as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,81.44,,77.6,,74.91,,72.58,,0,False,False,False,,
20260508,82.02,0.5799999999999983,77.83,0.23000000000000398,75.29,0.38000000000000966,72.54,-0.03999999999999204,1,False,True,False,,
20260515,81.99,-0.030000000000001137,77.94,0.10999999999999943,75.23,-0.060000000000002274,72.48,-0.060000000000002274,2,False,False,False,,
20260522,82.34,0.3500000000000085,78.1,0.1599999999999966,75.55,0.3199999999999932,72.81,0.3299999999999983,3,True,True,True,,
20260529,82.47,0.12999999999999545,78.32,0.21999999999999886,75.92,0.37000000000000455,72.89,0.0799999999999983,4,True,True,True,,
20260605,82.75,0.28000000000000114,78.31,-0.009999999999990905,75.9,-0.01999999999999602,73.55,0.6599999999999966,5,False,True,False,,
20260612,83.15,0.4000000000000057,78.75,0.4399999999999977,76.17,0.269999999999996,73.39,-0.1599999999999966,6,False,True,False,,
20260618,82.95,-0.20000000000000284,78.5,-0.25,75.89,-0.28000000000000114,73.31,-0.0799999999999983,0,False,False,False,,
20260626,83.14,0.18999999999999773,78.58,0.0799999999999983,75.98,0.09000000000000341,73.86,0.5499999999999972,1,True,True,True,,
20260703,83.23,0.09000000000000341,79.3,0.7199999999999989,76.2,0.21999999999999886,74.06,0.20000000000000284,2,True,True,True,,
20260717,83.18,-0.04999999999999716,79.24,-0.060000000000002274,76.29,0.09000000000000341,74.15,0.09000000000000341,3,False,True,False,,
