as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,27.06,,25.21,,23.02,,22.03,,0,False,False,False,,
20260508,26.24,-0.8200000000000003,24.82,-0.39000000000000057,22.67,-0.34999999999999787,21.67,-0.35999999999999943,0,False,False,False,,
20260515,25.95,-0.28999999999999915,24.97,0.14999999999999858,22.74,0.06999999999999673,21.73,0.05999999999999872,1,False,True,False,,
20260522,25.88,-0.07000000000000028,24.9,-0.07000000000000028,22.75,0.010000000000001563,21.73,0.0,2,False,True,False,,
20260529,26.24,0.35999999999999943,24.29,-0.6099999999999994,23.64,0.8900000000000006,21.71,-0.019999999999999574,3,False,True,False,,
20260605,26.05,-0.18999999999999773,25.07,0.7800000000000011,23.77,0.129999999999999,21.85,0.14000000000000057,4,False,True,False,,
20260612,25.96,-0.08999999999999986,24.98,-0.08999999999999986,22.79,-0.9800000000000004,21.74,-0.11000000000000298,0,False,False,False,,
20260618,26.08,0.11999999999999744,25.1,0.120000000000001,23.68,0.8900000000000006,21.76,0.020000000000003126,1,True,True,True,,
20260626,26.3,0.22000000000000242,24.89,-0.21000000000000085,22.88,-0.8000000000000007,21.82,0.05999999999999872,2,False,True,False,,
20260703,26.41,0.10999999999999943,24.94,0.05000000000000071,22.97,0.08999999999999986,21.91,0.08999999999999986,3,True,True,True,,
20260717,26.55,0.14000000000000057,24.47,-0.4700000000000024,23.03,0.060000000000002274,21.97,0.05999999999999872,4,False,True,False,,
