as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,60.25,,57.06,,55.75,,55.15,,0,False,False,False,,
20260508,60.66,0.4099999999999966,57.5,0.4399999999999977,56.19,0.4399999999999977,55.32,0.1700000000000017,1,True,True,True,,
20260515,61.1,0.44000000000000483,57.8,0.29999999999999716,56.48,0.28999999999999915,55.61,0.28999999999999915,2,True,True,True,,
20260522,61.14,0.03999999999999915,58.21,0.4100000000000037,56.68,0.20000000000000284,56.08,0.46999999999999886,3,True,True,True,,
20260529,61.3,0.1599999999999966,58.35,0.14000000000000057,56.79,0.10999999999999943,55.88,-0.19999999999999574,4,False,True,False,,
20260605,61.53,0.23000000000000398,58.46,0.10999999999999943,56.9,0.10999999999999943,55.97,0.0899999999999963,5,True,True,True,,
20260612,61.62,0.0899999999999963,58.8,0.3399999999999963,57.22,0.3200000000000003,56.62,0.6499999999999986,6,True,True,True,,
20260618,62.13,0.5100000000000051,59.16,0.35999999999999943,57.38,0.1600000000000037,56.78,0.1600000000000037,7,True,True,True,,
20260626,62.59,0.46000000000000085,59.49,0.3300000000000054,57.65,0.269999999999996,57.05,0.269999999999996,8,True,True,True,,
20260703,63.0,0.4099999999999966,59.73,0.23999999999999488,58.4,0.75,57.23,0.17999999999999972,9,True,True,True,,
20260709,63.08,0.0799999999999983,59.91,0.17999999999999972,58.58,0.17999999999999972,57.36,0.13000000000000256,10,True,True,True,,
20260717,63.27,0.19000000000000483,60.08,0.1700000000000017,58.75,0.1700000000000017,57.82,0.46000000000000085,11,True,True,True,,
