code,name,threshold_lots,ratio_pct,shares,holders
0053,元大電子,600,21.29,1062000,1
0055,元大MSCI金融,600,40.77,33504650,7
0056,元大高股息,600,12.739999999999998,1786611515,320
0057,富邦摩台,600,0.0,0,0
0061,元大寶滬深,600,27.35,28623901,14
1101,台泥,600,52.92,3982795849,648
1102,亞泥,600,81.06,2875400246,323
1103,嘉泥,600,77.28,610780147,103
1104,環泥,600,70.89,486864996,71
1108,幸福,600,78.3,316935567,58
1109,信大,600,76.49,260983993,52
1110,東泥,600,93.36,534112134,49
1201,味全,600,61.22,309910976,41
1203,味王,600,89.47,214764670,44
1210,大成,600,60.919999999999995,545290221,105
1213,大飲,600,80.57,45628491,10
1215,卜蜂,600,62.980000000000004,185689862,31
1216,統一,600,86.56,4919164885,609
1217,愛之味,600,57.160000000000004,282754508,94
1218,泰山,600,67.27000000000001,336391470,57
1219,福壽,600,59.48,202994760,65
1220,台榮,600,65.28,115620460,38
1225,福懋油,600,87.75,212647321,32
1227,佳格,600,66.3,606822920,45
1229,聯華,600,64.1,1151396019,112
1231,聯華食,600,63.79,190419821,20
1232,大統益,600,72.77,116419499,7
1233,天仁,600,69.74,63193862,19
1234,黑松,600,80.01,321582833,110
1235,興泰,600,95.73,180535374,14
1236,宏亞,600,82.87,71843646,23
1240,茂生農經,600,61.14,27045660,18
1256,鮮活果汁-KY,600,55.92,20009249,7
1259,安心,600,73.58,23837979,7
1264,德麥,600,46.480000000000004,17230464,15
1268,漢來美食,600,73.34,30970667,12
1294,漢田生技,600,53.67,16410780,10
1295,生合,600,53.11,18312993,12
1301,台塑,600,72.59,4621974607,415
1303,南亞,600,83.64,6634525437,517
1304,台聚,600,58.46,695079398,72
1305,華夏,600,48.89,284151316,34
1307,三芳,600,79.32,315593393,48
1308,亞聚,600,49.08,291523930,37
1309,台達化,600,45.16,179581342,22
1310,台苯,600,26.689999999999998,140984439,51
1312,國喬,600,50.09,554546717,120
1313,聯成,600,64.29,855845216,105
1314,中石化,600,34.92,1322009760,453
1315,達新,600,75.44,74771764,32
1316,上曜,600,35.06,131880809,55
1319,東陽,600,80.58,476691658,77
1321,大洋,600,62.550000000000004,142168321,60
1323,永裕,600,66.66,60850786,30
1324,地球,600,64.48,48454324,17
1325,恆大,600,45.410000000000004,38737314,7
1326,台化,600,81.19,4759571363,385
1336,台翰,600,44.029999999999994,34189916,12
1337,再生-KY,600,43.57,117222413,35
1338,廣華-KY,600,38.81999999999999,32559751,17
1339,昭輝,600,74.55000000000001,55266043,15
1340,勝悅-KY,600,31.090000000000003,47565507,12
1341,富林-KY,600,80.45,42523643,12
1342,八貫,600,53.19,41492600,7
1402,遠東新,600,86.7,4641776553,410
1409,新纖,600,64.24,1039912096,165
1410,南染,600,71.91,44597984,14
1413,宏洲,600,73.43,97022290,20
1414,東和,600,86.36,171032571,31
1416,廣豐,600,52.65,97617046,30
1417,嘉裕,600,52.55,99854156,30
1418,東華,600,64.21000000000001,36500744,11
1419,新紡,600,89.13000000000001,267459728,62
1423,利華,600,79.41,79143430,22
1432,大魯閣,600,53.89,58219806,15
1434,福懋,600,69.88,1177390936,105
1435,中福,600,93.56,130790802,20
1436,華友聯,600,76.64,148829921,38
1437,勤益控,600,75.08000000000001,151588504,59
1438,三地開發,600,80.67999999999999,89731333,24
1439,雋揚,600,80.97,74513389,24
1440,南紡,600,76.09,1261023053,201
1441,大東,600,61.75,44315597,10
1442,名軒,600,84.1,308038913,88
1443,立益物流,600,85.19999999999999,115343185,28
1444,力麗,600,63.32,630567222,108
1445,大宇,600,65.0,84943749,30
1446,宏和,600,65.84,90681745,24
1447,力鵬,600,68.28,621523527,110
1449,佳和,600,37.730000000000004,47981262,24
1451,年興,600,59.2,117241477,22
1452,宏益,600,45.24,60029205,33
1453,大將,600,74.34,84199007,15
1454,台富,600,80.47,104503371,32
1455,集盛,600,63.9,339839523,53
1456,怡華,600,83.56,78330836,12
1457,宜進,600,71.58,226756448,53
1459,聯發,600,82.61,296336929,61
1460,宏遠,600,68.58,476510058,91
1463,強盛新,600,77.14999999999999,133707790,27
1464,得力,600,57.41,244396255,59
1465,偉全,600,67.97999999999999,70453135,29
1466,聚隆,600,69.05999999999999,76785925,31
1467,南緯,600,63.940000000000005,149389122,30
1468,昶和,600,97.23,155978962,17
1470,大統新創,600,81.24,69695950,25
1471,首利,600,19.759999999999998,29739261,13
1472,三洋實業,600,74.03,38865860,11
1473,台南,600,70.46,103003215,27
1474,弘裕,600,56.13,72929695,24
1475,業旺,600,73.4,48467293,12
1476,儒鴻,600,80.51,220946845,62
1477,聚陽,600,64.11,158213443,60
1503,士電,600,73.52999999999999,383118364,55
1504,東元,600,72.53,1723905560,211
1506,正道,600,74.24000000000001,223074197,26
1512,瑞利,600,49.95,49048439,11
1513,中興電,600,41.63,209543668,66
1514,亞力,600,42.14,115119263,50
1515,力山,600,48.91,88789489,26
1516,川飛,600,59.03,23623577,13
1517,利奇,600,46.599999999999994,102530132,21
1519,華城,600,73.59,232510037,67
1521,大億,600,66.77,50911578,10
1522,堤維西,600,56.49,176789611,40
1524,耿鼎,600,37.17,61488821,15
1525,江申,600,88.1,64675334,8
1526,日馳,600,32.22,19338025,5
1527,鑽全,600,28.84,39988154,15
1528,恩德,600,33.3,63737317,14
1529,樂事綠能,600,45.050000000000004,69902728,19
1530,亞崴,600,72.63,68711708,9
1531,高林股,600,57.91,105493463,31
1532,勤美,600,60.14,254264663,70
1533,車王電,600,59.85,58991894,28
1535,中宇,600,75.0,92810657,9
1536,和大,600,32.08,89499283,37
1537,廣隆,600,50.03999999999999,41074340,22
1538,正峰,600,75.36,24346289,5
1539,巨庭,600,59.48,38890656,10
1540,喬福,600,27.58,23584597,11
1541,錩泰,600,82.37,64919451,13
1558,伸興,600,25.14,16233084,18
1560,中砂,600,60.53,90723165,48
1563,巧新,600,37.49,84595336,42
1565,精華,600,12.52,6319612,6
1568,倉佑,600,61.79,63704306,24
1569,濱川,600,48.58,70103089,20
1570,力肯,600,48.160000000000004,24808484,5
1580,新麥,600,39.7,19589093,15
1582,信錦,600,29.470000000000002,42549553,19
1583,程泰,600,90.26,98761470,15
1584,精剛,600,38.78,90193321,26
1586,和勤,600,67.87,72532669,28
1587,吉茂,600,42.89,34351169,13
1589,永冠-KY,600,24.66,37782112,18
1590,亞德客-KY,600,64.27,128561288,66
1591,駿吉-KY,600,12.059999999999999,4593157,3
1593,祺驊,600,42.01,16716848,12
1595,川寶,600,47.36,25822375,19
1597,直得,600,57.230000000000004,51095956,31
1598,岱宇,600,57.97,103874744,42
1599,宏佳騰,600,62.97,45995826,17
1603,華電,600,71.53999999999999,137168351,26
1604,聲寶,600,55.63,213799479,51
1605,華新,600,70.53,3126135800,252
1608,華榮,600,63.339999999999996,400919170,40
1609,大亞,600,30.25,237683897,81
1611,中電,600,50.08,161696235,54
1612,宏泰,600,59.690000000000005,188709785,46
1614,三洋電,600,79.33,213522455,65
1615,大山,600,77.99,153404085,25
1616,億泰,600,60.13999999999999,116793582,23
1617,榮星,600,72.85000000000001,123505730,29
1618,合機,600,55.309999999999995,106615874,20
1623,大東電,600,78.05000000000001,51516917,12
1626,艾美特-KY,600,66.03999999999999,98978143,39
1702,南僑,600,56.36,165811962,23
1707,葡萄王,600,55.19,81778848,45
1708,東鹼,600,45.95,114463657,50
1709,和益,600,58.07,277060956,82
1710,東聯,600,59.34,525793488,91
1711,永光,600,44.56,244117062,57
1712,興農,600,53.84,226497978,97
1713,國化,600,68.86999999999999,103973307,16
1714,和桐,600,59.25,587806704,133
1717,長興,600,62.3,730413092,168
1718,中纖,600,52.81,890454587,164
1720,生達,600,62.86,112360891,22
1721,三晃,600,43.2,79913098,33
1722,台肥,600,62.019999999999996,607962929,104
1723,中碳,600,49.41,117089445,24
1725,元禎,600,93.96,170865574,19
1726,永記,600,85.17,137984811,24
1727,中華化,600,56.32,72120294,20
1730,花仙子,600,56.65,35827078,10
1731,美吾華,600,53.980000000000004,71771444,13
1732,毛寶,600,46.400000000000006,19695882,5
1733,五鼎,600,37.37,37368227,13
1734,杏輝,600,42.68,81199618,29
1735,日勝化,600,77.64,77169154,11
1736,喬山,600,87.18,264533934,40
1737,臺鹽,600,61.26,122535637,21
1742,台蠟,600,77.39,71724432,21
1752,南光,600,62.980000000000004,63624595,18
1760,寶齡富錦,600,37.4,32085480,12
1762,中化生,600,42.64,32803599,11
1773,勝一,600,72.09,216335180,37
1776,展宇,600,61.410000000000004,36924052,27
1777,生泰,600,56.83,25349357,7
1781,合世,600,33.68,15973379,11
1783,和康生,600,59.480000000000004,53360011,12
1784,訊聯,600,25.93,13785410,12
1785,光洋科,600,56.6,337413509,96
1786,科妍,600,46.04,34457281,20
1788,杏昌,600,46.650000000000006,20776045,12
1789,神隆,600,75.56,597596994,33
1795,美時,600,56.57,151024650,18
1796,金穎生技,600,52.45,21753746,9
1799,易威,600,67.05,83619964,6
1802,台玻,600,78.06,2270128764,134
1805,寶徠,600,73.82000000000001,99648213,29
1806,冠軍,600,72.64,283624082,46
1808,潤隆,600,78.0,696695961,79
1809,中釉,600,50.85,84958771,27
1810,和成,600,64.59,195341842,60
1813,寶利徠,600,40.93,19092574,9
1815,富喬,600,37.98,222501220,67
1817,凱撒衛,600,61.230000000000004,44454710,20
1903,士紙,600,78.49,204152465,52
1904,正隆,600,62.93,697645110,101
1905,華紙,600,70.93,782453924,50
1906,寶隆,600,73.22,110574214,23
1907,永豐餘,600,82.65,1372654406,158
1909,榮成,600,64.11,851264708,110
2002,中鋼,600,51.43,8096421823,795
2006,東和鋼鐵,600,77.79,568140133,118
2007,燁興,600,75.94,403043903,6
2008,高興昌,600,91.14,173952127,15
2009,第一銅,600,57.330000000000005,206220281,14
2010,春源,600,69.55,450591802,97
2012,春雨,600,79.86999999999999,241376081,53
2013,中鋼構,600,78.28,156569958,20
2014,中鴻,600,47.510000000000005,682362635,55
2015,豐興,600,84.97999999999999,494312191,115
2017,官田鋼,600,58.15,259912966,40
2020,美亞,600,48.29,129002666,41
2022,聚亨,600,37.83,127612278,22
2023,燁輝,600,77.38,1452090625,88
2024,志聯,600,81.21000000000001,79186336,10
2025,千興,600,60.989999999999995,105328804,23
2027,大成鋼,600,66.92,1729578289,249
2028,威致,600,82.38,268365060,33
2029,盛餘,600,69.93,224635961,13
2030,彰源,600,43.22,121308395,27
2031,新光鋼,600,52.190000000000005,167653916,43
2032,新鋼,600,52.34,68343445,27
2033,佳大,600,69.82,56351360,23
2034,允強,600,45.309999999999995,239731787,57
2035,唐榮,600,96.67,338402257,23
2038,海光,600,52.19,101356221,18
2049,上銀,600,64.93,229771897,74
2059,川湖,600,62.01,59117716,22
2061,風青,600,48.43,27793147,18
2062,橋椿,600,59.160000000000004,118352353,25
2063,世鎧,600,47.47,22837581,13
2064,晉椿,600,72.72999999999999,50432716,17
2065,世豐,600,45.21,28723358,13
2066,世德,600,60.8,27037900,12
2067,嘉鋼,600,52.25,23588200,8
2069,運錩,600,58.07,96647347,31
2070,精湛,600,52.17,21802677,11
2072,世紀風電,600,73.21000000000001,140591212,19
2073,雄順,600,68.91,18953200,11
2101,南港,600,61.54,451751528,94
2102,泰豐,600,77.92,368892686,50
2103,台橡,600,50.33,415641500,75
2104,國際中橡,600,42.26,416296859,131
2105,正新,600,79.32,2571612889,211
2106,建大,600,77.33,738602955,111
2107,厚生,600,57.5,174632617,51
2108,南帝,600,67.8,333927360,78
2109,華豐,600,70.96,198282317,50
2114,鑫永銓,600,60.17,46930604,12
2115,六暉-KY,600,65.59,68474902,27
2201,裕隆,600,61.44,657637144,78
2204,中華,600,72.17,399583170,56
2206,三陽工業,600,81.92999999999999,642170144,84
2207,和泰車,600,86.44,481640529,78
2208,台船,600,55.73,710513973,86
2211,長榮鋼,600,81.29,339109718,47
2221,大甲,600,64.71,27392186,4
2227,裕日車,600,93.50999999999999,280532000,11
2228,劍麟,600,55.620000000000005,44379645,12
2230,泰茂,600,41.31,28120737,21
2231,為升,600,63.650000000000006,86532868,24
2233,宇隆,600,55.07,33214237,19
2235,謚源,600,80.74000000000001,28968969,10
2236,百達-KY,600,71.59,43975355,13
2239,英利-KY,600,78.72,92673597,14
2241,艾姆勒,600,33.05,34586869,14
2243,宏旭-KY,600,47.209999999999994,32764187,18
2247,汎德永業,600,75.58,61008811,11
2248,華勝-KY,600,78.30000000000001,37277520,15
2250,IKKA-KY,600,52.55,19126828,5
2254,巨鎧精密-創,600,90.0,57524500,12
2258,鴻華先進-創,600,93.35,1634768812,39
2301,光寶科,600,78.81,1826377877,338
2302,麗正,600,64.85000000000001,107858072,14
2303,聯電,600,77.11,9700704698,883
2305,全友,600,67.26,138364474,22
2308,台達電,600,81.03,2104913698,429
2312,金寶,600,45.49,685193125,140
2313,華通,600,64.04,763411043,169
2314,台揚,600,8.27,8785488,7
2316,楠梓電,600,60.2,110038386,32
2317,鴻海,600,68.0,9542535371,1070
2321,東訊,600,70.61999999999999,21382115,3
2323,中環,600,41.760000000000005,455092213,123
2324,仁寶,600,65.63,2892738714,529
2327,國巨*,600,71.71,1485767740,308
2328,廣宇,600,39.65,205635068,47
2329,華泰,600,54.27,357747562,57
2330,台積電,600,87.25,22628243999,2069
2331,精英,600,57.74,321962602,42
2332,友訊,600,40.019999999999996,241071150,77
2337,旺宏,600,50.84,1007569804,229
2338,光罩,600,47.9,175783079,50
2340,台亞,600,35.41,155371870,36
2342,茂矽,600,41.910000000000004,66045446,17
2344,華邦電,600,67.1,3020243712,305
2345,智邦,600,66.00999999999999,370504263,164
2347,聯強,600,87.18,1454305356,207
2348,海悅,600,68.31,103780891,23
2349,錸德,600,23.139999999999997,160685782,76
2351,順德,600,69.66,133316640,61
2352,佳世達,600,45.81,724434241,149
2353,宏碁,600,37.540000000000006,1144350100,234
2354,鴻準,600,45.51,643862512,88
2355,敬鵬,600,41.73,165905840,72
2356,英業達,600,69.93,2509224706,261
2357,華碩,600,68.38,508025374,154
2359,所羅門,600,43.64,74850395,26
2360,致茂,600,64.34,273662397,129
2362,藍天,600,78.4,487937473,89
2363,矽統,600,31.84,164049567,44
2364,倫飛,600,55.02,28829310,10
2365,昆盈,600,19.090000000000003,42330598,17
2367,燿華,600,27.04,191060448,65
2368,金像電,600,74.98,389637711,101
2369,菱生,600,32.24,122587400,41
2371,大同,600,47.63,1024754570,202
2373,震旦行,600,87.17,205930868,28
2374,佳能,600,27.04,91061022,36
2375,凱美,600,23.529999999999998,25582470,13
2376,技嘉,600,67.6,452960968,107
2377,微星,600,59.67,504236468,111
2379,瑞昱,600,68.4,352691268,158
2380,虹光,600,39.86,86487529,19
2382,廣達,600,84.78,3275428250,416
2383,台光電,600,63.77,228553738,94
2385,群光,600,74.96000000000001,569877715,147
2387,精元,600,55.24,107860919,21
2388,威盛,600,66.60000000000001,370333454,55
2390,云辰,600,34.5,66493173,11
2392,正崴,600,45.720000000000006,234321416,39
2393,億光,600,64.97,288165269,97
2395,研華,600,83.14,721966310,139
2397,友通,600,72.07000000000001,82528166,11
2399,映泰,600,23.77,42349140,21
2401,凌陽,600,35.39,209567704,56
2402,毅嘉,600,43.699999999999996,134445846,39
2404,漢唐,600,43.81999999999999,83528229,43
2405,輔信,600,20.87,71709679,29
2406,國碩,600,34.550000000000004,121297364,48
2408,南亞科,600,81.43,2809981563,191
2409,友達,600,47.25,3566981275,609
2412,中華電,600,78.42,6084357843,408
2413,環科,600,55.059999999999995,70139199,21
2414,精技,600,53.669999999999995,86831489,29
2415,錩新,600,61.86,55684690,15
2417,圓剛,600,42.85,67425248,20
2419,仲琦,600,63.17,203023925,5
2420,新巨,600,46.150000000000006,70471421,27
2421,建準,600,49.37,141704153,61
2423,固緯,600,72.41,105044940,23
2424,隴華,600,83.66,49856479,6
2425,承啟,600,43.06,41572468,13
2426,鼎元,600,47.51,142877159,52
2427,三商電,600,52.93,104831571,11
2428,興勤,600,57.96,74271288,25
2429,銘旺科,600,54.55,46663215,18
2430,燦坤,600,60.5,70695482,15
2431,聯昌,600,37.879999999999995,42035123,7
2432,倚天酷碁-創,600,74.1,45843893,5
2433,互盛電,600,78.03,112760397,14
2434,統懋,600,79.22,29311895,3
2436,偉詮電,600,21.639999999999997,43329658,29
2438,翔耀,600,51.459999999999994,33555953,16
2439,美律,600,36.6,92955747,45
2440,太空梭,600,68.32,95059970,21
2441,超豐,600,71.38,406111212,64
2442,新美齊,600,55.02,178988860,42
2444,兆勁,600,21.64,21983261,10
2449,京元電子,600,66.72,815996499,221
2450,神腦,600,76.59,197844950,17
2451,創見,600,77.08,332046886,52
2453,凌群,600,43.43,43446592,8
2454,聯發科,600,72.61,1164889244,349
2455,全新,600,44.55,82393799,55
2457,飛宏,600,27.32,116121288,38
2458,義隆,600,53.28,161949225,59
2459,敦吉,600,48.370000000000005,51082597,19
2460,建通,600,57.48,97271610,11
2461,光群雷,600,42.82,82193920,38
2462,良得電,600,52.99,79934196,27
2464,盟立,600,43.22,89436252,32
2465,麗臺,600,31.82,29906715,6
2466,冠西電,600,85.63999999999999,148573137,42
2467,志聖,600,65.66,105476877,43
2468,華經,600,50.02,34998481,2
2471,資通,600,16.3,7708402,7
2472,立隆電,600,55.15,90872667,37
2474,可成,600,75.97,426495905,96
2476,鉅祥,600,58.04,127092295,50
2477,美隆電,600,70.92,112483182,32
2478,大毅,600,53.2,77013048,34
2480,敦陽科,600,23.52,25023162,17
2481,強茂,600,56.09,214342282,78
2482,連宇,600,38.800000000000004,30229641,10
2483,百容,600,60.62,65425584,21
2484,希華,600,26.55,42362956,24
2485,兆赫,600,19.540000000000003,62122543,27
2486,一詮,600,44.65,104819729,45
2488,漢平,600,46.8,37443569,16
2489,瑞軒,600,34.370000000000005,209788810,63
2491,吉祥全,600,70.83,58094130,19
2492,華新科,600,62.03,301416577,53
2493,揚博,600,45.269999999999996,57407464,22
2495,普安,600,51.050000000000004,139677934,33
2496,卓越,600,39.74,7591390,5
2497,怡利電,600,65.35,85562915,30
2498,宏達電,600,38.43,321409853,101
2501,國建,600,75.49,875564593,106
2504,國產,600,74.13000000000001,874868363,157
2505,國揚,600,77.45,294365201,53
2506,太設,600,74.19,287167502,55
2509,全坤建,600,66.86,150181891,33
2511,太子,600,77.41,1256769367,215
2514,龍邦,600,87.38000000000001,344993341,45
2515,中工,600,58.010000000000005,932895958,189
2516,新建,600,68.39,154777347,54
2520,冠德,600,66.75,406912411,72
2524,京城,600,92.08,337037997,32
2527,宏璟,600,77.22,208755568,20
2528,皇普,600,80.91000000000001,352829350,63
2530,華建,600,83.42,701865063,116
2534,宏盛,600,70.97,336638242,88
2535,達欣工,600,56.26,152402674,44
2536,宏普,600,76.37,254192647,64
2537,聯上發,600,54.91,165088913,45
2538,基泰,600,72.28,321726385,102
2539,櫻花建,600,86.57,1033025946,97
2540,愛山林,600,90.17,852119815,71
2542,興富發,600,59.38,1290552484,178
2543,皇昌,600,70.61,373296946,57
2545,皇翔,600,75.41999999999999,286438828,33
2546,根基,600,59.38,77510951,13
2547,日勝生,600,67.48,698678645,135
2548,華固,600,53.4,170745975,80
2596,綠意,600,69.5,69522351,25
2597,潤弘,600,76.64,238188707,36
2601,益航,600,29.45,243051805,63
2603,長榮,600,67.26,1456488763,285
2605,新興,600,52.56,307737147,73
2606,裕民,600,72.92999999999999,616360818,83
2607,榮運,600,75.17999999999999,401257219,61
2608,嘉里大榮,600,75.7,353577890,56
2609,陽明,600,55.849999999999994,1950703344,210
2610,華航,600,65.76,4041665519,401
2611,志信,600,43.73,82686309,15
2612,中航,600,72.53999999999999,143294652,12
2613,中櫃,600,52.260000000000005,77592547,17
2614,東森,600,46.41,151920946,32
2615,萬海,600,82.85,2325293677,202
2616,山隆,600,43.57,59827135,13
2617,台航,600,59.56,248611347,37
2618,長榮航,600,71.23,3847585029,494
2630,亞航,600,66.28,138837867,13
2633,台灣高鐵,600,86.01,4841695480,271
2634,漢翔,600,48.1,453178081,46
2636,台驊控股,600,39.53,56080609,26
2637,慧洋-KY,600,79.14,590803085,108
2640,大車隊,600,67.39,39953685,18
2641,正德,600,26.42,87361098,26
2642,宅配通,600,60.38,57645500,7
2643,捷迅,600,63.55,22243426,9
2645,長榮航太,600,82.35000000000001,308519799,29
2646,星宇航空,600,63.89,1922668564,81
2701,萬企,600,85.0,382541615,28
2702,華園,600,73.53,115176803,17
2704,國賓,600,86.03999999999999,315744089,57
2705,六福,600,61.949999999999996,118555011,32
2706,第一店,600,83.42,417147006,39
2707,晶華,600,58.25,74229001,10
2712,遠雄來,600,90.35,94887451,19
2718,全心投控,600,86.53,75785628,16
2719,燦星旅,600,89.53,61940475,2
2722,夏都,600,86.48,123839197,28
2723,美食-KY,600,66.45,119624134,28
2724,藝舍-KY,600,79.45,47398145,5
2726,雅茗-KY,600,56.150000000000006,21299692,10
2727,王品,600,25.31,21007156,16
2729,瓦城,600,62.19,26774899,10
2731,雄獅,600,42.28,39453725,19
2732,六角,600,53.78,25020922,14
2734,易飛網,600,33.9,19416775,8
2736,富野,600,54.04,43235931,14
2739,寒舍,600,71.3,65277936,17
2740,華軒,600,72.53,12157812,2
2743,山富,600,51.800000000000004,24255222,7
2745,五福,600,51.57,17437634,5
2748,雲品,600,59.86,63332826,3
2751,王座,600,60.56,11970487,1
2752,豆府,600,54.550000000000004,14565106,11
2753,八方雲集,600,51.92,34616682,15
2754,亞洲藏壽司,600,69.99000000000001,32836000,3
2755,揚秦,600,61.23,22889488,10
2756,聯發國際,600,65.52,16119747,10
2762,世界健身-KY,600,84.1,94624390,17
2801,彰銀,600,75.14,8843135589,908
2812,台中銀,600,56.72,3416398510,423
2816,旺旺保,600,77.14,172510756,19
2820,華票,600,64.27000000000001,863367605,87
2832,台產,600,66.0,167399288,33
2834,臺企銀,600,58.160000000000004,5653732631,867
2836,高雄銀,600,82.99000000000001,1527172552,119
2838,聯邦銀,600,89.93,3903938131,179
2845,遠東銀,600,70.83000000000001,3446806610,424
2849,安泰銀,600,98.21,1922884334,48
2850,新產,600,63.79,201613677,65
2851,中再保,600,68.69000000000001,549983509,74
2852,第一保,600,61.32,184732697,82
2855,統一證,600,75.18,1204227277,173
2867,三商壽,600,81.58,4813883073,430
2880,華南金,600,79.7,11092894917,812
2881,富邦金,600,84.3,11809781186,722
2882,國泰金,600,84.22,12356295052,930
2883,凱基金,600,64.7,10984995787,1341
2884,玉山金,600,69.08,11175533258,1437
2885,元大金,600,82.09,10945392310,908
2886,兆豐金,600,81.05,12024464774,652
2887,台新新光金,600,71.11,17686936218,2067
2889,國票金,600,73.49000000000001,2670812795,272
2890,永豐金,600,78.97,11446066817,1161
2891,中信金,600,80.51,15846342752,1374
2892,第一金,600,68.25,9817308156,1123
2897,王道銀行,600,83.03999999999999,2330000615,259
2901,欣欣,600,73.97,54045007,12
2903,遠百,600,77.49,1098181064,117
2904,匯僑,600,52.120000000000005,40574440,6
2905,三商,600,82.3,913938183,96
2906,高林,600,62.019999999999996,129707091,22
2908,特力,600,90.48,461485417,40
2910,統領,600,96.09,168562189,38
2911,麗嬰房,600,42.660000000000004,44868457,13
2912,統一超,600,82.53,858235117,117
2913,農林,600,55.67,439886503,87
2915,潤泰全,600,65.50999999999999,723582226,134
2916,滿心,600,57.35,37068149,16
2923,鼎固-KY,600,99.37,1729445570,11
2924,宏太-KY,600,87.53999999999999,45558760,7
2926,誠品生活,600,71.19,33745432,12
2929,淘帝-KY,600,27.11,29684437,10
2937,集雅社,600,81.22999999999999,35376557,17
2939,永邑-KY,600,71.72,32671939,23
2941,米斯特,600,48.14,7410006,8
2945,三商家購,600,83.48,56352917,4
2947,振宇五金,600,61.36,13191740,8
2948,寶陞,600,75.86999999999999,23522669,12
2949,欣新網,600,76.62,23479727,13
3002,歐格,600,64.72,66022676,17
3003,健和興,600,55.660000000000004,86654347,36
3004,豐達科,600,54.21,34899166,10
3005,神基,600,72.42999999999999,452314025,91
3006,晶豪科,600,51.0,152082108,57
3008,大立光,600,49.769999999999996,66438169,27
3010,華立,600,62.01,160915612,59
3011,今皓,600,29.29,37994844,14
3013,晟銘電,600,43.71,89706621,20
3014,聯陽,600,28.92,48036261,30
3015,全漢,600,61.32,114847160,41
3016,嘉晶,600,78.27000000000001,225879685,28
3017,奇鋐,600,61.04,239630518,93
3018,隆銘綠能,600,63.11,47578198,4
3019,亞光,600,34.95,97617766,36
3021,鴻名,600,69.89,66335720,19
3022,威強電,600,55.769999999999996,98504813,26
3023,信邦,600,62.62,150381015,79
3024,憶聲,600,47.08,130522207,63
3025,星通,600,23.19,13165621,10
3026,禾伸堂,600,48.1,79809986,49
3027,盛達,600,40.3,52404163,20
3028,增你強,600,46.39,110064728,40
3029,零壹,600,38.03,63539207,23
3030,德律,600,60.06,141908125,41
3031,佰鴻,600,58.29,100973193,14
3032,偉訓,600,47.989999999999995,54388337,16
3033,威健,600,36.62,179147795,68
3034,聯詠,600,65.63,399477669,143
3035,智原,600,28.13,73352982,26
3036,文曄,600,87.61000000000001,1112095936,174
3037,欣興,600,73.37,1166833679,285
3038,全台,600,38.46,60546004,24
3040,遠見,600,65.27,43224816,10
3041,揚智,600,21.1,29599406,6
3042,晶技,600,63.4,217527388,76
3043,科風,600,13.75,5363256,3
3044,健鼎,600,76.92,404333371,133
3045,台灣大,600,90.89,3384612891,289
3046,建碁,600,51.23,40196700,8
3047,訊舟,600,16.39,36871004,13
3048,益登,600,44.160000000000004,119221923,27
3049,精金,600,45.83,367649983,46
3050,鈺德,600,48.55,75260380,21
3051,力特,600,28.7,47948203,12
3052,夆典,600,52.93,123506176,41
3054,立萬利,600,87.24,70371748,12
3055,蔚華科,600,66.65,76647925,22
3056,富華新,600,29.080000000000002,139815358,45
3057,喬鼎,600,31.28,21233795,6
3058,立德,600,19.409999999999997,39174308,19
3059,華晶科,600,25.16,77460164,40
3060,銘異,600,13.15,18117868,14
3062,建漢,600,24.61,81283002,42
3064,泰偉,600,60.15,7827329,2
3066,李洲,600,70.97,58974634,12
3067,全域,600,68.67,13737702,3
3071,協禧,600,56.760000000000005,62436914,8
3073,天方能源,600,50.74,20055657,15
3078,僑威,600,35.17,80003951,39
3081,聯亞,600,41.64,38539589,26
3083,網龍,600,55.08,47647480,6
3085,新零售,600,88.95,61401001,3
3086,華義*,600,86.09,234833646,25
3088,艾訊,600,44.72,48603222,17
3090,日電貿,600,62.33,179292511,41
3092,鴻碩,600,32.01,34159000,13
3093,港建*,600,73.2,106277262,10
3094,聯傑,600,15.790000000000001,13140611,8
3095,及成,600,23.14,2314766,2
3105,穩懋,600,52.86,224173757,79
3114,好德,600,49.589999999999996,32299990,14
3115,富榮綱,600,86.25,62280095,10
3118,進階,600,29.189999999999998,9479865,9
3122,笙泉,600,25.42,10364897,7
3128,昇銳,600,30.080000000000002,14236669,9
3130,一零四,600,58.51,19425838,8
3131,弘塑,600,40.22,11945356,8
3135,凌航,600,51.17,48766121,15
3138,耀登,600,24.32,13724685,8
3141,晶宏,600,14.43,10898609,12
3147,大綜,600,51.300000000000004,22415340,10
3149,正達,600,29.479999999999997,66718642,34
3150,鈺寶-創,600,49.720000000000006,22070567,7
3152,璟德,600,47.07,32498076,17
3158,嘉實,600,32.83,10022221,9
3162,精確,600,61.87,95541013,24
3163,波若威,600,32.47,26158746,20
3164,景岳,600,51.56,44357614,28
3167,大量,600,57.129999999999995,51492376,28
3168,眾福科,600,71.38,53612450,15
3169,亞信,600,32.96,20808819,7
3171,炎洲流通,600,76.93,25480677,5
3176,基亞,600,31.7,44166720,19
3178,公準,600,62.97,28370683,8
3188,鑫龍騰,600,72.3,136398478,28
3189,景碩,600,65.8,346821652,78
3191,雲嘉南,600,51.5,22456402,7
3205,佰研,600,64.48,43561515,7
3206,志豐,600,49.63,29254771,16
