code,name,threshold_lots,ratio_pct,shares,holders
7816,,400,77.94000000000001,22823876,6
7817,,400,100.0,130000000,1
7818,,400,96.78,145138000,10
7819,,400,70.35,15455090,3
7820,,400,75.08999999999999,28363838,11
7821,,400,83.03,101239007,18
7822,,400,68.25999999999999,31109126,9
7823,,400,72.06,24141390,14
7824,,400,78.25,24527631,17
7825,,400,50.69,11721362,11
7826,,400,80.19,9624005,8
7827,,400,76.53,99682465,21
7828,,400,62.54,25334030,16
7829,,400,83.09,82612441,43
7830,,400,100.0,29800000,1
7831,,400,77.45,10381962,9
7832,,400,92.99,539507316,101
7833,,400,74.88,32212218,21
7834,,400,74.62,12298092,7
7835,,400,100.0,43944367,1
7836,,400,72.04,36927415,20
7837,,400,74.95,17093514,4
7839,,400,90.2,12011618,9
7840,,400,90.11,30644900,13
7841,,400,78.0,18880161,10
7842,,400,76.72,11500000,1
7843,,400,67.7,22645116,9
7844,,400,100.0,78681000,1
7846,,400,86.21,29673412,8
7847,,400,62.92,18253866,14
7848,,400,68.77,20500653,13
7849,,400,95.78,11391342,1
7850,,400,72.46000000000001,70782963,41
7851,,400,84.48,57202158,18
7853,,400,30.18,14472099,15
7854,,400,92.5,37282285,18
7855,,400,99.33,191256118,2
7856,,400,68.01,18489105,12
7857,,400,87.5,39961838,10
7858,,400,46.22,10281069,9
7859,,400,100.0,36200000,1
7860,,400,94.59,30273619,11
7861,,400,78.97999999999999,51031696,24
7862,,400,88.36999999999999,35354548,4
7863,,400,98.64,29594661,5
7864,,400,100.0,18355700,3
7865,,400,76.87,14166617,11
7866,,400,63.28,27331199,15
7867,,400,95.21,91414031,22
7868,,400,60.46,13453379,11
7869,,400,88.9,24219570,4
7870,,400,78.39,14425315,13
7871,,400,69.82000000000001,93778648,33
7872,,400,67.13,20142573,4
7873,,400,100.0,129852000,1
7875,,400,96.46,19292021,1
7876,,400,86.30999999999999,92570317,27
7877,,400,77.68,30190872,11
7878,,400,49.8,26675083,20
7879,,400,69.09,27647886,20
7880,,400,69.56,18439489,17
7881,,400,85.36,23048346,3
7882,,400,83.92,172323436,47
7883,,400,71.56,43651493,24
7884,,400,100.0,56000000,1
7885,,400,77.52000000000001,22641799,16
7886,,400,67.55,16877299,15
7887,,400,44.66,36515658,34
7888,,400,82.13,61808033,40
7889,,400,86.0,17875517,17
7890,,400,86.06,17904750,12
7891,,400,56.29,10938683,7
7892,,400,75.9,35605800,15
7893,,400,86.54,35313545,5
7894,,400,100.0,21100560,1
7895,,400,74.97999999999999,29090144,7
7896,,400,91.58000000000001,25557644,6
7897,,400,98.31,131364620,2
7899,,400,40.769999999999996,9340733,9
7901,,400,84.77,50866649,13
7902,,400,90.86,181757753,43
7904,,400,98.74,14811722,3
7906,,400,100.0,55775000,1
7907,,400,75.86,29890313,13
7909,,400,85.66999999999999,60486289,17
7911,,400,78.68,31480460,10
7912,,400,84.21000000000001,18688670,3
7915,,400,87.39,35053039,20
7916,,400,100.0,70000000,1
7917,,400,100.0,65102659,1
8002,,400,0.0,0,0
8009,,400,0.0,0,0
8010,,400,46.01,3068148,4
8011,,400,30.72,51005656,24
8012,,400,93.02,3534856,1
8014,,400,37.85,3341870,3
8015,,400,29.54,886424,2
8016,,400,41.5,49881822,49
8018,,400,21.62,746000,1
8019,,400,93.81,31800978,3
8020,,400,59.32,4902264,4
8021,,400,50.14,73093159,49
8022,,400,70.18,2105545,1
8023,,400,0.0,0,0
8024,,400,28.79,13008505,11
8026,,400,0.0,0,0
8027,,400,38.84,42745726,37
8028,,400,48.78,87670979,55
8029,,400,75.2,58687650,25
8030,,400,0.0,0,0
8031,,400,25.57,1150562,1
8032,,400,76.41,39589424,9
8033,,400,37.95,57965799,43
8034,,400,17.85,10114260,10
8035,,400,43.5,2964772,4
8036,,400,20.61,1579559,1
8037,,400,0.0,0,0
8038,,400,20.04,12500137,9
8039,,400,56.989999999999995,150308459,67
8040,,400,51.38,49550166,14
8042,,400,65.63,84989869,38
8043,,400,60.18,48095383,15
8044,,400,61.53,126572454,30
8045,,400,70.04,66596183,39
8046,,400,85.29,551255075,86
8047,,400,79.44,33109714,12
8048,,400,40.34,23288671,19
8049,,400,32.9,38941762,23
8050,,400,43.63,89568563,34
8051,,400,0.0,0,0
8052,,400,0.0,0,0
8053,,400,85.44,351941243,75
8054,,400,35.3,37352296,16
8055,,400,0.0,0,0
8056,,400,60.56,236243204,80
8057,,400,67.07,4255568,3
8058,,400,69.92,48116787,27
8059,,400,73.07000000000001,141830296,16
8060,,400,49.67,3022836,2
8061,,400,25.89,523331,1
8062,,400,0.0,0,0
8064,,400,57.56,106423657,50
8065,,400,37.58,1691650,3
8066,,400,39.88,14621473,14
8067,,400,81.35,16844083,9
8068,,400,63.620000000000005,51404607,16
8069,,400,74.34,858424261,289
8070,,400,76.07000000000001,552173725,94
8071,,400,36.9,22184930,15
8072,,400,60.839999999999996,48686780,11
8073,,400,0.0,0,0
8074,,400,43.11,34927562,26
8076,,400,33.86,98995727,56
8077,,400,82.25,18053289,4
8080,,400,84.77,56942645,5
8081,,400,39.910000000000004,34411438,26
8082,,400,71.69,76455339,22
8083,,400,54.62,19194047,12
8084,,400,62.019999999999996,43127700,18
8085,,400,41.61,58282872,26
8086,,400,54.949999999999996,108027601,38
8087,,400,58.38,22584569,21
8088,,400,19.669999999999998,11984723,9
8089,,400,43.330000000000005,28614660,9
8091,,400,50.599999999999994,27141377,24
8092,,400,59.19,33846757,23
8093,,400,49.790000000000006,18212529,7
8094,,400,43.019999999999996,7974559,10
8095,,400,51.28,4068255,6
8096,,400,47.76,71379275,31
8097,,400,72.03,45963323,23
8098,,400,61.01,7721727,8
8099,,400,82.97,83049346,21
8101,,400,81.6,40369584,4
8102,,400,40.16,9382892,10
8103,,400,53.85,42255014,33
8104,,400,39.04,40641400,11
8105,,400,62.120000000000005,274359815,37
8106,,400,60.81999999999999,2398312,3
8107,,400,53.43,40084131,18
8108,,400,0.0,0,0
8109,,400,54.56,44855522,36
8110,,400,54.77,283672767,46
8111,,400,42.16,46022702,29
8112,,400,46.32000000000001,243470584,96
8114,,400,44.59,34122534,27
8115,,400,86.41,60501763,25
8119,,400,44.23,28167234,27
8121,,400,59.37,126515599,35
8122,,400,93.10000000000001,374716613,13
8127,,400,7.67,426795,1
8130,,400,70.92,33777755,21
8131,,400,72.18,319298054,27
8143,,400,0.0,0,0
8147,,400,49.47,20641751,16
8150,,400,72.83,513278891,145
8152,,400,100.0,54483000,1
8155,,400,58.88,36276162,22
8157,,400,78.64,21106644,2
8162,,400,74.07000000000001,50900512,25
8163,,400,43.07,120648331,42
8171,,400,61.089999999999996,68955045,28
8172,,400,0.0,0,0
8176,,400,34.980000000000004,25096433,21
8182,,400,68.58,73415492,14
8183,,400,47.04,57071476,14
8197,,400,84.91,52437254,4
8201,,400,56.35,35156677,14
8204,,400,0.0,0,0
8210,,400,70.73,88662636,33
8213,,400,50.16,136109624,79
8215,,400,53.029999999999994,170095733,31
8218,,400,0.0,0,0
8219,,400,0.0,0,0
8221,,400,0.0,0,0
8222,,400,36.989999999999995,25378265,13
8225,,400,79.64999999999999,17827859,4
8227,,400,27.36,10825893,7
8234,,400,54.33,76744550,36
8240,,400,54.85,54869393,22
8249,,400,58.01,79995664,18
8255,,400,53.55,54532072,17
8259,,400,0.0,0,0
8261,,400,45.47,54081547,17
8264,,400,0.0,0,0
8271,,400,54.31,69606984,33
8272,,400,38.47,7312151,6
8276,,400,47.96,1696622,2
8277,,400,18.94,17362789,11
8279,,400,62.209999999999994,16867737,6
8281,,400,44.49,13024976,8
8284,,400,63.05,29860904,20
8286,,400,0.0,0,0
8287,,400,70.24,17045418,1
8289,,400,47.480000000000004,32462306,20
8291,,400,79.39999999999999,13879496,5
8297,,400,92.95,13942779,1
8298,,400,84.15,21571553,2
8299,,400,54.010000000000005,119440690,72
8307,,400,99.42,125132412,6
8325,,400,0.0,0,0
8329,,400,90.64999999999999,254378446,36
8341,,400,49.05,63788867,17
8342,,400,72.68,24378844,10
8345,,400,82.39,42850785,13
8349,,400,71.11,148540912,39
8351,,400,80.5,40256290,9
8354,,400,62.92,49427546,33
8358,,400,55.510000000000005,140258708,64
8359,,400,83.05999999999999,113400393,26
8361,,400,0.0,0,0
8367,,400,69.84,64394216,32
8374,,400,71.71,80515159,11
8375,,400,77.08,5671437,6
8380,,400,19.369999999999997,1381332,2
8382,,400,65.95,193448301,82
8383,,400,54.04,61489788,33
8390,,400,47.13,45325132,23
8401,,400,62.089999999999996,43901050,22
8403,,400,37.39,51488303,21
8404,,400,78.3,328866789,65
8409,,400,47.980000000000004,15359370,9
8410,,400,59.699999999999996,21850840,12
8411,,400,81.42,177876382,31
8415,,400,92.5,954418609,126
8416,,400,77.04,21734704,7
8419,,400,53.17999999999999,15961100,11
8421,,400,63.68,34916160,18
8422,,400,38.58,524266269,117
8423,,400,63.04,26301785,13
8424,,400,62.53,22552140,8
8426,,400,74.33000000000001,37353981,6
8427,,400,0.0,0,0
8429,,400,40.79,75792549,24
8431,,400,24.43,11930127,11
8432,,400,61.06,23455118,4
8433,,400,66.75,36392400,16
8435,,400,41.42,14589086,13
8436,,400,39.07,46019675,38
8437,,400,38.9,18299432,17
8438,,400,81.19,56801376,24
8440,,400,31.76,15966708,6
8442,,400,71.77000000000001,50374619,24
8443,,400,69.47,46422838,26
8444,,400,83.19,92502743,29
8446,,400,47.93,25366245,12
8450,,400,59.68000000000001,30630038,15
8452,,400,100.0,42000000,1
8454,,400,78.42,207858427,23
8455,,400,89.89999999999999,22675306,3
8458,,400,72.38,25956043,23
8462,,400,65.47,52648921,20
8463,,400,81.47,122252221,26
8464,,400,87.52,256521125,94
8465,,400,58.22,4716647,4
8466,,400,76.53,61108103,27
8467,,400,82.02,39683914,21
8472,,400,63.04,11182000,3
8473,,400,67.05,121529071,17
8475,,400,100.0,109000000,1
8476,,400,64.76,107684614,45
8477,,400,78.03999999999999,50089395,5
8478,,400,76.61,71999704,14
8479,,400,62.51,12541493,7
8481,,400,65.6,43702851,23
8482,,400,95.49000000000001,102631548,19
8485,,400,98.47,3898674,4
8487,,400,55.75,14795813,9
8488,,400,87.06,64004860,17
8489,,400,58.2,34924179,16
8490,,400,45.34,10775695,12
8491,,400,9.23,673591,1
8492,,400,92.97,30963129,12
8495,,400,87.11999999999999,110912840,8
8496,,400,87.42999999999999,31195288,12
8499,,400,78.79,32441600,11
8707,,400,0.0,0,0
8708,,400,43.58,85066108,31
8710,,400,28.849999999999998,33348829,29
8712,,400,76.11,615519271,268
8718,,400,35.18,34187189,20
8719,,400,86.68,569330704,136
8720,,400,56.8,50860704,19
8721,,400,0.0,0,0
8722,,400,62.68,33024900,15
8723,,400,50.53,52831377,31
8724,,400,39.75,8235520,6
8725,,400,32.04,36005972,23
8905,,400,92.4,110375241,26
8906,,400,54.54,24026016,15
8908,,400,88.36,278684822,47
8916,,400,66.19,99547287,48
8917,,400,82.97999999999999,134987484,68
8921,,400,84.71000000000001,39482151,23
8923,,400,82.28999999999999,24999020,10
8924,,400,37.43,31371250,20
8925,,400,41.14,150297354,123
8926,,400,60.56,442343488,129
8927,,400,81.44,345000438,106
8928,,400,48.86,24861527,13
8929,,400,45.68,23112427,10
8930,,400,66.63,54525127,33
8931,,400,81.78999999999999,100023666,16
8932,,400,78.21,280006974,90
8933,,400,52.480000000000004,171525719,42
8934,,400,94.77,7555940,1
8935,,400,49.8,56541896,24
8936,,400,32.15,79831887,57
8937,,400,91.11,393383665,54
8938,,400,57.61,90459855,61
8940,,400,70.82,47808373,24
8941,,400,68.17,23844623,20
8942,,400,50.730000000000004,100911593,61
8945,,400,0.0,0,0
8977,,400,96.97,46355327,8
8996,,400,54.74,51206814,45
8999,,400,63.0,22684618,28
9103,,400,10.23,21081000,28
9105,,400,30.53,504278875,473
9110,,400,44.15,24072001,26
9136,,400,65.17,94073250,43
9801,,400,69.25999999999999,274253069,40
9802,,400,65.11,130902945,62
9902,,400,56.07000000000001,54987770,22
9904,,400,76.72999999999999,2261458285,407
9905,,400,74.08,226004380,41
9906,,400,77.36,69922716,25
9907,,400,78.49,1239675059,188
9908,,400,80.16,414006019,108
9910,,400,90.03,889223170,110
9911,,400,68.36,152102737,56
9912,,400,60.07,32549681,17
9914,,400,64.32,192385834,80
9917,,400,77.63,350350645,101
9918,,400,83.64999999999999,151029392,45
9919,,400,46.14,90173127,28
9921,,400,65.29,256065409,118
9922,,400,69.54,151496998,60
9924,,400,62.22,93829046,46
9925,,400,68.93,267134363,89
9926,,400,84.1,151001476,53
9927,,400,58.28,69966514,17
9928,,400,74.32,52578688,14
9929,,400,87.97,89116738,20
9930,,400,78.47,195055310,18
9931,,400,78.04,93961691,30
9933,,400,58.39,525960167,144
9934,,400,65.94,271131030,79
9935,,400,61.599999999999994,109582552,71
9936,,400,28.89,30454155,22
9937,,400,89.15,275576635,68
9938,,400,53.78,160306975,82
9939,,400,59.27,175363183,90
9940,,400,81.45,600350516,67
9941,,400,68.59,394946818,66
9942,,400,51.8,43093012,25
9943,,400,71.09,89003110,13
9944,,400,78.19,82831104,42
9945,,400,64.76,1842295559,330
9946,,400,81.09,264869897,43
9947,,400,0.0,0,0
9948,,400,0.0,0,0
9949,,400,75.03,33042530,21
9950,,400,83.08,139357530,26
9951,,400,46.54,34118815,22
9952,,400,41.08,600000,1
9953,,400,0.0,0,0
9955,,400,63.709999999999994,66562730,24
9956,,400,0.0,0,0
9957,,400,95.11,2492837782,75
9958,,400,56.040000000000006,138417394,66
9959,,400,0.0,0,0
9960,,400,74.29,24962939,17
9961,,400,93.39,64542057,16
9962,,400,46.98,42399921,27
9963,,400,100.0,9900000000,1
9964,,400,100.0,75927625,1
9965,,400,0.0,0,0
0050,,600,26.57,4898059366,411
0051,,600,13.64,3343278,4
0052,,600,18.529999999999998,464705616,112
0053,,600,21.23,1059000,1
0055,,600,40.92,33624205,7
0056,,600,11.58,1634703218,323
0057,,600,0.0,0,0
0061,,600,26.05,27260631,13
1101,,600,52.77,3970983613,646
1102,,600,81.16,2879059556,323
1103,,600,77.32,611151659,104
1104,,600,70.86,486718772,71
1107,,600,99.7,10069887,1
1108,,600,78.3,316938802,58
1109,,600,76.44999999999999,260862993,52
1110,,600,93.36,534090388,49
1201,,600,61.11,309310066,39
1203,,600,89.47,214751670,44
1204,,600,42.78,7866100,5
1207,,600,75.98,352698290,36
1210,,600,61.49,550416627,106
1212,,600,40.37,70416428,31
1213,,600,80.55999999999999,45619491,10
1215,,600,64.3,189586591,34
1216,,600,86.83,4935030164,615
1217,,600,57.15,282672649,92
1218,,600,67.35,336810679,56
1219,,600,59.62,203508435,66
1220,,600,65.27,115605460,38
1221,,600,31.56,30103148,17
1224,,600,87.03,62638455,18
1225,,600,87.71000000000001,212538321,32
1227,,600,66.35000000000001,607317206,44
1228,,600,33.22,3699987,4
1229,,600,64.07000000000001,1150878014,111
1231,,600,63.81,190459321,20
1232,,600,72.78,116432499,7
1233,,600,69.64,63102862,19
1234,,600,80.03,321697107,109
1235,,600,95.75,180575174,14
1236,,600,82.83999999999999,71809646,23
1238,,600,8.56,2566000,2
1240,,600,61.099999999999994,27029660,18
1256,,600,52.57000000000001,18809756,5
1259,,600,73.58,23837979,7
1260,,600,72.85,74394744,23
1264,,600,46.55,17254464,15
1268,,600,73.34,30970667,12
1269,,600,75.6,15804304,6
1271,,600,61.160000000000004,36938657,11
1293,,600,70.67,12083973,10
1294,,600,53.67,16410780,10
1295,,600,52.879999999999995,18231993,12
1301,,600,72.58,4621470321,416
1303,,600,83.71,6640627076,523
1304,,600,57.88,688265157,68
1305,,600,48.22,280283532,30
1306,,600,19.36,8639500,2
1307,,600,79.64,316904183,50
1308,,600,49.42,293550248,40
1309,,600,45.01,179027146,21
1310,,600,26.39,139406773,48
1312,,600,49.9,552331227,119
1313,,600,64.0,851911496,103
1314,,600,34.9,1321478477,455
1315,,600,75.44,74771803,32
1316,,600,35.06,131841616,53
1319,,600,80.96,478950694,80
1321,,600,63.010000000000005,143202750,62
1323,,600,66.63,60823786,30
1324,,600,64.68,48604324,17
1325,,600,45.24,38590314,7
1326,,600,81.16,4757619884,378
1333,,600,46.01,34294762,6
1336,,600,44.029999999999994,34188916,12
1337,,600,43.809999999999995,117881413,36
1338,,600,38.849999999999994,32577751,17
1339,,600,74.51,55235043,15
1340,,600,30.95,47346507,12
1341,,600,80.45,42523643,12
1342,,600,53.19,41492600,7
1343,,600,60.21,24402483,17
1402,,600,86.7,4641640449,404
1407,,600,32.11,141946086,48
1408,,600,16.07,56871186,40
1409,,600,64.50999999999999,1044357269,166
1410,,600,71.86000000000001,44561984,14
1413,,600,73.38000000000001,96953290,20
1414,,600,86.12,170570662,31
1416,,600,52.99,98237206,31
1417,,600,52.53,99820333,30
1418,,600,64.19,36495777,11
1419,,600,89.13999999999999,267496641,62
1423,,600,79.3,79022398,22
1432,,600,53.89,58221806,15
1434,,600,69.67999999999999,1174134070,101
1435,,600,93.56,130790802,20
1436,,600,76.60000000000001,148765958,38
1437,,600,75.07,151568180,59
1438,,600,80.66,89716339,24
1439,,600,80.95,74491389,24
1440,,600,76.21,1262868828,201
1441,,600,61.75,44313597,10
1442,,600,84.49000000000001,309481735,90
1443,,600,85.2,115335651,28
1444,,600,63.410000000000004,631537085,108
1445,,600,64.95,84889749,30
1446,,600,65.79,90617745,24
1447,,600,68.35000000000001,622173527,110
1449,,600,37.37,47510310,24
1450,,600,23.64,18754120,11
1451,,600,59.39,117639477,23
1452,,600,45.17,59930205,33
1453,,600,74.31,84169007,15
1454,,600,80.49,104524371,32
1455,,600,63.97,340195209,55
1456,,600,83.47,78244836,12
1457,,600,71.56,226701448,53
1458,,600,55.94,145967908,40
1459,,600,82.55,296105971,61
1460,,600,68.27,474324927,92
1462,,600,38.56,116398148,54
1463,,600,77.16,133721348,27
1464,,600,56.879999999999995,242148072,57
1465,,600,67.97999999999999,70453135,29
1466,,600,69.07,76796925,31
1467,,600,63.93,149382122,30
1468,,600,97.46000000000001,156352162,18
1469,,600,88.57,77262780,21
1470,,600,81.21,69668950,25
1471,,600,19.619999999999997,29548261,13
1472,,600,74.03,38865860,11
1473,,600,70.36,102862215,27
1474,,600,56.04,72822695,24
1475,,600,73.4,48464293,12
1476,,600,80.69,221437679,62
1477,,600,63.75,157283292,59
1480,,600,96.61,402021125,49
1491,,600,55.19,30259884,20
1498,,600,0.0,0,0
1503,,600,73.9,385069658,56
1504,,600,72.94,1733838552,205
1506,,600,74.2,222945468,26
1507,,600,100.0,250000000,1
1512,,600,49.96,49058439,11
1513,,600,41.989999999999995,211329601,64
1514,,600,42.69,116633432,50
1515,,600,48.92,88813662,26
1516,,600,57.52,23018577,12
1517,,600,46.23,101741464,20
1519,,600,73.49000000000001,232177761,65
1521,,600,66.77,50911578,10
1522,,600,56.74,177587376,41
1524,,600,37.55,62083741,16
1525,,600,87.68,64364008,8
1526,,600,32.22,19338025,5
1527,,600,27.98,38792154,14
1528,,600,33.9,64869781,15
1529,,600,45.05,69902525,19
1530,,600,72.63,68711708,9
1531,,600,58.24,106105463,32
1532,,600,60.6,256136962,72
1533,,600,59.87,59011894,28
1534,,600,43.18,29283154,14
1535,,600,74.99,92798657,9
1536,,600,32.25,90024388,37
1537,,600,50.03999999999999,41074340,22
1538,,600,75.36,24346289,5
1539,,600,59.41,38843656,10
1540,,600,27.63,23628235,11
1541,,600,82.37,64919451,13
1553,,600,0.0,0,0
1557,,600,0.0,0,0
1558,,600,25.14,16233084,18
1560,,600,60.92,91261152,48
1563,,600,36.73,82891288,39
1565,,600,11.32,5716612,5
1568,,600,61.190000000000005,63100306,23
1569,,600,51.6,74451185,24
1570,,600,48.150000000000006,24804484,5
1571,,600,67.23,765000,1
1573,,600,0.0,0,0
1575,,600,0.0,0,0
1577,,600,0.0,0,0
1580,,600,39.69,19588093,15
1582,,600,29.63,42760302,19
1583,,600,90.26,98761470,15
1584,,600,37.82,87943872,24
1585,,600,54.57,31499354,20
1586,,600,67.31,71938669,27
1587,,600,42.68,34184140,13
1589,,600,24.66,37782112,18
1590,,600,63.99,128002986,65
1591,,600,12.2,4646157,3
1592,,600,21.32,23672412,13
1593,,600,42.01,16715848,12
1594,,600,78.34,26027338,10
1595,,600,46.0,25042025,18
1597,,600,52.51,46891103,29
1598,,600,57.27,102619187,41
1599,,600,62.97,45995826,17
1601,,600,8.54,9156774,6
1602,,600,10.98,42706486,17
1603,,600,71.81,137682388,27
1604,,600,55.72,214109614,51
1605,,600,68.67,3043372086,245
1606,,600,11.42,88211789,53
1608,,600,62.74,397118773,37
1609,,600,30.14,236759728,79
1611,,600,50.18,162008107,54
1612,,600,58.89,186186704,44
1613,,600,53.209999999999994,121035158,46
1614,,600,79.32000000000001,213512708,65
1615,,600,78.36,154127593,26
1616,,600,59.93,116386558,23
1617,,600,72.82000000000001,123450730,29
1618,,600,55.339999999999996,106677585,20
1623,,600,78.11,51562917,12
1626,,600,65.92,98778143,39
1702,,600,56.74,166933362,24
1707,,600,55.26,81878127,45
1708,,600,46.519999999999996,115857331,47
1709,,600,57.92,276357478,81
1710,,600,59.23,524745953,89
1711,,600,43.66,239240139,57
1712,,600,53.959999999999994,226923910,97
1713,,600,68.86,103971318,16
1714,,600,59.519999999999996,590405418,131
1717,,600,63.410000000000004,743469646,171
1718,,600,52.87,891454748,166
1720,,600,63.31,113145069,23
1721,,600,42.74,79041098,33
1722,,600,63.16,619197963,108
1723,,600,49.400000000000006,117061360,24
1725,,600,93.96,170865574,19
1726,,600,85.17,137997284,24
1727,,600,61.02,78139399,23
1729,,600,89.4,161574621,40
1730,,600,56.65,35827078,10
1731,,600,53.980000000000004,71771444,13
1732,,600,46.400000000000006,19695882,5
1733,,600,37.34,37340227,13
1734,,600,42.57,80999618,29
1735,,600,77.58,77113154,11
1736,,600,87.45,265368077,41
1737,,600,61.21,122444769,21
1742,,600,77.39,71727432,21
1748,,600,36.13,5168604,2
1752,,600,62.980000000000004,63620595,18
1760,,600,37.33,32024502,12
1762,,600,42.54,32729599,11
1763,,600,100.0,1816766453,1
1764,,600,100.0,715186287,1
1765,,600,100.0,437517135,1
1766,,600,100.0,493557368,1
1773,,600,72.45,217380416,38
1775,,600,100.0,88000000,1
1776,,600,61.410000000000004,36924052,27
1777,,600,56.84,25350357,7
1780,,600,73.62,70871951,26
1781,,600,33.75,16007379,11
1783,,600,60.1,53918102,13
1784,,600,26.95,14325685,13
1785,,600,57.08,340294527,92
1786,,600,46.16,34549420,20
1788,,600,46.650000000000006,20775045,12
1789,,600,75.65,598306565,34
1794,,600,0.0,0,0
1795,,600,57.29,152923369,21
1796,,600,52.45,21753746,9
1799,,600,67.04,83607964,6
1802,,600,77.69999999999999,2260007506,129
1805,,600,73.63999999999999,99407213,29
1806,,600,72.63000000000001,283612441,46
1807,,600,43.31,49609620,28
1808,,600,78.1,697642818,80
1809,,600,49.02,81895286,26
1810,,600,64.54,195155351,60
1813,,600,40.93,19092574,9
1814,,600,67.41,12797304,8
1815,,600,40.51,237281549,69
1816,,600,94.8,23241795,2
1817,,600,61.220000000000006,44447710,20
1818,,600,70.93,8255227,6
1819,,600,79.00999999999999,26476943,14
1903,,600,78.47,204097055,52
1904,,600,63.04,698841298,101
1905,,600,71.08,783999435,51
1906,,600,73.19,110556214,23
1907,,600,82.69,1373211364,158
1909,,600,64.07000000000001,850824819,113
1918,,600,19.16,46322515,20
2002,,600,51.7,8136005744,789
2006,,600,78.15,570770619,117
2007,,600,76.08,403840125,7
2008,,600,91.08,173842732,15
2009,,600,57.16,205607064,13
2010,,600,69.45,449884411,97
2012,,600,79.86,241353081,53
2013,,600,78.28,156576141,20
2014,,600,47.120000000000005,676604459,54
2015,,600,84.97,494285416,114
2017,,600,58.06,259521272,39
2020,,600,47.989999999999995,128161626,40
2022,,600,37.629999999999995,126907278,22
2023,,600,77.17,1448321048,87
2024,,600,81.18,79161336,10
2025,,600,60.989999999999995,105328804,23
2027,,600,65.73,1698998574,248
2028,,600,82.39,268379060,33
2029,,600,69.93,224634961,13
2030,,600,43.19,121220355,27
2031,,600,52.150000000000006,167529025,44
2032,,600,51.85,67693451,26
2033,,600,71.51,57714360,25
2034,,600,45.5,240776265,58
2035,,600,96.69,338466626,23
2038,,600,52.29,101549221,18
2049,,600,64.53999999999999,228405745,73
2056,,600,92.05000000000001,96672762,40
2058,,600,21.55,65910724,35
2059,,600,61.839999999999996,58942797,22
2060,,600,87.22,31173065,4
2061,,600,49.92,28653147,19
2062,,600,59.17,118360353,25
2063,,600,47.45,22827581,13
2064,,600,72.44,50230716,17
2065,,600,45.949999999999996,29195358,13
2066,,600,62.18,27650900,13
2067,,600,52.25,23588200,8
2068,,600,100.0,60068043,1
2069,,600,58.03,96591347,31
2070,,600,50.72,21197677,10
2071,,600,80.55,55626644,17
2072,,600,73.14,140461212,19
2073,,600,68.81,18924200,10
2101,,600,61.33,450192554,93
2102,,600,77.88,368707176,51
2103,,600,50.37,416074186,76
2104,,600,41.980000000000004,413599973,128
2105,,600,79.44,2575352069,211
2106,,600,77.32,738563536,111
2107,,600,57.06,173304773,50
2108,,600,67.94999999999999,334682718,77
2109,,600,70.72,197569317,49
2113,,600,0.0,0,0
2114,,600,60.15,46916604,12
2115,,600,65.55,68432902,27
2201,,600,61.4,657150137,83
2204,,600,72.02,398800086,55
2206,,600,81.77000000000001,640965144,84
2207,,600,86.45,481653127,77
2208,,600,55.46,707130558,84
2211,,600,81.23,338895718,46
2221,,600,64.71,27392186,4
2226,,600,100.0,75000000,1
2227,,600,93.50999999999999,280532000,11
2228,,600,55.92,44623299,12
2229,,600,0.0,0,0
2230,,600,41.29,28093574,21
2231,,600,64.13,87178938,26
2233,,600,51.980000000000004,31347533,16
2235,,600,80.74000000000001,28968969,10
2236,,600,71.65,44003355,12
2237,,600,77.73,94659409,12
2239,,600,78.69,92644237,14
2241,,600,33.07,34614869,14
2243,,600,48.760000000000005,33835187,19
2245,,600,74.72,24213029,8
2246,,600,67.36999999999999,28714989,2
2247,,600,75.58,61008811,11
2248,,600,78.30000000000001,37277520,15
2249,,600,62.879999999999995,16065031,9
2250,,600,50.9,18524678,4
2252,,600,77.78999999999999,82962962,12
2254,,600,90.0,57527500,12
2255,,600,74.26,45253865,12
2256,,600,51.46,20095887,8
2258,,600,93.36,1634984812,39
2301,,600,77.16,1788205598,341
2302,,600,65.15,108361172,15
2303,,600,75.96000000000001,9555757897,876
2305,,600,66.61,137008833,19
2308,,600,81.22,2110029026,434
2312,,600,45.67,687960636,139
2313,,600,63.62,758424292,166
2314,,600,8.24,8747488,6
2316,,600,58.800000000000004,107472522,31
2317,,600,66.38,9314085879,1048
2318,,600,23.610000000000003,25042930,8
2321,,600,70.58,21368308,3
2323,,600,41.0,446791969,118
2324,,600,66.13,2914939566,524
2326,,600,11.52,4655135,5
2327,,600,70.25,1456712473,299
2328,,600,39.550000000000004,205113590,45
2329,,600,54.39,358492332,60
2330,,600,87.27,22635041662,2068
2331,,600,57.65,321454720,41
2332,,600,39.550000000000004,238268691,75
2333,,600,26.0,72280022,39
2335,,600,29.49,14695622,7
2337,,600,54.05,1071240983,213
2338,,600,45.26,166092326,42
2340,,600,37.52,164665365,45
2341,,600,86.94,5957125,1
2342,,600,37.31,58795950,13
2344,,600,64.01,2881316296,295
2345,,600,65.61,368224543,160
2347,,600,87.16,1454004873,209
2348,,600,68.39,103895575,23
2349,,600,23.04,159861526,74
2351,,600,68.98,131396925,60
2352,,600,45.71,722856261,148
2353,,600,37.12,1131728293,250
2354,,600,45.660000000000004,646135734,90
2355,,600,39.63,157615828,72
2356,,600,68.94000000000001,2473582708,261
2357,,600,68.1,505955349,150
2358,,600,24.65,33689105,9
