as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.1,,,,63.95,,,,60.12,,,,56.02,,,
20260508,6791,虎門科技,,,,,,1,False,False,False,Neutral,74.13,0.030000000000001137,,,63.95,0.0,,,60.12,0.0,,,56.02,0.0,,
20260515,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.13,0.0,0.030000000000001137,,63.95,0.0,0.0,,60.12,0.0,0.0,,56.02,0.0,0.0,
20260522,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.13,0.0,0.0,0.030000000000001137,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260529,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.13,0.0,0.0,0.0,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260605,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.13,0.0,0.0,0.0,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260612,6791,虎門科技,,,,,,1,False,False,False,Neutral,74.18,0.05000000000001137,0.05000000000001137,0.05000000000001137,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260618,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.18,0.0,0.05000000000001137,0.05000000000001137,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260626,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.18,0.0,0.0,0.05000000000001137,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260703,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.18,0.0,0.0,0.0,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260709,6791,虎門科技,,,,,,1,False,False,False,Neutral,74.21,0.029999999999986926,0.029999999999986926,0.029999999999986926,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260717,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.21,0.0,0.029999999999986926,0.029999999999986926,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260724,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.21,0.0,0.0,0.029999999999986926,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260731,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.21,0.0,0.0,0.0,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260807,6791,虎門科技,,,,,,1,False,False,False,Neutral,74.24,0.030000000000001137,0.030000000000001137,0.030000000000001137,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260814,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.24,0.0,0.030000000000001137,0.030000000000001137,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
20260821,6791,虎門科技,,,,,,0,False,False,False,Neutral,74.24,0.0,0.0,0.030000000000001137,63.95,0.0,0.0,0.0,60.12,0.0,0.0,0.0,56.02,0.0,0.0,0.0
