as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,5546,永固-KY,,,,,,0,False,False,False,Neutral,84.51,,,,81.68,,,,80.71,,,,79.73,,,
20260508,5546,永固-KY,,,,,,0,False,False,False,Neutral,84.51,0.0,,,81.68,0.0,,,80.71,0.0,,,79.73,0.0,,
20260515,5546,永固-KY,,,,,,0,False,False,False,Neutral,84.51,0.0,0.0,,81.68,0.0,0.0,,80.71,0.0,0.0,,79.73,0.0,0.0,
20260522,5546,永固-KY,,,,,,1,False,False,False,Neutral,84.66,0.14999999999999147,0.14999999999999147,0.14999999999999147,81.83,0.14999999999999147,0.14999999999999147,0.14999999999999147,79.08,-1.6299999999999955,-1.6299999999999955,-1.6299999999999955,78.09,-1.6400000000000006,-1.6400000000000006,-1.6400000000000006
20260529,5546,永固-KY,,,,,,2,True,True,True,Neutral,84.71,0.04999999999999716,0.19999999999998863,0.19999999999998863,81.88,0.04999999999999716,0.19999999999998863,0.19999999999998863,79.13,0.04999999999999716,-1.5799999999999983,-1.5799999999999983,78.1,0.009999999999990905,-1.6300000000000097,-1.6300000000000097
20260605,5546,永固-KY,,,,,,3,False,False,False,Neutral,85.22,0.5100000000000051,0.5600000000000023,0.7099999999999937,81.88,0.0,0.04999999999999716,0.19999999999998863,79.13,0.0,0.04999999999999716,-1.5799999999999983,78.08,-0.01999999999999602,-0.010000000000005116,-1.6500000000000057
20260612,5546,永固-KY,,,,,,0,False,False,False,Neutral,85.16,-0.060000000000002274,0.45000000000000284,0.5,81.81,-0.06999999999999318,-0.06999999999999318,-0.01999999999999602,79.06,-0.06999999999999318,-0.06999999999999318,-0.01999999999999602,77.98,-0.09999999999999432,-0.11999999999999034,-0.10999999999999943
20260618,5546,永固-KY,,,,,,1,True,True,True,Neutral,85.18,0.020000000000010232,-0.03999999999999204,0.4700000000000131,81.83,0.01999999999999602,-0.04999999999999716,-0.04999999999999716,79.08,0.01999999999999602,-0.04999999999999716,-0.04999999999999716,77.99,0.009999999999990905,-0.09000000000000341,-0.10999999999999943
20260626,5546,永固-KY,,,,,,2,False,True,False,Neutral,84.7,-0.480000000000004,-0.45999999999999375,-0.519999999999996,81.84,0.010000000000005116,0.030000000000001137,-0.03999999999999204,79.09,0.010000000000005116,0.030000000000001137,-0.03999999999999204,77.99,0.0,0.009999999999990905,-0.09000000000000341
20260703,5546,永固-KY,,,,,,3,False,False,False,Neutral,84.72,0.01999999999999602,-0.46000000000000796,-0.4399999999999977,81.84,0.0,0.010000000000005116,0.030000000000001137,79.09,0.0,0.010000000000005116,0.030000000000001137,77.99,0.0,0.0,0.009999999999990905
20260709,5546,永固-KY,,,,,,0,False,False,False,Neutral,84.71,-0.010000000000005116,0.009999999999990905,-0.4700000000000131,81.83,-0.010000000000005116,-0.010000000000005116,0.0,79.08,-0.010000000000005116,-0.010000000000005116,0.0,77.98,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905
20260717,5546,永固-KY,,,,,,1,True,True,True,Neutral,84.75,0.04000000000000625,0.030000000000001137,0.04999999999999716,81.84,0.010000000000005116,0.0,0.0,79.09,0.010000000000005116,0.0,0.0,77.99,0.009999999999990905,0.0,0.0
20260724,5546,永固-KY,,,,,,0,False,False,False,Neutral,84.75,0.0,0.04000000000000625,0.030000000000001137,81.84,0.0,0.010000000000005116,0.0,79.09,0.0,0.010000000000005116,0.0,77.99,0.0,0.009999999999990905,0.0
