as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,1533,車王電,,,,,,0,False,False,False,Neutral,63.91,,,,59.87,,,,54.89,,,,52.22,,,
20260508,1533,車王電,,,,,,0,False,False,False,Neutral,63.4,-0.509999999999998,,,59.85,-0.01999999999999602,,,54.87,-0.020000000000003126,,,52.2,-0.01999999999999602,,
20260515,1533,車王電,,,,,,0,False,False,False,Neutral,63.38,-0.01999999999999602,-0.529999999999994,,59.84,-0.00999999999999801,-0.02999999999999403,,54.86,-0.00999999999999801,-0.030000000000001137,,52.19,-0.010000000000005116,-0.030000000000001137,
20260522,1533,車王電,,,,,,0,False,False,False,Neutral,63.35,-0.030000000000001137,-0.04999999999999716,-0.5599999999999952,59.83,-0.010000000000005116,-0.020000000000003126,-0.03999999999999915,54.85,-0.00999999999999801,-0.01999999999999602,-0.03999999999999915,52.18,-0.00999999999999801,-0.020000000000003126,-0.03999999999999915
20260529,1533,車王電,,,,,,0,False,False,False,Neutral,63.34,-0.00999999999999801,-0.03999999999999915,-0.05999999999999517,59.82,-0.00999999999999801,-0.020000000000003126,-0.030000000000001137,54.84,-0.00999999999999801,-0.01999999999999602,-0.02999999999999403,52.17,-0.00999999999999801,-0.01999999999999602,-0.030000000000001137
20260605,1533,車王電,,,,,,0,False,False,False,Neutral,63.34,0.0,-0.00999999999999801,-0.03999999999999915,59.82,0.0,-0.00999999999999801,-0.020000000000003126,54.84,0.0,-0.00999999999999801,-0.01999999999999602,52.17,0.0,-0.00999999999999801,-0.01999999999999602
20260612,1533,車王電,,,,,,0,False,False,False,Neutral,63.34,0.0,0.0,-0.00999999999999801,59.82,0.0,0.0,-0.00999999999999801,54.84,0.0,0.0,-0.00999999999999801,52.17,0.0,0.0,-0.00999999999999801
20260618,1533,車王電,,,,,,0,False,False,False,Neutral,63.28,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,59.76,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,54.78,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,52.11,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274
20260626,1533,車王電,,,,,,0,False,False,False,Neutral,63.28,0.0,-0.060000000000002274,-0.060000000000002274,59.76,0.0,-0.060000000000002274,-0.060000000000002274,54.78,0.0,-0.060000000000002274,-0.060000000000002274,52.11,0.0,-0.060000000000002274,-0.060000000000002274
20260703,1533,車王電,,,,,,0,False,False,False,Neutral,63.28,0.0,0.0,-0.060000000000002274,59.76,0.0,0.0,-0.060000000000002274,54.78,0.0,0.0,-0.060000000000002274,52.11,0.0,0.0,-0.060000000000002274
