as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,6756,威鋒電子,,,,,,0,False,False,False,Neutral,60.79,,,,57.45,,,,57.45,,,,57.45,,,
20260508,6756,威鋒電子,,,,,,1,False,False,False,Neutral,61.46,0.6700000000000017,,,57.45,0.0,,,57.45,0.0,,,57.45,0.0,,
20260515,6756,威鋒電子,,,,,,2,False,False,False,Neutral,61.68,0.21999999999999886,0.8900000000000006,,57.45,0.0,0.0,,57.45,0.0,0.0,,57.45,0.0,0.0,
20260522,6756,威鋒電子,,,,,,3,False,False,False,Neutral,61.69,0.00999999999999801,0.22999999999999687,0.8999999999999986,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0
20260529,6756,威鋒電子,,,,,,0,False,False,False,Neutral,61.57,-0.11999999999999744,-0.10999999999999943,0.10999999999999943,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0
20260605,6756,威鋒電子,,,,,,0,False,False,False,Neutral,61.53,-0.03999999999999915,-0.1599999999999966,-0.14999999999999858,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0
20260612,6756,威鋒電子,,,,,,0,False,False,False,Neutral,61.42,-0.10999999999999943,-0.14999999999999858,-0.269999999999996,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0
20260618,6756,威鋒電子,,,,,,1,False,False,False,Neutral,61.48,0.05999999999999517,-0.05000000000000426,-0.09000000000000341,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0
20260626,6756,威鋒電子,,,,,,2,False,False,False,Neutral,61.59,0.11000000000000654,0.1700000000000017,0.060000000000002274,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0
20260703,6756,威鋒電子,,,,,,0,False,False,False,Neutral,61.49,-0.10000000000000142,0.010000000000005116,0.07000000000000028,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0,57.45,0.0,0.0,0.0
20260717,6756,威鋒電子,,,,,,1,True,True,True,Neutral,61.65,0.1599999999999966,0.05999999999999517,0.1700000000000017,57.46,0.00999999999999801,0.00999999999999801,0.00999999999999801,57.46,0.00999999999999801,0.00999999999999801,0.00999999999999801,57.46,0.00999999999999801,0.00999999999999801,0.00999999999999801
