as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,6202,盛群,,,,,,0,False,False,False,Neutral,34.67,,,,31.54,,,,30.06,,,,28.89,,,
20260508,6202,盛群,,,,,,1,True,True,True,Neutral,35.14,0.46999999999999886,,,32.37,0.8299999999999983,,,30.63,0.5700000000000003,,,29.09,0.1999999999999993,,
20260515,6202,盛群,,,,,,2,False,True,False,Neutral,35.08,-0.060000000000002274,0.4099999999999966,,32.26,-0.10999999999999943,0.7199999999999989,,30.82,0.19000000000000128,0.7600000000000016,,30.02,0.9299999999999997,1.129999999999999,
20260522,6202,盛群,,,,,,3,True,True,True,Neutral,36.21,1.1300000000000026,1.0700000000000003,1.5399999999999991,33.88,1.6200000000000045,1.5100000000000051,2.3400000000000034,32.09,1.2700000000000031,1.4600000000000044,2.0300000000000047,30.92,0.9000000000000021,1.8300000000000018,2.030000000000001
20260529,6202,盛群,,,,,,4,True,True,True,Neutral,37.77,1.5600000000000023,2.690000000000005,2.6300000000000026,35.43,1.5499999999999972,3.1700000000000017,3.0600000000000023,33.2,1.1099999999999994,2.3800000000000026,2.570000000000004,32.42,1.5,2.400000000000002,3.330000000000002
20260605,6202,盛群,,,,,,0,False,False,False,Neutral,36.9,-0.8700000000000045,0.6899999999999977,1.8200000000000003,34.57,-0.8599999999999994,0.6899999999999977,2.3100000000000023,32.99,-0.21000000000000085,0.8999999999999986,2.1700000000000017,32.23,-0.19000000000000483,1.3099999999999952,2.2099999999999973
20260612,6202,盛群,,,,,,0,False,False,False,Neutral,35.97,-0.9299999999999997,-1.8000000000000043,-0.240000000000002,33.65,-0.9200000000000017,-1.7800000000000011,-0.23000000000000398,32.14,-0.8500000000000014,-1.0600000000000023,0.04999999999999716,30.64,-1.5899999999999963,-1.7800000000000011,-0.28000000000000114
20260618,6202,盛群,,,,,,1,True,True,True,Neutral,39.44,3.469999999999999,2.539999999999999,1.6699999999999946,37.51,3.8599999999999994,2.9399999999999977,2.0799999999999983,35.42,3.280000000000001,2.4299999999999997,2.219999999999999,33.94,3.299999999999997,1.7100000000000009,1.519999999999996
20260626,6202,盛群,,,,,,2,False,False,False,Neutral,39.66,0.21999999999999886,3.6899999999999977,2.759999999999998,36.5,-1.009999999999998,2.8500000000000014,1.9299999999999997,33.5,-1.9200000000000017,1.3599999999999994,0.509999999999998,32.39,-1.5499999999999972,1.75,0.1600000000000037
20260703,6202,盛群,,,,,,3,True,True,True,Neutral,40.74,1.0800000000000054,1.3000000000000043,4.770000000000003,38.03,1.5300000000000011,0.5200000000000031,4.380000000000003,35.89,2.3900000000000006,0.46999999999999886,3.75,32.87,0.4799999999999969,-1.0700000000000003,2.229999999999997
20260709,6202,盛群,,,,,,4,False,True,False,Neutral,40.19,-0.5500000000000043,0.5300000000000011,0.75,37.22,-0.8100000000000023,0.7199999999999989,-0.28999999999999915,35.44,-0.45000000000000284,1.9399999999999977,0.01999999999999602,33.1,0.23000000000000398,0.7100000000000009,-0.8399999999999963
20260717,6202,盛群,,,,,,5,True,True,True,Neutral,41.21,1.0200000000000031,0.46999999999999886,1.5500000000000043,37.9,0.6799999999999997,-0.13000000000000256,1.3999999999999986,35.99,0.5500000000000043,0.10000000000000142,2.490000000000002,34.04,0.9399999999999977,1.1700000000000017,1.6499999999999986
