as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,3211,順達,,,,,,0,False,False,False,Neutral,54.62,,,,51.51,,,,47.47,,,,41.48,,,
20260508,3211,順達,,,,,,0,False,False,False,Neutral,52.81,-1.8099999999999952,,,48.93,-2.5799999999999983,,,45.8,-1.6700000000000017,,,39.83,-1.6499999999999986,,
20260515,3211,順達,,,,,,0,False,False,False,Neutral,51.09,-1.7199999999999989,-3.529999999999994,,48.11,-0.8200000000000003,-3.3999999999999986,,45.49,-0.30999999999999517,-1.9799999999999969,,39.56,-0.269999999999996,-1.9199999999999946,
20260522,3211,順達,,,,,,0,False,False,False,Neutral,48.79,-2.3000000000000043,-4.020000000000003,-5.829999999999998,44.83,-3.280000000000001,-4.100000000000001,-6.68,41.75,-3.740000000000002,-4.049999999999997,-5.719999999999999,37.67,-1.8900000000000006,-2.1599999999999966,-3.809999999999995
20260529,3211,順達,,,,,,1,True,True,True,Neutral,58.76,9.969999999999999,7.669999999999995,5.949999999999996,55.52,10.690000000000005,7.410000000000004,6.590000000000003,50.64,8.89,5.149999999999999,4.840000000000003,47.6,9.93,8.04,7.770000000000003
20260605,3211,順達,,,,,,0,False,False,False,Neutral,56.1,-2.6599999999999966,7.310000000000002,5.009999999999998,53.23,-2.2900000000000063,8.399999999999999,5.119999999999997,48.7,-1.9399999999999977,6.950000000000003,3.210000000000001,42.87,-4.730000000000004,5.199999999999996,3.309999999999995
20260612,3211,順達,,,,,,1,False,True,False,Neutral,54.18,-1.9200000000000017,-4.579999999999998,5.390000000000001,51.02,-2.2099999999999937,-4.5,6.190000000000005,47.37,-1.3300000000000054,-3.270000000000003,5.619999999999997,44.29,1.4200000000000017,-3.3100000000000023,6.619999999999997
20260618,3211,順達,,,,,,2,True,True,True,Neutral,54.71,0.5300000000000011,-1.3900000000000006,-4.049999999999997,51.21,0.18999999999999773,-2.019999999999996,-4.310000000000002,47.9,0.5300000000000011,-0.8000000000000043,-2.740000000000002,45.39,1.1000000000000014,2.520000000000003,-2.210000000000001
20260626,3211,順達,,,,,,0,False,False,False,Neutral,53.66,-1.0500000000000043,-0.5200000000000031,-2.440000000000005,49.75,-1.4600000000000009,-1.2700000000000031,-3.479999999999997,45.05,-2.8500000000000014,-2.3200000000000003,-3.6500000000000057,43.91,-1.480000000000004,-0.38000000000000256,1.0399999999999991
20260703,3211,順達,,,,,,1,False,True,False,Neutral,52.09,-1.5699999999999932,-2.6199999999999974,-2.0899999999999963,48.69,-1.0600000000000023,-2.520000000000003,-2.3300000000000054,45.4,0.3500000000000014,-2.5,-1.9699999999999989,42.57,-1.3399999999999963,-2.8200000000000003,-1.7199999999999989
20260709,3211,順達,,,,,,2,False,False,False,Neutral,53.45,1.3599999999999994,-0.20999999999999375,-1.259999999999998,49.54,0.8500000000000014,-0.21000000000000085,-1.6700000000000017,45.37,-0.030000000000001137,0.3200000000000003,-2.530000000000001,42.46,-0.10999999999999943,-1.4499999999999957,-2.9299999999999997
20260717,3211,順達,,,,,,3,False,True,False,Neutral,54.05,0.5999999999999943,1.9599999999999937,0.39000000000000057,48.63,-0.9099999999999966,-0.05999999999999517,-1.1199999999999974,45.38,0.010000000000005116,-0.01999999999999602,0.3300000000000054,41.85,-0.6099999999999994,-0.7199999999999989,-2.059999999999995
20260724,3211,順達,,,,,,0,False,False,False,Neutral,53.56,-0.4899999999999949,0.10999999999999943,1.4699999999999989,47.87,-0.7600000000000051,-1.6700000000000017,-0.8200000000000003,44.68,-0.7000000000000028,-0.6899999999999977,-0.7199999999999989,40.68,-1.1700000000000017,-1.7800000000000011,-1.8900000000000006
20260731,3211,順達,,,,,,0,False,False,False,Neutral,51.13,-2.4299999999999997,-2.9199999999999946,-2.3200000000000003,46.58,-1.2899999999999991,-2.0500000000000043,-2.960000000000001,42.51,-2.1700000000000017,-2.8700000000000045,-2.8599999999999994,39.01,-1.6700000000000017,-2.8400000000000034,-3.450000000000003
20260807,3211,順達,,,,,,0,False,False,False,Neutral,50.85,-0.28000000000000114,-2.710000000000001,-3.1999999999999957,45.35,-1.2299999999999969,-2.519999999999996,-3.280000000000001,41.64,-0.8699999999999974,-3.039999999999999,-3.740000000000002,36.14,-2.8699999999999974,-4.539999999999999,-5.710000000000001
20260814,3211,順達,,,,,,1,True,True,True,Neutral,52.94,2.0899999999999963,1.8099999999999952,-0.6200000000000045,49.0,3.6499999999999986,2.4200000000000017,1.1300000000000026,42.55,0.9099999999999966,0.03999999999999915,-2.1300000000000026,39.76,3.6199999999999974,0.75,-0.9200000000000017
20260821,3211,順達,,,,,,0,False,False,False,Neutral,50.41,-2.530000000000001,-0.44000000000000483,-0.720000000000006,46.24,-2.759999999999998,0.8900000000000006,-0.3399999999999963,40.72,-1.8299999999999983,-0.9200000000000017,-1.7899999999999991,38.3,-1.4600000000000009,2.1599999999999966,-0.7100000000000009
20260828,3211,順達,,,,,,1,False,True,False,Neutral,50.63,0.22000000000000597,-2.309999999999995,-0.21999999999999886,46.18,-0.060000000000002274,-2.8200000000000003,0.8299999999999983,41.16,0.4399999999999977,-1.3900000000000006,-0.480000000000004,40.63,2.3300000000000054,0.8700000000000045,4.490000000000002
20260904,3211,順達,,,,,,2,False,True,False,Neutral,50.21,-0.4200000000000017,-0.19999999999999574,-2.729999999999997,45.7,-0.4799999999999969,-0.5399999999999991,-3.299999999999997,41.25,0.09000000000000341,0.5300000000000011,-1.2999999999999972,38.94,-1.6900000000000048,0.6400000000000006,-0.8200000000000003
