as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,6957,裕慶-KY,,,,,,0,False,False,False,Neutral,72.59,,,,67.61,,,,61.02,,,,56.14,,,
20260508,6957,裕慶-KY,,,,,,0,False,False,False,Neutral,71.83,-0.7600000000000051,,,67.61,0.0,,,61.02,0.0,,,56.14,0.0,,
20260515,6957,裕慶-KY,,,,,,1,True,True,True,Neutral,72.58,0.75,-0.010000000000005116,,67.62,0.010000000000005116,0.010000000000005116,,61.03,0.00999999999999801,0.00999999999999801,,56.15,0.00999999999999801,0.00999999999999801,
20260522,6957,裕慶-KY,,,,,,0,False,False,False,Neutral,72.57,-0.010000000000005116,0.7399999999999949,-0.020000000000010232,67.62,0.0,0.010000000000005116,0.010000000000005116,61.03,0.0,0.00999999999999801,0.00999999999999801,56.15,0.0,0.00999999999999801,0.00999999999999801
20260529,6957,裕慶-KY,,,,,,1,True,True,True,Neutral,72.58,0.010000000000005116,0.0,0.75,67.63,0.009999999999990905,0.009999999999990905,0.01999999999999602,61.04,0.00999999999999801,0.00999999999999801,0.01999999999999602,56.16,0.00999999999999801,0.00999999999999801,0.01999999999999602
20260605,6957,裕慶-KY,,,,,,2,False,False,False,Neutral,72.65,0.07000000000000739,0.0800000000000125,0.07000000000000739,67.61,-0.01999999999999602,-0.010000000000005116,-0.010000000000005116,61.02,-0.01999999999999602,-0.00999999999999801,-0.00999999999999801,56.14,-0.01999999999999602,-0.00999999999999801,-0.00999999999999801
20260612,6957,裕慶-KY,,,,,,3,False,False,False,Neutral,72.88,0.22999999999998977,0.29999999999999716,0.3100000000000023,67.12,-0.4899999999999949,-0.5099999999999909,-0.5,60.53,-0.490000000000002,-0.509999999999998,-0.5,55.65,-0.490000000000002,-0.509999999999998,-0.5
20260618,6957,裕慶-KY,,,,,,4,False,True,False,Neutral,72.13,-0.75,-0.5200000000000102,-0.45000000000000284,67.13,0.009999999999990905,-0.480000000000004,-0.5,60.54,0.00999999999999801,-0.480000000000004,-0.5,55.66,0.00999999999999801,-0.480000000000004,-0.5
20260626,6957,裕慶-KY,,,,,,5,False,False,False,Neutral,72.14,0.010000000000005116,-0.7399999999999949,-0.5100000000000051,67.13,0.0,0.009999999999990905,-0.480000000000004,60.54,0.0,0.00999999999999801,-0.480000000000004,55.66,0.0,0.00999999999999801,-0.480000000000004
20260703,6957,裕慶-KY,,,,,,0,False,False,False,Neutral,71.33,-0.8100000000000023,-0.7999999999999972,-1.5499999999999972,67.13,0.0,0.0,0.009999999999990905,60.54,0.0,0.0,0.00999999999999801,55.66,0.0,0.0,0.00999999999999801
20260709,6957,裕慶-KY,,,,,,1,False,False,False,Neutral,71.34,0.010000000000005116,-0.7999999999999972,-0.789999999999992,67.13,0.0,0.0,0.0,60.54,0.0,0.0,0.0,55.66,0.0,0.0,0.0
20260717,6957,裕慶-KY,,,,,,2,False,False,False,Neutral,72.96,1.6199999999999903,1.6299999999999955,0.8199999999999932,67.1,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,60.51,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,55.63,-0.02999999999999403,-0.02999999999999403,-0.02999999999999403
20260724,6957,裕慶-KY,,,,,,3,False,False,False,Neutral,73.57,0.6099999999999994,2.2299999999999898,2.239999999999995,67.62,0.5200000000000102,0.4900000000000091,0.4900000000000091,59.94,-0.5700000000000003,-0.6000000000000014,-0.6000000000000014,53.31,-2.3200000000000003,-2.3499999999999943,-2.3499999999999943
20260731,6957,裕慶-KY,,,,,,4,False,True,False,Neutral,72.9,-0.6699999999999875,-0.05999999999998806,1.5600000000000023,67.64,0.01999999999999602,0.5400000000000063,0.5100000000000051,59.96,0.020000000000003126,-0.5499999999999972,-0.5799999999999983,53.41,0.09999999999999432,-2.220000000000006,-2.25
20260807,6957,裕慶-KY,,,,,,5,False,True,False,Neutral,72.38,-0.5200000000000102,-1.1899999999999977,-0.5799999999999983,67.09,-0.5499999999999972,-0.5300000000000011,-0.009999999999990905,60.5,0.5399999999999991,0.5600000000000023,-0.00999999999999801,53.95,0.5400000000000063,0.6400000000000006,-1.6799999999999997
20260814,6957,裕慶-KY,,,,,,6,True,True,True,Neutral,72.68,0.30000000000001137,-0.21999999999999886,-0.8899999999999864,67.5,0.4099999999999966,-0.14000000000000057,-0.12000000000000455,60.93,0.4299999999999997,0.9699999999999989,0.990000000000002,54.4,0.44999999999999574,0.990000000000002,1.0899999999999963
20260821,6957,裕慶-KY,,,,,,7,False,False,False,Neutral,73.33,0.6499999999999915,0.9500000000000028,0.4299999999999926,67.49,-0.010000000000005116,0.3999999999999915,-0.15000000000000568,60.92,-0.00999999999999801,0.4200000000000017,0.9600000000000009,54.39,-0.00999999999999801,0.4399999999999977,0.980000000000004
20260828,6957,裕慶-KY,,,,,,0,False,False,False,Neutral,73.3,-0.030000000000001137,0.6199999999999903,0.9200000000000017,67.47,-0.01999999999999602,-0.030000000000001137,0.37999999999999545,60.9,-0.020000000000003126,-0.030000000000001137,0.3999999999999986,54.37,-0.020000000000003126,-0.030000000000001137,0.4199999999999946
