as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20251121,1527,鑽全,,,,,,0,False,False,False,Neutral,29.59,,,,27.48,,,,26.08,,,,24.76,,,
20251128,1527,鑽全,,,,,,1,True,True,True,Neutral,29.68,0.08999999999999986,,,27.57,0.08999999999999986,,,26.16,0.08000000000000185,,,24.84,0.0799999999999983,,
20251205,1527,鑽全,,,,,,2,True,True,True,Neutral,30.25,0.5700000000000003,0.6600000000000001,,28.17,0.6000000000000014,0.6900000000000013,,26.22,0.05999999999999872,0.14000000000000057,,24.9,0.05999999999999872,0.13999999999999702,
20251212,1527,鑽全,,,,,,3,False,False,False,Neutral,30.26,0.010000000000001563,0.5800000000000018,0.6700000000000017,28.16,-0.010000000000001563,0.5899999999999999,0.6799999999999997,26.22,0.0,0.05999999999999872,0.14000000000000057,24.9,0.0,0.05999999999999872,0.13999999999999702
20251219,1527,鑽全,,,,,,0,False,False,False,Neutral,30.06,-0.20000000000000284,-0.19000000000000128,0.379999999999999,27.28,-0.879999999999999,-0.8900000000000006,-0.28999999999999915,25.33,-0.8900000000000006,-0.8900000000000006,-0.8300000000000018,24.73,-0.16999999999999815,-0.16999999999999815,-0.10999999999999943
20251226,1527,鑽全,,,,,,1,False,True,False,Neutral,29.81,-0.25,-0.45000000000000284,-0.4400000000000013,27.35,0.07000000000000028,-0.8099999999999987,-0.8200000000000003,25.37,0.0400000000000027,-0.8499999999999979,-0.8499999999999979,24.77,0.03999999999999915,-0.129999999999999,-0.129999999999999
20260102,1527,鑽全,,,,,,2,True,True,True,Neutral,29.9,0.08999999999999986,-0.16000000000000014,-0.360000000000003,27.45,0.09999999999999787,0.16999999999999815,-0.7100000000000009,25.51,0.14000000000000057,0.18000000000000327,-0.7099999999999973,24.91,0.14000000000000057,0.17999999999999972,0.010000000000001563
20260109,1527,鑽全,,,,,,3,True,True,True,Neutral,30.08,0.17999999999999972,0.2699999999999996,0.019999999999999574,27.63,0.17999999999999972,0.2799999999999976,0.34999999999999787,25.7,0.18999999999999773,0.3299999999999983,0.370000000000001,25.1,0.19000000000000128,0.33000000000000185,0.370000000000001
20260116,1527,鑽全,,,,,,4,False,True,False,Neutral,29.76,-0.31999999999999673,-0.13999999999999702,-0.04999999999999716,27.67,0.0400000000000027,0.22000000000000242,0.3200000000000003,25.74,0.03999999999999915,0.22999999999999687,0.36999999999999744,25.15,0.04999999999999716,0.23999999999999844,0.379999999999999
20260123,1527,鑽全,,,,,,0,False,False,False,Neutral,29.65,-0.11000000000000298,-0.4299999999999997,-0.25,27.56,-0.11000000000000298,-0.07000000000000028,0.10999999999999943,25.66,-0.0799999999999983,-0.03999999999999915,0.14999999999999858,25.07,-0.0799999999999983,-0.030000000000001137,0.16000000000000014
20260130,1527,鑽全,,,,,,1,False,True,False,Neutral,30.08,0.4299999999999997,0.31999999999999673,0.0,27.26,-0.29999999999999716,-0.41000000000000014,-0.36999999999999744,26.32,0.6600000000000001,0.5800000000000018,0.620000000000001,25.08,0.00999999999999801,-0.07000000000000028,-0.020000000000003126
20260206,1527,鑽全,,,,,,0,False,False,False,Neutral,29.94,-0.13999999999999702,0.2900000000000027,0.17999999999999972,27.07,-0.19000000000000128,-0.48999999999999844,-0.6000000000000014,26.13,-0.19000000000000128,0.46999999999999886,0.39000000000000057,24.13,-0.9499999999999993,-0.9400000000000013,-1.0199999999999996
20260213,1527,鑽全,,,,,,1,False,True,False,Neutral,29.93,-0.010000000000001563,-0.14999999999999858,0.28000000000000114,27.08,0.00999999999999801,-0.18000000000000327,-0.4800000000000004,26.14,0.010000000000001563,-0.17999999999999972,0.4800000000000004,24.14,0.010000000000001563,-0.9399999999999977,-0.9299999999999997
20260226,1527,鑽全,,,,,,2,True,True,True,Neutral,30.65,0.7199999999999989,0.7099999999999973,0.5700000000000003,27.21,0.13000000000000256,0.14000000000000057,-0.05000000000000071,26.27,0.129999999999999,0.14000000000000057,-0.05000000000000071,24.26,0.120000000000001,0.13000000000000256,-0.8199999999999967
20260306,1527,鑽全,,,,,,3,False,True,False,Neutral,30.02,-0.629999999999999,0.08999999999999986,0.0799999999999983,27.65,0.4399999999999977,0.5700000000000003,0.5799999999999983,26.25,-0.019999999999999574,0.10999999999999943,0.120000000000001,24.29,0.029999999999997584,0.14999999999999858,0.16000000000000014
20260313,1527,鑽全,,,,,,4,False,True,False,Neutral,30.52,0.5,-0.129999999999999,0.5899999999999999,28.14,0.490000000000002,0.9299999999999997,1.0600000000000023,26.72,0.46999999999999886,0.4499999999999993,0.5799999999999983,23.59,-0.6999999999999993,-0.6700000000000017,-0.5500000000000007
