as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,9912,偉聯,,,,,,0,False,False,False,Neutral,60.07,,,,58.14,,,,55.7,,,,55.7,,,
20260508,9912,偉聯,,,,,,1,True,True,True,Neutral,60.26,0.18999999999999773,,,58.33,0.18999999999999773,,,55.89,0.18999999999999773,,,55.89,0.18999999999999773,,
20260515,9912,偉聯,,,,,,2,True,True,True,Neutral,60.79,0.5300000000000011,0.7199999999999989,,58.86,0.5300000000000011,0.7199999999999989,,56.42,0.5300000000000011,0.7199999999999989,,56.42,0.5300000000000011,0.7199999999999989,
20260522,9912,偉聯,,,,,,3,True,True,True,Neutral,61.05,0.259999999999998,0.7899999999999991,0.9799999999999969,59.12,0.259999999999998,0.7899999999999991,0.9799999999999969,56.68,0.259999999999998,0.7899999999999991,0.9799999999999969,56.68,0.259999999999998,0.7899999999999991,0.9799999999999969
20260529,9912,偉聯,,,,,,4,True,True,True,Neutral,61.19,0.14000000000000057,0.3999999999999986,0.9299999999999997,59.26,0.14000000000000057,0.3999999999999986,0.9299999999999997,56.82,0.14000000000000057,0.3999999999999986,0.9299999999999997,56.82,0.14000000000000057,0.3999999999999986,0.9299999999999997
20260605,9912,偉聯,,,,,,5,True,True,True,Neutral,61.29,0.10000000000000142,0.240000000000002,0.5,59.36,0.10000000000000142,0.240000000000002,0.5,56.92,0.10000000000000142,0.240000000000002,0.5,56.92,0.10000000000000142,0.240000000000002,0.5
20260612,9912,偉聯,,,,,,6,True,True,True,Neutral,61.41,0.11999999999999744,0.21999999999999886,0.35999999999999943,59.48,0.11999999999999744,0.21999999999999886,0.35999999999999943,57.04,0.11999999999999744,0.21999999999999886,0.35999999999999943,57.04,0.11999999999999744,0.21999999999999886,0.35999999999999943
20260618,9912,偉聯,,,,,,0,False,False,False,Neutral,60.79,-0.6199999999999974,-0.5,-0.3999999999999986,58.86,-0.6199999999999974,-0.5,-0.3999999999999986,56.42,-0.6199999999999974,-0.5,-0.3999999999999986,56.42,-0.6199999999999974,-0.5,-0.3999999999999986
20260626,9912,偉聯,,,,,,1,True,True,True,Neutral,60.88,0.09000000000000341,-0.529999999999994,-0.4099999999999966,58.95,0.09000000000000341,-0.529999999999994,-0.4099999999999966,56.51,0.0899999999999963,-0.5300000000000011,-0.4100000000000037,56.51,0.0899999999999963,-0.5300000000000011,-0.4100000000000037
20260703,9912,偉聯,,,,,,2,False,False,False,Neutral,61.71,0.8299999999999983,0.9200000000000017,0.30000000000000426,59.78,0.8299999999999983,0.9200000000000017,0.30000000000000426,56.09,-0.4199999999999946,-0.3299999999999983,-0.9499999999999957,56.09,-0.4199999999999946,-0.3299999999999983,-0.9499999999999957
20260709,9912,偉聯,,,,,,3,False,False,False,Neutral,62.34,0.6300000000000026,1.4600000000000009,1.5500000000000043,60.41,0.6299999999999955,1.4599999999999937,1.5499999999999972,55.39,-0.7000000000000028,-1.1199999999999974,-1.0300000000000011,55.39,-0.7000000000000028,-1.1199999999999974,-1.0300000000000011
20260717,9912,偉聯,,,,,,4,True,True,True,Neutral,62.38,0.03999999999999915,0.6700000000000017,1.5,60.45,0.04000000000000625,0.6700000000000017,1.5,55.43,0.03999999999999915,-0.6600000000000037,-1.0799999999999983,55.43,0.03999999999999915,-0.6600000000000037,-1.0799999999999983
