as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20251121,4527,方土霖,,,,,,0,False,False,False,Neutral,63.82,,,,62.52,,,,60.65,,,,59.47,,,
20251128,4527,方土霖,,,,,,0,False,False,False,Neutral,63.82,0.0,,,62.52,0.0,,,60.65,0.0,,,59.47,0.0,,
20251205,4527,方土霖,,,,,,1,False,False,False,Neutral,64.36,0.5399999999999991,0.5399999999999991,,62.52,0.0,0.0,,60.65,0.0,0.0,,59.47,0.0,0.0,
20251212,4527,方土霖,,,,,,2,False,False,False,Neutral,64.94,0.5799999999999983,1.1199999999999974,1.1199999999999974,62.52,0.0,0.0,0.0,60.65,0.0,0.0,0.0,59.47,0.0,0.0,0.0
20251219,4527,方土霖,,,,,,0,False,False,False,Neutral,64.94,0.0,0.5799999999999983,1.1199999999999974,62.52,0.0,0.0,0.0,60.65,0.0,0.0,0.0,59.47,0.0,0.0,0.0
20251226,4527,方土霖,,,,,,1,True,True,True,Neutral,64.97,0.030000000000001137,0.030000000000001137,0.6099999999999994,62.54,0.01999999999999602,0.01999999999999602,0.01999999999999602,60.67,0.020000000000003126,0.020000000000003126,0.020000000000003126,59.49,0.020000000000003126,0.020000000000003126,0.020000000000003126
20260102,4527,方土霖,,,,,,2,True,True,True,Neutral,65.03,0.060000000000002274,0.09000000000000341,0.09000000000000341,62.6,0.060000000000002274,0.0799999999999983,0.0799999999999983,60.73,0.05999999999999517,0.0799999999999983,0.0799999999999983,59.54,0.04999999999999716,0.07000000000000028,0.07000000000000028
20260109,4527,方土霖,,,,,,3,True,True,True,Neutral,65.09,0.060000000000002274,0.12000000000000455,0.15000000000000568,62.66,0.05999999999999517,0.11999999999999744,0.13999999999999346,60.79,0.060000000000002274,0.11999999999999744,0.14000000000000057,59.58,0.03999999999999915,0.0899999999999963,0.10999999999999943
20260116,4527,方土霖,,,,,,4,True,True,True,Neutral,65.13,0.03999999999999204,0.09999999999999432,0.1599999999999966,62.7,0.04000000000000625,0.10000000000000142,0.1600000000000037,60.83,0.03999999999999915,0.10000000000000142,0.1599999999999966,59.59,0.010000000000005116,0.05000000000000426,0.10000000000000142
20260123,4527,方土霖,,,,,,5,True,True,True,Neutral,65.22,0.09000000000000341,0.12999999999999545,0.18999999999999773,62.78,0.0799999999999983,0.12000000000000455,0.17999999999999972,60.91,0.0799999999999983,0.11999999999999744,0.17999999999999972,59.65,0.05999999999999517,0.07000000000000028,0.10999999999999943
