as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,6546,正基,,,,,,0,False,False,False,Neutral,40.31,,,,33.53,,,,32.62,,,,29.91,,,
20260508,6546,正基,,,,,,1,True,True,True,Neutral,40.39,0.0799999999999983,,,33.84,0.3100000000000023,,,32.93,0.3100000000000023,,,31.46,1.5500000000000007,,
20260515,6546,正基,,,,,,2,False,False,False,Neutral,41.14,0.75,0.8299999999999983,,34.61,0.769999999999996,1.0799999999999983,,32.8,-0.13000000000000256,0.17999999999999972,,29.91,-1.5500000000000007,0.0,
20260522,6546,正基,,,,,,0,False,False,False,Neutral,40.98,-0.1600000000000037,0.5899999999999963,0.6699999999999946,34.31,-0.29999999999999716,0.46999999999999886,0.7800000000000011,31.38,-1.4199999999999982,-1.5500000000000007,-1.2399999999999984,29.91,0.0,-1.5500000000000007,0.0
20260529,6546,正基,,,,,,1,False,True,False,Neutral,44.76,3.780000000000001,3.6199999999999974,4.369999999999997,36.32,2.009999999999998,1.7100000000000009,2.479999999999997,35.41,4.029999999999998,2.6099999999999994,2.479999999999997,29.91,0.0,0.0,-1.5500000000000007
20260605,6546,正基,,,,,,2,False,False,False,Neutral,42.95,-1.8099999999999952,1.970000000000006,1.8100000000000023,37.06,0.740000000000002,2.75,2.450000000000003,35.19,-0.21999999999999886,3.8099999999999987,2.3900000000000006,29.91,0.0,0.0,0.0
20260612,6546,正基,,,,,,3,False,False,False,Neutral,43.26,0.30999999999999517,-1.5,2.280000000000001,36.08,-0.980000000000004,-0.240000000000002,1.769999999999996,35.17,-0.01999999999999602,-0.23999999999999488,3.7900000000000027,29.91,0.0,0.0,0.0
20260618,6546,正基,,,,,,4,False,True,False,Neutral,42.81,-0.44999999999999574,-0.14000000000000057,-1.9499999999999957,36.23,0.14999999999999858,-0.8300000000000054,-0.09000000000000341,35.32,0.14999999999999858,0.13000000000000256,-0.0899999999999963,29.91,0.0,0.0,0.0
20260626,6546,正基,,,,,,5,False,False,False,Neutral,43.18,0.36999999999999744,-0.0799999999999983,0.22999999999999687,36.05,-0.17999999999999972,-0.030000000000001137,-1.0100000000000051,34.05,-1.2700000000000031,-1.1200000000000045,-1.1400000000000006,29.91,0.0,0.0,0.0
20260703,6546,正基,,,,,,6,False,True,False,Neutral,42.34,-0.8399999999999963,-0.46999999999999886,-0.9199999999999946,36.0,-0.04999999999999716,-0.22999999999999687,-0.0799999999999983,34.08,0.030000000000001137,-1.240000000000002,-1.0900000000000034,29.91,0.0,0.0,0.0
20260717,6546,正基,,,,,,0,False,False,False,Neutral,40.34,-2.0,-2.8399999999999963,-2.469999999999999,34.54,-1.4600000000000009,-1.509999999999998,-1.6899999999999977,32.67,-1.4099999999999966,-1.3799999999999955,-2.6499999999999986,29.91,0.0,0.0,0.0
