as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,,,,77.57,,,,75.24,,,,72.45,,,
20260508,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,,,77.57,0.0,,,75.24,0.0,,,72.45,0.0,,
20260515,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,,77.57,0.0,0.0,,75.24,0.0,0.0,,72.45,0.0,0.0,
20260522,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260529,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260605,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260612,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260618,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260626,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260703,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260709,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260717,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260724,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260731,6597,立誠,,,,,,0,False,False,False,Neutral,80.64,0.0,0.0,0.0,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260807,6597,立誠,,,,,,1,False,False,False,Neutral,80.67,0.030000000000001137,0.030000000000001137,0.030000000000001137,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260814,6597,立誠,,,,,,2,False,False,False,Neutral,80.71,0.03999999999999204,0.06999999999999318,0.06999999999999318,77.57,0.0,0.0,0.0,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260821,6597,立誠,,,,,,3,False,False,False,Neutral,80.98,0.27000000000001023,0.3100000000000023,0.3400000000000034,77.79,0.22000000000001307,0.22000000000001307,0.22000000000001307,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260828,6597,立誠,,,,,,4,False,False,False,Neutral,81.02,0.03999999999999204,0.3100000000000023,0.3499999999999943,77.79,0.0,0.22000000000001307,0.22000000000001307,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
20260904,6597,立誠,,,,,,5,False,False,False,Neutral,81.12,0.10000000000000853,0.14000000000000057,0.4100000000000108,77.86,0.06999999999999318,0.06999999999999318,0.29000000000000625,75.24,0.0,0.0,0.0,72.45,0.0,0.0,0.0
