as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,8277,商丞,,,,,,0,False,False,False,Neutral,18.94,,,,16.3,,,,13.48,,,,13.48,,,
20260508,8277,商丞,,,,,,1,False,False,False,Neutral,19.03,0.08999999999999986,,,16.39,0.08999999999999986,,,13.48,0.0,,,13.48,0.0,,
20260515,8277,商丞,,,,,,2,False,False,False,Neutral,19.04,0.00999999999999801,0.09999999999999787,,16.4,0.00999999999999801,0.09999999999999787,,13.48,0.0,0.0,,13.48,0.0,0.0,
20260522,8277,商丞,,,,,,3,False,False,False,Neutral,19.5,0.46000000000000085,0.46999999999999886,0.5599999999999987,16.4,0.0,0.00999999999999801,0.09999999999999787,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260529,8277,商丞,,,,,,4,False,False,False,Neutral,19.79,0.28999999999999915,0.75,0.759999999999998,17.15,0.75,0.75,0.759999999999998,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260605,8277,商丞,,,,,,0,False,False,False,Neutral,19.12,-0.6699999999999982,-0.379999999999999,0.08000000000000185,16.48,-0.6699999999999982,0.08000000000000185,0.08000000000000185,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260612,8277,商丞,,,,,,0,False,False,False,Neutral,19.12,0.0,-0.6699999999999982,-0.379999999999999,16.48,0.0,-0.6699999999999982,0.08000000000000185,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260618,8277,商丞,,,,,,0,False,False,False,Neutral,19.12,0.0,0.0,-0.6699999999999982,16.48,0.0,0.0,-0.6699999999999982,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260626,8277,商丞,,,,,,1,False,False,False,Neutral,19.62,0.5,0.5,0.5,16.49,0.00999999999999801,0.00999999999999801,0.00999999999999801,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260703,8277,商丞,,,,,,2,False,False,False,Neutral,19.64,0.019999999999999574,0.5199999999999996,0.5199999999999996,16.51,0.020000000000003126,0.030000000000001137,0.030000000000001137,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260709,8277,商丞,,,,,,3,False,False,False,Neutral,19.65,0.00999999999999801,0.029999999999997584,0.5299999999999976,16.52,0.00999999999999801,0.030000000000001137,0.03999999999999915,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260717,8277,商丞,,,,,,4,False,False,False,Neutral,19.73,0.08000000000000185,0.08999999999999986,0.10999999999999943,16.6,0.08000000000000185,0.08999999999999986,0.11000000000000298,13.48,0.0,0.0,0.0,13.48,0.0,0.0,0.0
20260724,8277,商丞,,,,,,5,False,True,False,Neutral,19.98,0.25,0.33000000000000185,0.33999999999999986,16.85,0.25,0.33000000000000185,0.33999999999999986,14.57,1.0899999999999999,1.0899999999999999,1.0899999999999999,13.48,0.0,0.0,0.0
