as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,4506,崇友,,,,,,0,False,False,False,Neutral,79.71,,,,77.52,,,,76.38,,,,74.89,,,
20260508,4506,崇友,,,,,,1,True,True,True,Neutral,79.75,0.04000000000000625,,,77.56,0.04000000000000625,,,76.42,0.04000000000000625,,,74.93,0.04000000000000625,,
20260515,4506,崇友,,,,,,2,True,True,True,Neutral,79.77,0.01999999999999602,0.060000000000002274,,77.58,0.01999999999999602,0.060000000000002274,,76.44,0.01999999999999602,0.060000000000002274,,74.95,0.01999999999999602,0.060000000000002274,
20260522,4506,崇友,,,,,,0,False,False,False,Neutral,79.77,0.0,0.01999999999999602,0.060000000000002274,77.58,0.0,0.01999999999999602,0.060000000000002274,76.44,0.0,0.01999999999999602,0.060000000000002274,74.95,0.0,0.01999999999999602,0.060000000000002274
20260529,4506,崇友,,,,,,1,False,False,False,Neutral,79.96,0.18999999999999773,0.18999999999999773,0.20999999999999375,77.43,-0.14999999999999147,-0.14999999999999147,-0.12999999999999545,76.29,-0.14999999999999147,-0.14999999999999147,-0.12999999999999545,74.8,-0.15000000000000568,-0.15000000000000568,-0.13000000000000966
20260605,4506,崇友,,,,,,2,True,True,True,Neutral,79.99,0.030000000000001137,0.21999999999999886,0.21999999999999886,77.46,0.029999999999986926,-0.12000000000000455,-0.12000000000000455,76.32,0.029999999999986926,-0.12000000000000455,-0.12000000000000455,74.83,0.030000000000001137,-0.12000000000000455,-0.12000000000000455
20260612,4506,崇友,,,,,,0,False,False,False,Neutral,79.99,0.0,0.030000000000001137,0.21999999999999886,77.46,0.0,0.029999999999986926,-0.12000000000000455,76.32,0.0,0.029999999999986926,-0.12000000000000455,74.83,0.0,0.030000000000001137,-0.12000000000000455
20260618,4506,崇友,,,,,,0,False,False,False,Neutral,79.99,0.0,0.0,0.030000000000001137,77.46,0.0,0.0,0.029999999999986926,76.32,0.0,0.0,0.029999999999986926,74.83,0.0,0.0,0.030000000000001137
20260626,4506,崇友,,,,,,1,False,False,False,Neutral,80.22,0.23000000000000398,0.23000000000000398,0.23000000000000398,77.45,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,76.31,-0.009999999999990905,-0.009999999999990905,-0.009999999999990905,74.82,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116
20260703,4506,崇友,,,,,,0,False,False,False,Neutral,80.2,-0.01999999999999602,0.21000000000000796,0.21000000000000796,77.41,-0.04000000000000625,-0.04999999999999716,-0.04999999999999716,76.27,-0.04000000000000625,-0.04999999999999716,-0.04999999999999716,74.78,-0.03999999999999204,-0.04999999999999716,-0.04999999999999716
20260709,4506,崇友,,,,,,1,False,True,False,Neutral,80.21,0.009999999999990905,-0.010000000000005116,0.21999999999999886,77.42,0.010000000000005116,-0.030000000000001137,-0.03999999999999204,76.28,0.010000000000005116,-0.030000000000001137,-0.03999999999999204,74.77,-0.010000000000005116,-0.04999999999999716,-0.060000000000002274
20260717,4506,崇友,,,,,,2,False,False,False,Neutral,80.45,0.2400000000000091,0.25,0.23000000000000398,77.4,-0.01999999999999602,-0.009999999999990905,-0.04999999999999716,76.26,-0.01999999999999602,-0.009999999999990905,-0.04999999999999716,74.19,-0.5799999999999983,-0.5900000000000034,-0.6299999999999955
