as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,1795,美時,,,,,,0,False,False,False,Neutral,59.44,,,,57.29,,,,55.75,,,,54.68,,,
20260508,1795,美時,,,,,,1,False,True,False,Neutral,58.97,-0.46999999999999886,,,56.57,-0.7199999999999989,,,55.77,0.020000000000003126,,,55.03,0.3500000000000014,,
20260515,1795,美時,,,,,,0,False,False,False,Neutral,57.68,-1.2899999999999991,-1.759999999999998,,55.38,-1.1899999999999977,-1.9099999999999966,,54.58,-1.1900000000000048,-1.1700000000000017,,53.49,-1.5399999999999991,-1.1899999999999977,
20260522,1795,美時,,,,,,0,False,False,False,Neutral,57.37,-0.3100000000000023,-1.6000000000000014,-2.0700000000000003,55.1,-0.28000000000000114,-1.4699999999999989,-2.1899999999999977,54.33,-0.25,-1.4400000000000048,-1.4200000000000017,52.91,-0.5800000000000054,-2.1200000000000045,-1.7700000000000031
20260529,1795,美時,,,,,,1,False,True,False,Neutral,57.34,-0.02999999999999403,-0.3399999999999963,-1.6299999999999955,55.27,0.1700000000000017,-0.10999999999999943,-1.2999999999999972,54.21,-0.11999999999999744,-0.36999999999999744,-1.5600000000000023,53.12,0.21000000000000085,-0.37000000000000455,-1.9100000000000037
20260605,1795,美時,,,,,,2,True,True,True,Neutral,57.45,0.10999999999999943,0.0800000000000054,-0.22999999999999687,55.35,0.0799999999999983,0.25,-0.030000000000001137,54.58,0.36999999999999744,0.25,0.0,53.15,0.030000000000001137,0.240000000000002,-0.3400000000000034
20260612,1795,美時,,,,,,3,False,True,False,Neutral,57.48,0.02999999999999403,0.13999999999999346,0.10999999999999943,55.54,0.18999999999999773,0.269999999999996,0.4399999999999977,55.01,0.4299999999999997,0.7999999999999972,0.6799999999999997,52.93,-0.21999999999999886,-0.18999999999999773,0.020000000000003126
20260618,1795,美時,,,,,,0,False,False,False,Neutral,57.39,-0.0899999999999963,-0.060000000000002274,0.04999999999999716,55.52,-0.01999999999999602,0.1700000000000017,0.25,54.99,-0.01999999999999602,0.4100000000000037,0.7800000000000011,52.86,-0.07000000000000028,-0.28999999999999915,-0.259999999999998
20260626,1795,美時,,,,,,0,False,False,False,Neutral,57.14,-0.25,-0.3399999999999963,-0.3100000000000023,55.25,-0.2700000000000031,-0.28999999999999915,-0.10000000000000142,54.48,-0.5100000000000051,-0.5300000000000011,-0.10000000000000142,52.68,-0.17999999999999972,-0.25,-0.46999999999999886
20260703,1795,美時,,,,,,1,False,False,False,Neutral,57.2,0.060000000000002274,-0.18999999999999773,-0.27999999999999403,54.98,-0.2700000000000031,-0.5400000000000063,-0.5600000000000023,54.45,-0.02999999999999403,-0.5399999999999991,-0.5599999999999952,52.66,-0.020000000000003126,-0.20000000000000284,-0.2700000000000031
20260709,1795,美時,,,,,,2,True,True,True,Neutral,58.2,1.0,1.0600000000000023,0.8100000000000023,55.72,0.740000000000002,0.46999999999999886,0.19999999999999574,54.68,0.22999999999999687,0.20000000000000284,-0.3100000000000023,53.24,0.5800000000000054,0.5600000000000023,0.38000000000000256
20260717,1795,美時,,,,,,0,False,False,False,Neutral,57.45,-0.75,0.25,0.3100000000000023,55.28,-0.4399999999999977,0.30000000000000426,0.030000000000001137,54.5,-0.17999999999999972,0.04999999999999716,0.020000000000003126,52.73,-0.5100000000000051,0.07000000000000028,0.04999999999999716
20260724,1795,美時,,,,,,0,False,False,False,Neutral,56.89,-0.5600000000000023,-1.3100000000000023,-0.3100000000000023,54.95,-0.3299999999999983,-0.769999999999996,-0.02999999999999403,53.9,-0.6000000000000014,-0.7800000000000011,-0.5500000000000043,52.21,-0.519999999999996,-1.0300000000000011,-0.44999999999999574
20260731,1795,美時,,,,,,0,False,False,False,Neutral,56.58,-0.3100000000000023,-0.8700000000000045,-1.6200000000000045,54.31,-0.6400000000000006,-0.9699999999999989,-1.4099999999999966,53.54,-0.35999999999999943,-0.9600000000000009,-1.1400000000000006,51.58,-0.6300000000000026,-1.1499999999999986,-1.6600000000000037
20260807,1795,美時,,,,,,1,False,True,False,Neutral,56.94,0.35999999999999943,0.04999999999999716,-0.5100000000000051,55.18,0.8699999999999974,0.22999999999999687,-0.10000000000000142,53.35,-0.18999999999999773,-0.5499999999999972,-1.1499999999999986,52.35,0.7700000000000031,0.14000000000000057,-0.37999999999999545
20260814,1795,美時,,,,,,2,True,True,True,Neutral,57.21,0.2700000000000031,0.6300000000000026,0.3200000000000003,55.42,0.240000000000002,1.1099999999999994,0.46999999999999886,53.85,0.5,0.3100000000000023,-0.04999999999999716,52.47,0.11999999999999744,0.8900000000000006,0.259999999999998
20260821,1795,美時,,,,,,3,True,True,True,Neutral,57.97,0.759999999999998,1.0300000000000011,1.3900000000000006,56.21,0.7899999999999991,1.0300000000000011,1.8999999999999986,54.96,1.1099999999999994,1.6099999999999994,1.4200000000000017,53.58,1.1099999999999994,1.2299999999999969,2.0
