as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,8383,千附,,,,,,0,False,False,False,Neutral,54.04,,,,48.96,,,,47.1,,,,45.58,,,
20260508,8383,千附,,,,,,1,False,True,False,Neutral,53.68,-0.35999999999999943,,,49.83,0.8699999999999974,,,47.38,0.28000000000000114,,,44.87,-0.7100000000000009,,
20260515,8383,千附,,,,,,2,False,True,False,Neutral,51.97,-1.7100000000000009,-2.0700000000000003,,49.04,-0.7899999999999991,0.0799999999999983,,45.95,-1.4299999999999997,-1.1499999999999986,,45.16,0.28999999999999915,-0.4200000000000017,
20260522,8383,千附,,,,,,0,False,False,False,Neutral,51.81,-0.1599999999999966,-1.8699999999999974,-2.229999999999997,48.36,-0.6799999999999997,-1.4699999999999989,-0.6000000000000014,45.83,-0.12000000000000455,-1.5500000000000043,-1.2700000000000031,45.04,-0.11999999999999744,0.1700000000000017,-0.5399999999999991
20260529,8383,千附,,,,,,1,True,True,True,Neutral,51.89,0.0799999999999983,-0.0799999999999983,-1.7899999999999991,48.57,0.21000000000000085,-0.46999999999999886,-1.259999999999998,46.67,0.8400000000000034,0.7199999999999989,-0.7100000000000009,45.07,0.030000000000001137,-0.0899999999999963,0.20000000000000284
20260605,8383,千附,,,,,,0,False,False,False,Neutral,51.12,-0.7700000000000031,-0.6900000000000048,-0.8500000000000014,48.21,-0.35999999999999943,-0.14999999999999858,-0.8299999999999983,46.31,-0.35999999999999943,0.480000000000004,0.35999999999999943,44.73,-0.3400000000000034,-0.3100000000000023,-0.4299999999999997
20260612,8383,千附,,,,,,1,True,True,True,Neutral,51.36,0.240000000000002,-0.5300000000000011,-0.45000000000000284,48.46,0.25,-0.10999999999999943,0.10000000000000142,46.56,0.25,-0.10999999999999943,0.730000000000004,45.03,0.30000000000000426,-0.03999999999999915,-0.00999999999999801
20260618,8383,千附,,,,,,0,False,False,False,Neutral,51.1,-0.259999999999998,-0.01999999999999602,-0.7899999999999991,48.2,-0.259999999999998,-0.00999999999999801,-0.36999999999999744,46.3,-0.2600000000000051,-0.010000000000005116,-0.37000000000000455,44.72,-0.3100000000000023,-0.00999999999999801,-0.3500000000000014
20260626,8383,千附,,,,,,1,True,True,True,Neutral,51.22,0.11999999999999744,-0.14000000000000057,0.10000000000000142,48.36,0.1599999999999966,-0.10000000000000142,0.14999999999999858,46.44,0.14000000000000057,-0.12000000000000455,0.12999999999999545,44.91,0.18999999999999773,-0.12000000000000455,0.17999999999999972
20260703,8383,千附,,,,,,2,True,True,True,Neutral,51.49,0.2700000000000031,0.39000000000000057,0.13000000000000256,48.5,0.14000000000000057,0.29999999999999716,0.03999999999999915,46.55,0.10999999999999943,0.25,-0.010000000000005116,45.76,0.8500000000000014,1.0399999999999991,0.7299999999999969
20260709,8383,千附,,,,,,3,False,True,False,Neutral,51.82,0.3299999999999983,0.6000000000000014,0.7199999999999989,48.88,0.38000000000000256,0.5200000000000031,0.6799999999999997,47.11,0.5600000000000023,0.6700000000000017,0.8100000000000023,44.86,-0.8999999999999986,-0.04999999999999716,0.14000000000000057
20260717,8383,千附,,,,,,4,True,True,True,Neutral,54.71,2.8900000000000006,3.219999999999999,3.490000000000002,51.71,2.8299999999999983,3.210000000000001,3.3500000000000014,50.42,3.3100000000000023,3.8700000000000045,3.980000000000004,48.17,3.3100000000000023,2.4100000000000037,3.260000000000005
20260724,8383,千附,,,,,,5,True,True,True,Neutral,56.37,1.6599999999999966,4.549999999999997,4.8799999999999955,52.99,1.2800000000000011,4.109999999999999,4.490000000000002,51.7,1.2800000000000011,4.590000000000003,5.150000000000006,49.47,1.2999999999999972,4.609999999999999,3.710000000000001
20260731,8383,千附,,,,,,6,True,True,True,Neutral,56.54,0.1700000000000017,1.8299999999999983,4.719999999999999,54.01,1.019999999999996,2.299999999999997,5.1299999999999955,52.23,0.529999999999994,1.8099999999999952,5.119999999999997,49.85,0.38000000000000256,1.6799999999999997,4.990000000000002
20260807,8383,千附,,,,,,0,False,False,False,Neutral,55.97,-0.5700000000000003,-0.3999999999999986,1.259999999999998,52.61,-1.3999999999999986,-0.38000000000000256,0.8999999999999986,51.3,-0.9299999999999997,-0.4000000000000057,0.8799999999999955,48.94,-0.9100000000000037,-0.5300000000000011,0.769999999999996
