as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.76,,,,54.62,,,,47.78,,,,44.32,,,
20260508,6968,萬達寵物,,,,,,1,False,True,False,Neutral,58.84,0.0800000000000054,,,54.7,0.0800000000000054,,,47.86,0.0799999999999983,,,44.32,0.0,,
20260515,6968,萬達寵物,,,,,,2,False,True,False,Neutral,58.85,0.00999999999999801,0.09000000000000341,,54.71,0.00999999999999801,0.09000000000000341,,47.87,0.00999999999999801,0.0899999999999963,,44.32,0.0,0.0,
20260522,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.85,0.0,0.00999999999999801,0.09000000000000341,54.71,0.0,0.00999999999999801,0.09000000000000341,47.87,0.0,0.00999999999999801,0.0899999999999963,44.32,0.0,0.0,0.0
20260529,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.84,-0.00999999999999801,-0.00999999999999801,0.0,54.7,-0.00999999999999801,-0.00999999999999801,0.0,47.86,-0.00999999999999801,-0.00999999999999801,0.0,44.32,0.0,0.0,0.0
20260605,6968,萬達寵物,,,,,,1,False,True,False,Neutral,58.85,0.00999999999999801,0.0,0.0,54.71,0.00999999999999801,0.0,0.0,47.87,0.00999999999999801,0.0,0.0,44.32,0.0,0.0,0.0
20260612,6968,萬達寵物,,,,,,2,False,True,False,Neutral,58.86,0.00999999999999801,0.01999999999999602,0.00999999999999801,54.72,0.00999999999999801,0.01999999999999602,0.00999999999999801,47.88,0.010000000000005116,0.020000000000003126,0.010000000000005116,44.32,0.0,0.0,0.0
20260618,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.86,0.0,0.00999999999999801,0.01999999999999602,54.72,0.0,0.00999999999999801,0.01999999999999602,47.88,0.0,0.010000000000005116,0.020000000000003126,44.32,0.0,0.0,0.0
20260626,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.77,-0.0899999999999963,-0.0899999999999963,-0.0799999999999983,54.63,-0.0899999999999963,-0.0899999999999963,-0.0799999999999983,47.79,-0.09000000000000341,-0.09000000000000341,-0.0799999999999983,44.23,-0.09000000000000341,-0.09000000000000341,-0.09000000000000341
20260703,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.75,-0.020000000000003126,-0.10999999999999943,-0.10999999999999943,54.61,-0.020000000000003126,-0.10999999999999943,-0.10999999999999943,47.77,-0.01999999999999602,-0.10999999999999943,-0.10999999999999943,44.21,-0.01999999999999602,-0.10999999999999943,-0.10999999999999943
20260709,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.75,0.0,-0.020000000000003126,-0.10999999999999943,54.61,0.0,-0.020000000000003126,-0.10999999999999943,47.74,-0.030000000000001137,-0.04999999999999716,-0.14000000000000057,44.18,-0.030000000000001137,-0.04999999999999716,-0.14000000000000057
20260717,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.75,0.0,0.0,-0.020000000000003126,54.61,0.0,0.0,-0.020000000000003126,47.74,0.0,-0.030000000000001137,-0.04999999999999716,44.18,0.0,-0.030000000000001137,-0.04999999999999716
20260724,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.67,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,54.53,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,47.66,-0.0800000000000054,-0.0800000000000054,-0.11000000000000654,44.18,0.0,0.0,-0.030000000000001137
20260731,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.64,-0.030000000000001137,-0.10999999999999943,-0.10999999999999943,54.5,-0.030000000000001137,-0.10999999999999943,-0.10999999999999943,46.02,-1.6399999999999935,-1.7199999999999989,-1.7199999999999989,44.18,0.0,0.0,0.0
20260807,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.61,-0.030000000000001137,-0.060000000000002274,-0.14000000000000057,54.47,-0.030000000000001137,-0.060000000000002274,-0.14000000000000057,46.02,0.0,-1.6399999999999935,-1.7199999999999989,44.18,0.0,0.0,0.0
20260814,6968,萬達寵物,,,,,,0,False,False,False,Neutral,58.58,-0.030000000000001137,-0.060000000000002274,-0.09000000000000341,54.44,-0.030000000000001137,-0.060000000000002274,-0.09000000000000341,46.02,0.0,0.0,-1.6399999999999935,44.18,0.0,0.0,0.0
