as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,1268,漢來美食,,,,,,0,False,False,False,Neutral,79.11,,,,73.34,,,,73.34,,,,73.34,,,
20260508,1268,漢來美食,,,,,,0,False,False,False,Neutral,79.11,0.0,,,73.34,0.0,,,73.34,0.0,,,73.34,0.0,,
20260515,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.94,-0.1700000000000017,-0.1700000000000017,,73.17,-0.1700000000000017,-0.1700000000000017,,73.17,-0.1700000000000017,-0.1700000000000017,,73.17,-0.1700000000000017,-0.1700000000000017,
20260522,1268,漢來美食,,,,,,0,False,False,False,Neutral,77.98,-0.9599999999999937,-1.1299999999999955,-1.1299999999999955,72.21,-0.960000000000008,-1.1300000000000097,-1.1300000000000097,72.21,-0.960000000000008,-1.1300000000000097,-1.1300000000000097,72.21,-0.960000000000008,-1.1300000000000097,-1.1300000000000097
20260529,1268,漢來美食,,,,,,0,False,False,False,Neutral,77.98,0.0,-0.9599999999999937,-1.1299999999999955,72.21,0.0,-0.960000000000008,-1.1300000000000097,72.21,0.0,-0.960000000000008,-1.1300000000000097,72.21,0.0,-0.960000000000008,-1.1300000000000097
20260605,1268,漢來美食,,,,,,0,False,False,False,Neutral,77.96,-0.020000000000010232,-0.020000000000010232,-0.980000000000004,72.19,-0.01999999999999602,-0.01999999999999602,-0.980000000000004,72.19,-0.01999999999999602,-0.01999999999999602,-0.980000000000004,72.19,-0.01999999999999602,-0.01999999999999602,-0.980000000000004
20260612,1268,漢來美食,,,,,,0,False,False,False,Neutral,77.96,0.0,-0.020000000000010232,-0.020000000000010232,72.19,0.0,-0.01999999999999602,-0.01999999999999602,72.19,0.0,-0.01999999999999602,-0.01999999999999602,72.19,0.0,-0.01999999999999602,-0.01999999999999602
20260618,1268,漢來美食,,,,,,0,False,False,False,Neutral,77.94,-0.01999999999999602,-0.01999999999999602,-0.04000000000000625,72.17,-0.01999999999999602,-0.01999999999999602,-0.03999999999999204,72.17,-0.01999999999999602,-0.01999999999999602,-0.03999999999999204,72.17,-0.01999999999999602,-0.01999999999999602,-0.03999999999999204
20260626,1268,漢來美食,,,,,,1,False,False,False,Neutral,78.11,0.1700000000000017,0.15000000000000568,0.15000000000000568,72.16,-0.010000000000005116,-0.030000000000001137,-0.030000000000001137,72.16,-0.010000000000005116,-0.030000000000001137,-0.030000000000001137,72.16,-0.010000000000005116,-0.030000000000001137,-0.030000000000001137
20260703,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.1700000000000017,0.15000000000000568,72.16,0.0,-0.010000000000005116,-0.030000000000001137,72.16,0.0,-0.010000000000005116,-0.030000000000001137,72.16,0.0,-0.010000000000005116,-0.030000000000001137
20260709,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.0,0.1700000000000017,72.16,0.0,0.0,-0.010000000000005116,72.16,0.0,0.0,-0.010000000000005116,72.16,0.0,0.0,-0.010000000000005116
20260717,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0
20260724,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0
20260731,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0
20260807,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0
20260814,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0
20260821,1268,漢來美食,,,,,,0,False,False,False,Neutral,78.11,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0,72.16,0.0,0.0,0.0
