as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,5386,青雲,,,,,,0,False,False,False,Neutral,38.41,,,,34.55,,,,30.78,,,,28.28,,,
20260508,5386,青雲,,,,,,1,False,False,False,Neutral,39.91,1.5,,,32.65,-1.8999999999999986,,,30.78,0.0,,,28.28,0.0,,
20260515,5386,青雲,,,,,,2,False,False,False,Neutral,38.22,-1.6899999999999977,-0.18999999999999773,,34.37,1.7199999999999989,-0.17999999999999972,,30.78,0.0,0.0,,28.28,0.0,0.0,
20260522,5386,青雲,,,,,,3,False,False,False,Neutral,38.12,-0.10000000000000142,-1.7899999999999991,-0.28999999999999915,34.4,0.030000000000001137,1.75,-0.14999999999999858,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260529,5386,青雲,,,,,,0,False,False,False,Neutral,37.75,-0.36999999999999744,-0.46999999999999886,-2.1599999999999966,32.65,-1.75,-1.7199999999999989,0.0,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260605,5386,青雲,,,,,,0,False,False,False,Neutral,35.52,-2.229999999999997,-2.5999999999999943,-2.6999999999999957,32.65,0.0,-1.75,-1.7199999999999989,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260612,5386,青雲,,,,,,1,False,False,False,Neutral,35.64,0.11999999999999744,-2.1099999999999994,-2.479999999999997,32.65,0.0,0.0,-1.75,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260618,5386,青雲,,,,,,2,False,False,False,Neutral,35.67,0.030000000000001137,0.14999999999999858,-2.0799999999999983,32.65,0.0,0.0,0.0,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260626,5386,青雲,,,,,,0,False,False,False,Neutral,35.61,-0.060000000000002274,-0.030000000000001137,0.0899999999999963,32.65,0.0,0.0,0.0,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260703,5386,青雲,,,,,,1,False,False,False,Neutral,36.66,1.0499999999999972,0.9899999999999949,1.019999999999996,32.65,0.0,0.0,0.0,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260709,5386,青雲,,,,,,2,False,False,False,Neutral,36.98,0.3200000000000003,1.3699999999999974,1.3099999999999952,32.65,0.0,0.0,0.0,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260717,5386,青雲,,,,,,3,False,False,False,Neutral,37.53,0.5500000000000043,0.8700000000000045,1.9200000000000017,34.33,1.6799999999999997,1.6799999999999997,1.6799999999999997,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260724,5386,青雲,,,,,,0,False,False,False,Neutral,34.31,-3.219999999999999,-2.6699999999999946,-2.3499999999999943,32.65,-1.6799999999999997,0.0,0.0,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
20260731,5386,青雲,,,,,,0,False,False,False,Neutral,34.31,0.0,-3.219999999999999,-2.6699999999999946,32.65,0.0,-1.6799999999999997,0.0,30.78,0.0,0.0,0.0,28.28,0.0,0.0,0.0
