as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,1203,味王,,,,,,0,False,False,False,Neutral,90.97,,,,89.47,,,,88.07,,,,86.6,,,
20260508,1203,味王,,,,,,0,False,False,False,Neutral,90.97,0.0,,,89.47,0.0,,,88.07,0.0,,,86.6,0.0,,
20260515,1203,味王,,,,,,1,True,True,True,Neutral,90.99,0.01999999999999602,0.01999999999999602,,89.49,0.01999999999999602,0.01999999999999602,,88.09,0.020000000000010232,0.020000000000010232,,86.62,0.020000000000010232,0.020000000000010232,
20260522,1203,味王,,,,,,2,True,True,True,Neutral,91.01,0.020000000000010232,0.04000000000000625,0.04000000000000625,89.52,0.030000000000001137,0.04999999999999716,0.04999999999999716,88.12,0.030000000000001137,0.05000000000001137,0.05000000000001137,86.65,0.030000000000001137,0.05000000000001137,0.05000000000001137
20260529,1203,味王,,,,,,3,True,True,True,Neutral,91.04,0.030000000000001137,0.05000000000001137,0.07000000000000739,89.55,0.030000000000001137,0.060000000000002274,0.0799999999999983,88.15,0.030000000000001137,0.060000000000002274,0.0800000000000125,86.68,0.030000000000001137,0.060000000000002274,0.0800000000000125
20260605,1203,味王,,,,,,0,False,False,False,Neutral,91.04,0.0,0.030000000000001137,0.05000000000001137,89.55,0.0,0.030000000000001137,0.060000000000002274,88.15,0.0,0.030000000000001137,0.060000000000002274,86.68,0.0,0.030000000000001137,0.060000000000002274
20260612,1203,味王,,,,,,0,False,False,False,Neutral,91.04,0.0,0.0,0.030000000000001137,89.55,0.0,0.0,0.030000000000001137,88.15,0.0,0.0,0.030000000000001137,86.68,0.0,0.0,0.030000000000001137
20260618,1203,味王,,,,,,1,True,True,True,Neutral,91.05,0.009999999999990905,0.009999999999990905,0.009999999999990905,89.56,0.010000000000005116,0.010000000000005116,0.010000000000005116,88.16,0.009999999999990905,0.009999999999990905,0.009999999999990905,86.69,0.009999999999990905,0.009999999999990905,0.009999999999990905
20260626,1203,味王,,,,,,0,False,False,False,Neutral,91.05,0.0,0.009999999999990905,0.009999999999990905,89.56,0.0,0.010000000000005116,0.010000000000005116,88.16,0.0,0.009999999999990905,0.009999999999990905,86.69,0.0,0.009999999999990905,0.009999999999990905
20260703,1203,味王,,,,,,1,True,True,True,Neutral,91.06,0.010000000000005116,0.010000000000005116,0.01999999999999602,89.57,0.009999999999990905,0.009999999999990905,0.01999999999999602,88.17,0.010000000000005116,0.010000000000005116,0.01999999999999602,86.7,0.010000000000005116,0.010000000000005116,0.01999999999999602
20260709,1203,味王,,,,,,2,True,True,True,Neutral,91.08,0.01999999999999602,0.030000000000001137,0.030000000000001137,89.59,0.020000000000010232,0.030000000000001137,0.030000000000001137,88.19,0.01999999999999602,0.030000000000001137,0.030000000000001137,86.72,0.01999999999999602,0.030000000000001137,0.030000000000001137
20260717,1203,味王,,,,,,3,False,True,False,Neutral,90.93,-0.14999999999999147,-0.12999999999999545,-0.11999999999999034,89.61,0.01999999999999602,0.04000000000000625,0.04999999999999716,88.21,0.01999999999999602,0.03999999999999204,0.04999999999999716,86.74,0.01999999999999602,0.03999999999999204,0.04999999999999716
20260724,1203,味王,,,,,,0,False,False,False,Neutral,90.92,-0.010000000000005116,-0.1599999999999966,-0.14000000000000057,89.6,-0.010000000000005116,0.009999999999990905,0.030000000000001137,88.21,0.0,0.01999999999999602,0.03999999999999204,86.74,0.0,0.01999999999999602,0.03999999999999204
20260731,1203,味王,,,,,,0,False,False,False,Neutral,90.91,-0.010000000000005116,-0.020000000000010232,-0.1700000000000017,89.59,-0.009999999999990905,-0.01999999999999602,0.0,88.21,0.0,0.0,0.01999999999999602,86.74,0.0,0.0,0.01999999999999602
20260807,1203,味王,,,,,,0,False,False,False,Neutral,90.91,0.0,-0.010000000000005116,-0.020000000000010232,89.59,0.0,-0.009999999999990905,-0.01999999999999602,88.21,0.0,0.0,0.0,86.74,0.0,0.0,0.0
20260814,1203,味王,,,,,,1,True,True,True,Neutral,90.92,0.010000000000005116,0.010000000000005116,0.0,89.6,0.009999999999990905,0.009999999999990905,0.0,88.22,0.010000000000005116,0.010000000000005116,0.010000000000005116,86.75,0.010000000000005116,0.010000000000005116,0.010000000000005116
20260821,1203,味王,,,,,,0,False,False,False,Neutral,90.92,0.0,0.010000000000005116,0.010000000000005116,89.6,0.0,0.009999999999990905,0.009999999999990905,88.22,0.0,0.010000000000005116,0.010000000000005116,86.75,0.0,0.010000000000005116,0.010000000000005116
20260828,1203,味王,,,,,,0,False,False,False,Neutral,90.92,0.0,0.0,0.010000000000005116,89.6,0.0,0.0,0.009999999999990905,88.22,0.0,0.0,0.010000000000005116,86.75,0.0,0.0,0.010000000000005116
20260904,1203,味王,,,,,,1,True,True,True,Neutral,90.93,0.010000000000005116,0.010000000000005116,0.010000000000005116,89.61,0.010000000000005116,0.010000000000005116,0.010000000000005116,88.23,0.010000000000005116,0.010000000000005116,0.010000000000005116,86.76,0.010000000000005116,0.010000000000005116,0.010000000000005116
