as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,,,,46.4,,,,46.4,,,,44.13,,,
20260508,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,,,46.4,0.0,,,46.4,0.0,,,44.13,0.0,,
20260515,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,,46.4,0.0,0.0,,46.4,0.0,0.0,,44.13,0.0,0.0,
20260522,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260529,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260605,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260612,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260618,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260626,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260703,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260709,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260717,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260724,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260731,1732,毛寶,,,,,,1,False,False,False,Neutral,47.39,0.990000000000002,0.990000000000002,0.990000000000002,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260807,1732,毛寶,,,,,,0,False,False,False,Neutral,47.37,-0.020000000000003126,0.9699999999999989,0.9699999999999989,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260814,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,-0.9699999999999989,-0.990000000000002,0.0,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
20260821,1732,毛寶,,,,,,0,False,False,False,Neutral,46.4,0.0,-0.9699999999999989,-0.990000000000002,46.4,0.0,0.0,0.0,46.4,0.0,0.0,0.0,44.13,0.0,0.0,0.0
