as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,4406,新昕纖,,,,,,0,False,False,False,Neutral,75.77,,,,66.84,,,,63.03,,,,58.06,,,
20260508,4406,新昕纖,,,,,,1,True,True,True,Neutral,75.84,0.07000000000000739,,,66.91,0.06999999999999318,,,63.1,0.07000000000000028,,,58.13,0.07000000000000028,,
20260515,4406,新昕纖,,,,,,2,True,True,True,Neutral,76.02,0.1799999999999926,0.25,,67.09,0.18000000000000682,0.25,,63.29,0.18999999999999773,0.259999999999998,,58.32,0.18999999999999773,0.259999999999998,
20260522,4406,新昕纖,,,,,,3,False,True,False,Neutral,74.64,-1.3799999999999955,-1.2000000000000028,-1.1299999999999955,67.87,0.7800000000000011,0.960000000000008,1.0300000000000011,64.07,0.779999999999994,0.9699999999999918,1.039999999999992,59.1,0.7800000000000011,0.9699999999999989,1.0399999999999991
20260529,4406,新昕纖,,,,,,4,True,True,True,Neutral,75.33,0.6899999999999977,-0.6899999999999977,-0.5100000000000051,68.56,0.6899999999999977,1.4699999999999989,1.6500000000000057,64.76,0.6900000000000119,1.470000000000006,1.6600000000000037,59.79,0.6899999999999977,1.4699999999999989,1.6599999999999966
20260605,4406,新昕纖,,,,,,5,True,True,True,Neutral,75.34,0.010000000000005116,0.7000000000000028,-0.6799999999999926,68.57,0.009999999999990905,0.6999999999999886,1.4799999999999898,64.77,0.009999999999990905,0.7000000000000028,1.4799999999999969,59.8,0.00999999999999801,0.6999999999999957,1.4799999999999969
20260612,4406,新昕纖,,,,,,6,True,True,True,Neutral,75.36,0.01999999999999602,0.030000000000001137,0.7199999999999989,68.58,0.010000000000005116,0.01999999999999602,0.7099999999999937,64.78,0.010000000000005116,0.01999999999999602,0.710000000000008,59.81,0.010000000000005116,0.020000000000003126,0.7100000000000009
20260618,4406,新昕纖,,,,,,7,True,True,True,Neutral,75.48,0.12000000000000455,0.14000000000000057,0.15000000000000568,68.96,0.37999999999999545,0.39000000000000057,0.3999999999999915,65.16,0.37999999999999545,0.39000000000000057,0.3999999999999915,60.19,0.37999999999999545,0.39000000000000057,0.3999999999999986
20260626,4406,新昕纖,,,,,,8,True,True,True,Neutral,75.55,0.06999999999999318,0.18999999999999773,0.20999999999999375,68.99,0.030000000000001137,0.4099999999999966,0.4200000000000017,65.19,0.030000000000001137,0.4099999999999966,0.4200000000000017,60.22,0.030000000000001137,0.4099999999999966,0.4200000000000017
20260703,4406,新昕纖,,,,,,9,True,True,True,Neutral,75.58,0.030000000000001137,0.09999999999999432,0.21999999999999886,69.02,0.030000000000001137,0.060000000000002274,0.4399999999999977,65.22,0.030000000000001137,0.060000000000002274,0.4399999999999977,60.25,0.030000000000001137,0.060000000000002274,0.4399999999999977
20260709,4406,新昕纖,,,,,,10,True,True,True,Neutral,75.67,0.09000000000000341,0.12000000000000455,0.18999999999999773,69.11,0.09000000000000341,0.12000000000000455,0.15000000000000568,65.32,0.09999999999999432,0.12999999999999545,0.1599999999999966,60.35,0.10000000000000142,0.13000000000000256,0.1600000000000037
20260717,4406,新昕纖,,,,,,11,True,True,True,Neutral,75.86,0.18999999999999773,0.28000000000000114,0.3100000000000023,69.3,0.18999999999999773,0.28000000000000114,0.3100000000000023,65.51,0.19000000000001194,0.29000000000000625,0.3200000000000074,60.54,0.18999999999999773,0.28999999999999915,0.3200000000000003
