as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20251121,8908,欣雄,,,,,,0,False,False,False,Neutral,87.93,,,,86.25,,,,86.01,,,,85.17,,,
20251128,8908,欣雄,,,,,,0,False,False,False,Neutral,87.93,0.0,,,86.25,0.0,,,86.01,0.0,,,85.17,0.0,,
20251205,8908,欣雄,,,,,,1,False,True,False,Neutral,87.82,-0.11000000000001364,-0.11000000000001364,,86.26,0.010000000000005116,0.010000000000005116,,86.02,0.009999999999990905,0.009999999999990905,,85.18,0.010000000000005116,0.010000000000005116,
20251212,8908,欣雄,,,,,,2,True,True,True,Neutral,87.83,0.010000000000005116,-0.10000000000000853,-0.10000000000000853,86.27,0.009999999999990905,0.01999999999999602,0.01999999999999602,86.03,0.010000000000005116,0.01999999999999602,0.01999999999999602,85.19,0.009999999999990905,0.01999999999999602,0.01999999999999602
20251219,8908,欣雄,,,,,,3,True,True,True,Neutral,87.98,0.15000000000000568,0.1600000000000108,0.04999999999999716,86.28,0.010000000000005116,0.01999999999999602,0.030000000000001137,86.04,0.010000000000005116,0.020000000000010232,0.030000000000001137,85.2,0.010000000000005116,0.01999999999999602,0.030000000000001137
20251226,8908,欣雄,,,,,,4,True,True,True,Neutral,87.99,0.009999999999990905,0.1599999999999966,0.1700000000000017,86.29,0.010000000000005116,0.020000000000010232,0.030000000000001137,86.05,0.009999999999990905,0.01999999999999602,0.030000000000001137,85.21,0.009999999999990905,0.01999999999999602,0.029999999999986926
20260102,8908,欣雄,,,,,,5,False,True,False,Neutral,88.01,0.020000000000010232,0.030000000000001137,0.18000000000000682,86.29,0.0,0.010000000000005116,0.020000000000010232,86.05,0.0,0.009999999999990905,0.01999999999999602,85.22,0.010000000000005116,0.01999999999999602,0.030000000000001137
20260109,8908,欣雄,,,,,,6,True,True,True,Neutral,88.03,0.01999999999999602,0.04000000000000625,0.04999999999999716,86.31,0.01999999999999602,0.01999999999999602,0.030000000000001137,86.07,0.01999999999999602,0.01999999999999602,0.029999999999986926,85.24,0.01999999999999602,0.030000000000001137,0.03999999999999204
20260116,8908,欣雄,,,,,,7,False,True,False,Neutral,88.03,0.0,0.01999999999999602,0.04000000000000625,86.32,0.009999999999990905,0.029999999999986926,0.029999999999986926,86.08,0.010000000000005116,0.030000000000001137,0.030000000000001137,85.25,0.010000000000005116,0.030000000000001137,0.04000000000000625
20260123,8908,欣雄,,,,,,8,False,False,False,Neutral,88.04,0.010000000000005116,0.010000000000005116,0.030000000000001137,86.32,0.0,0.009999999999990905,0.029999999999986926,86.08,0.0,0.010000000000005116,0.030000000000001137,85.25,0.0,0.010000000000005116,0.030000000000001137
