trade_date,index_id,index_name,close,source,return_5d,return_10d,return_20d,return_60d,ma20,ma60,above_ma20,above_ma60,open,high,low,ohlc_source,ohlc_available,volume,turnover_value,transactions,turnover_source,volume_available,value,ma5,distance_ma5_pct,ma5_slope_5d,ma10,distance_ma10_pct,ma10_slope_5d,distance_ma20_pct,ma20_slope_5d,distance_ma60_pct,ma60_slope_5d,ma120,distance_ma120_pct,ma120_slope_5d,ma240,distance_ma240_pct,ma240_slope_5d,ema12,distance_ema12_pct,ema12_slope_5d,ema23,distance_ema23_pct,ema23_slope_5d,ema26,distance_ema26_pct,ema26_slope_5d,ema50,distance_ema50_pct,ema50_slope_5d,ema200,distance_ema200_pct,ema200_slope_5d,bullish_ma_alignment,bearish_ma_alignment,bullish_ema_alignment,bearish_ema_alignment,price_above_ma20,price_below_ma20,price_above_ma60,price_below_ma60,price_above_ema23,price_below_ema23,ma_convergence,ma_expansion,ema_convergence,ema_expansion,golden_cross_ma5_ma20,death_cross_ma5_ma20,golden_cross_ma20_ma60,death_cross_ma20_ma60,golden_cross_ma60_ma120,death_cross_ma60_ma120,golden_cross_ema12_ema26,death_cross_ema12_ema26,macd_dif,macd_dea,macd_signal,macd_hist,macd_hist_change_1d,macd_hist_change_3d,macd_bull_cross,macd_bear_cross,macd_above_zero,macd_below_zero,macd_hist_turn_positive,macd_hist_turn_negative,macd_dif_low_cross_signal,macd_bullish_divergence,macd_bearish_divergence,rsi6,rsi14,rsi14_overbought_70,rsi14_oversold_30,rsi14_rebound_from_oversold,rsi14_fall_from_overbought,rsi_bullish_divergence,rsi_bearish_divergence,roc_5,momentum_5,roc_10,momentum_10,roc_20,momentum_20,williams_r14,williams_oversold,williams_overbought,williams_rebound,cci20,cci_over_100,cci_below_minus_100,cci_rebound_from_low,cci_fall_from_high,rsv9,k_value,d_value,j_value,kd_bull_cross,kd_bear_cross,kd_overbought,kd_oversold,kd_low_golden_cross,kd_high_death_cross,kd_value_rising_3d,kd_value_falling_3d,kd_bullish_divergence,kd_bearish_divergence,kd_overbought_persistence_days,kd_oversold_persistence_days,bb_mid_20,bb_upper_20,bb_lower_20,bb_width_20,bb_width_percentile_120d,close_above_bb_upper,close_below_bb_lower,close_reenter_from_lower,close_reenter_from_upper,bollinger_squeeze,bollinger_expansion,bollinger_squeeze_breakout,bollinger_upper_breakout_with_volume,bollinger_upper_breakout_long_upper_shadow,bollinger_lower_breakdown_panic,atr14,atr14_pct,atr_percentile_120d,keltner_mid,keltner_upper,keltner_lower,close_above_keltner_upper,close_below_keltner_lower,donchian_high_20,donchian_low_20,donchian_breakout_20d,donchian_breakdown_20d,donchian_high_60,donchian_low_60,donchian_breakout_60d,donchian_breakdown_60d,volatility_10d,volatility_20d,volatility_60d,volatility_percentile_120d,high_low_range_pct,volatility_expansion_after_squeeze,volatility_reversal_after_expansion,volume_ma5,volume_ma20,volume_ratio_5d,volume_ratio_20d,volume_expansion,volume_contraction,price_up_volume_up,price_up_volume_down,price_down_volume_up,price_down_volume_down,high_volume_breakout,high_volume_down_day,high_volume_long_black,volume_price_bullish,volume_price_bearish,index_new_high_volume_divergence,obv,obv_ma20,obv_above_ma20,obv_slope_5d,obv_price_divergence_bullish,obv_price_divergence_bearish,mfi14,mfi_overbought,mfi_oversold,mfi_rebound,vwap_daily,close_above_vwap,close_below_vwap,ad_line,ad_line_slope_5d,ad_line_bullish_divergence,ad_line_bearish_divergence,cmf20,cmf_positive,cmf_negative,cmf_turn_positive,cmf_turn_negative,above_ma120,overextended_from_ma20,overextended_from_ma60,long_upper_shadow_flag,long_lower_shadow_flag,gap_up_flag,gap_down_flag,break_ma20_flag,break_ma60_flag,new_20d_high_flag,new_60d_high_flag,adx14,plus_di14,minus_di14,adx_trend_plus_di_dominant,long_lower_shadow,total_stocks,advancing_stocks,declining_stocks,advance_volume,decline_volume,new_20d_high_count,new_60d_high_count,new_120d_high_count,new_20d_low_count,new_60d_low_count,new_120d_low_count,stocks_above_ma20_count,stocks_above_ma60_count,stocks_above_ma120_count,stocks_above_ma240_count,limit_up_count,limit_down_count,strong_stock_count,weak_stock_count,advance_decline_ratio,advance_decline_volume_ratio,new_high_new_low_ratio,pct_stocks_above_ma20,pct_stocks_above_ma60,pct_stocks_above_ma120,pct_stocks_above_ma240,strong_stock_ratio,weak_stock_ratio,candidate_count,strict_breakout_count,range_rebound_count,revenue_low_response_count,pattern_watch_count,strong_sector_count,weak_sector_count,electronics_relative_strength,finance_relative_strength,non_fin_electronics_relative_strength,twse_vs_tpex_relative_strength,large_cap_vs_small_cap_relative_strength,breadth_expansion,breadth_deterioration,narrow_leadership,broad_participation,index_up_breadth_down,market_new_high_breadth_divergence,index_new_high_but_ma20_breadth_down,market_regime,risk_level,put_call_oi_ratio_pct,foreign_tx_futures_net_oi,taiwan_vix,put_call_ratio_extreme_high,foreign_tx_extreme_short,vix_spike
20250221,TPEX,TPEx,263.43,,3.3829127585259577,3.087579243953975,7.636675655797998,,253.967,254.5246153846154,True,True,261.61,263.43,261.61,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/02&response=json,True,,,,,False,,261.02200000000005,0.922527603037282,2.7168480784517612,257.57,2.275109678922238,2.166937054504614,3.7260746474935713,1.4291790557473538,3.4988303987524283,0.272308970257118,254.5246153846154,3.4988303987524283,0.272308970257118,254.5246153846154,3.4988303987524283,0.272308970257118,257.65974406255816,2.2394867923337225,1.9448938842739238,255.50379181647565,3.1021880838534077,1.2379654513191785,255.25130023975265,3.204175552706401,1.1080788611104841,254.8702203745299,3.358485590388538,0.5460695887941069,256.4438031209523,2.724260361929143,0.09211666116930584,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,2.408443822805509,1.0119192420229184,1.0119192420229184,1.3965245807825908,0.04571031715580309,0.198839299820041,False,False,True,False,False,False,False,False,False,96.75251959686399,86.2300587741393,True,False,False,False,False,False,3.3829127585259577,8.620000000000005,3.087579243953975,7.890000000000015,7.636675655797998,18.689999999999998,-0.0,False,True,False,133.6088817450417,True,False,False,False,100.0,92.56442244241583,89.70812657359636,98.27701418005478,False,False,True,False,False,False,False,True,False,False,6,0,253.967,264.0381011262295,243.89589887377053,7.93103129637274,100.0,False,False,False,False,False,True,False,False,False,False,2.577142857142854,0.9783027207010795,2.564102564102564,255.50379181647565,260.6580775307614,250.34950610218993,True,False,263.43,244.41,True,False,264.25,241.9,False,False,10.17914257578864,16.72782694691186,,31.25,0.690885624264508,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,31.54626109650064,44.56762749445686,2.383592017738321,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,strong_bull,elevated_risk,,,,False,False,False
20250224,TPEX,TPEx,264.03,,2.4841827426929974,4.1250936624994905,5.793965620867891,,254.68999999999997,254.70396226415093,True,True,263.19,264.03,261.83,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/02&response=json,True,,,,,False,,262.302,0.6587826246082562,2.8917742125289303,258.616,2.0934512945834705,2.117645200649143,3.6672032667164123,1.579590754179283,3.6615204777133092,0.31170669587001765,254.70396226415093,3.6615204777133092,0.31170669587001765,254.70396226415093,3.6615204777133092,0.31170669587001765,258.6397834375492,2.084063205903619,2.0292144943285573,256.2143091651027,3.0504505624082467,1.3437939751567374,255.90157429606725,3.1763875334852365,1.2119446912992826,255.22942741866598,3.4481026229385314,0.6232670556985953,256.51928766701246,2.92793278871768,0.11604911458265033,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,2.738209141481974,1.3571772219147296,1.3571772219147296,1.3810319195672445,-0.015492661215346315,0.04350959085984729,False,False,True,False,False,False,False,False,False,99.7840172786173,87.03170028818433,True,False,False,False,False,False,2.4841827426929974,6.399999999999977,4.1250936624994905,10.45999999999998,5.793965620867891,14.45999999999998,-0.0,False,True,False,123.82464468677713,True,False,False,False,100.0,95.0429482949439,91.4864004807122,102.15604392340725,False,False,True,False,False,False,True,False,False,False,7,0,254.68999999999997,265.4823403637171,243.8976596362828,8.474883476946218,100.0,False,False,False,False,False,True,False,False,False,False,2.530714285714282,0.9584949762202335,2.5,256.2143091651027,261.27573773653125,251.15288059367413,True,False,264.03,244.41,True,False,264.25,241.9,False,False,8.276388950887753,15.625169142021972,,30.303030303030305,0.8332386471234287,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,35.50287963952439,47.07874682472482,2.427321478972584,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,strong_bull,elevated_risk,,,,False,False,False
20250225,TPEX,TPEx,262.51,,0.6749760306807184,3.3463249478367096,5.829469864946568,,255.41299999999995,254.84851851851852,True,True,263.82,263.82,261.56,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/02&response=json,True,,,,,False,,262.654,-0.05482497886953874,2.487923270823078,259.466,1.1731787594521093,1.8616227760242632,2.778636952700153,1.6528695375308322,3.006288412433822,0.31350966504057887,254.84851851851852,3.006288412433822,0.31350966504057887,254.84851851851852,3.006288412433822,0.31350966504057887,259.23520137023394,1.2632538376179392,1.8158473663736352,256.7389500680108,2.2478279709644333,1.2864601892407235,256.3910873111734,2.3865543662211053,1.171019314225008,255.51494006891437,2.7376324567162325,0.6253493454811521,256.57889674495266,2.3116099298466697,0.12170786572822667,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,2.84411405906053,1.6545645893438898,1.6545645893438898,1.1895494697166402,-0.19148244985060425,-0.16126479391014747,False,False,True,False,False,False,False,False,False,80.65326633165813,78.37962962962958,True,False,False,False,False,False,0.6749760306807184,1.759999999999991,3.3463249478367096,8.5,5.829469864946568,14.45999999999998,-11.33482475764344,False,True,False,100.8408714848264,True,False,False,False,85.84729981378041,91.97773213455606,91.65017769866016,92.63284100634789,False,False,True,False,False,False,True,False,False,False,8,0,255.41299999999995,266.26960235694594,244.556397643054,8.501213608505418,100.0,False,False,False,False,False,True,False,False,False,False,2.4064285714285654,0.9166997719814731,2.4390243902439024,256.7389500680108,261.55180721086793,251.92609292515368,True,False,264.03,244.41,False,False,264.25,241.9,False,False,9.61295114606381,15.600238120208695,,29.411764705882355,0.8609195840158436,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,39.15105777057611,41.88186405461568,3.354111012169694,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,strong_bull,elevated_risk,,,,False,False,False
20250226,TPEX,TPEx,262.22,,0.21401819154627244,3.59513274336285,4.2417014510037765,,255.94650000000001,254.98254545454546,True,True,262.52,263.28,261.6,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/02&response=json,True,,,,,False,,262.76599999999996,-0.2077894400340785,1.8528137185738647,260.37600000000003,0.7082065935416493,1.7630391026518089,2.4510981787209563,1.4752671716380839,2.838411755813608,0.306189061606954,254.98254545454546,2.838411755813608,0.306189061606954,254.98254545454546,2.838411755813608,0.306189061606954,259.6944011594287,0.9725272586915912,1.563664280671495,257.1957042290099,1.9534913252347463,1.1944527593193754,256.8228586214569,2.101503506157232,1.0980021581814547,255.77788359562362,2.5186369962155064,0.6087473033143498,256.6350271255999,2.1762317236870388,0.12264550965328525,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,2.871542537971834,1.8979601790694787,1.8979601790694787,0.9735823589023553,-0.21596711081428488,-0.42294222188023545,False,False,True,False,False,False,False,False,False,64.32748538011724,74.77110885045788,True,False,False,False,False,False,0.21401819154627244,0.5600000000000023,3.59513274336285,9.100000000000023,4.2417014510037765,10.670000000000016,-15.79406631762608,False,True,False,85.23447919218295,False,False,False,True,80.45356371490332,88.13634266133849,90.47889935288627,83.45122927824289,False,True,True,False,False,True,False,True,False,False,9,0,255.94650000000001,267.0496778760574,244.8433221239426,8.676170899822726,100.0,False,False,False,False,False,True,False,False,False,False,2.3499999999999903,0.8961940355426703,2.380952380952381,257.1957042290099,261.8957042290099,252.4957042290099,True,False,264.03,244.41,False,False,264.25,241.9,False,False,9.203282393947516,15.073946507395558,,22.857142857142858,0.6406833956219776,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,43.34630437297084,35.379939209726544,3.434650455926966,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,elevated_risk,,,,False,False,False
20250227,TPEX,TPEx,259.92,,-0.6573918361106768,1.8974439391563402,3.537284894837489,,256.39050000000003,255.07071428571427,True,True,262.5,264.29,259.86,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/02&response=json,True,,,,,False,,262.422,-0.953426160916393,1.2047913983139091,260.86,-0.3603465460400246,1.5885131688092136,1.3766110678827825,1.3271022497109985,1.9011534616450998,0.28335533151730985,255.07071428571427,1.9011534616450998,0.28335533151730985,255.07071428571427,1.9011534616450998,0.28335533151730985,259.72910867336276,0.0734963160703428,1.2152662335588094,257.4227288765924,0.9701051396300064,1.0359792781487354,257.05227650134896,1.1156187907310766,0.9643759358295423,255.94031953305014,1.5549251771704409,0.5577059661363792,256.6677134228576,1.267119472788658,0.1147245064383684,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,2.6768321720138033,2.0537345776583438,2.0537345776583438,0.6230975943554595,-0.3504847645468958,-0.7579343252117849,False,False,True,False,False,False,False,False,False,36.6564417177913,61.587301587301646,False,False,False,True,False,False,-0.6573918361106768,-1.7199999999999704,1.8974439391563402,4.840000000000003,3.537284894837489,8.880000000000024,-38.91362422083702,False,False,False,63.04251240645187,False,False,False,False,52.7056277056277,76.32610434276822,85.76130101618025,57.455710995944145,False,False,False,False,False,False,False,True,False,False,0,0,256.39050000000003,267.3771416017004,245.40385839829972,8.570240786378845,98.18181818181819,False,False,False,False,False,True,False,False,False,False,2.441428571428562,0.9393000043969537,6.976744186046512,257.4227288765924,262.3055860194495,252.53987173373525,False,False,264.29,244.41,False,False,264.29,241.9,False,False,10.708821096579754,15.504119118875767,,30.555555555555557,1.7043705755617138,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,46.90649372669014,25.541252194265724,8.396723229959003,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20250303,TPEX,TPEx,256.01,,-2.8166875450784,0.47093913111730945,1.2097252421427118,,256.5435,255.08719298245612,False,True,259.37,259.37,255.89,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/03&response=json,True,,,,,False,,260.938,-1.8885712314802738,-0.03218119545481679,260.97999999999996,-1.9043604873936637,1.3239119462670201,-0.20795693517863256,1.0145018841030362,0.36176140666039913,0.22103072309551663,255.08719298245612,0.36176140666039913,0.22103072309551663,255.08719298245612,0.36176140666039913,0.22103072309551663,259.15693810823,-1.2142982284023551,0.5810741026383681,257.3050014702097,-0.5032943249490662,0.704963961954741,256.97507083458237,-0.3755503720450748,0.6753229437854502,255.94305210038152,0.026157342060684208,0.42093255315396316,256.6611690106899,-0.25370764623252606,0.08476160745247707,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2.18186727364764,2.079361116856203,2.079361116856203,0.10250615679143715,-0.5205914375640224,-1.087043312925203,False,False,True,False,False,False,False,False,False,22.958693563880814,55.85412667946255,False,False,False,False,False,False,-2.8166875450784,-7.420000000000016,0.47093913111730945,1.1999999999999886,1.2097252421427118,3.0600000000000023,-73.7310774710598,False,False,False,6.473859159660198,False,False,False,False,1.428571428571477,51.360260038035975,74.29428735679883,5.492205400510272,False,False,False,False,False,False,False,True,False,False,0,0,256.5435,267.4130078569654,245.67399214303458,8.47381271165741,92.85714285714286,False,False,False,False,False,True,False,False,False,False,2.556428571428565,0.9985659042336491,13.636363636363635,257.3050014702097,262.4178586130668,252.19214432735254,False,False,264.29,244.41,False,False,264.29,241.9,False,False,13.68012852991806,16.43281626178116,,37.83783783783784,1.3593219014882303,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,47.57407766470512,24.39228834870079,19.111483654652197,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,correction,normal_risk,,,,False,False,False
20250304,TPEX,TPEx,256.89,,-2.704238154755134,-0.2872336296238842,4.354714221879186,,257.0795,255.11827586206897,False,True,255.34,257.29,251.12,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/03&response=json,True,,,,,False,,259.51,-1.0095950059727965,-1.064421925871717,260.90600000000006,-1.539251684514753,0.8854827234200835,-0.07371260641163557,0.9381993796379939,0.6944716649343041,0.1626647635298184,255.11827586206897,0.6944716649343041,0.1626647635298184,255.11827586206897,0.6944716649343041,0.1626647635298184,258.8081783992715,-0.7411583401789934,0.06510791166161045,257.2704180143588,-0.14786698653306285,0.4121974501336556,256.96876929127995,-0.030653254672630137,0.41703338408460855,255.98018731213125,0.3554230885687071,0.2941509923280794,256.66344593595664,0.08826892478481785,0.05619782834080933,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.839409107991571,2.031370715083277,2.031370715083277,-0.19196160709170584,-0.294467763883143,-1.1655439659940612,False,True,True,False,False,True,False,False,False,15.578947368420742,56.766917293233064,False,False,False,False,False,False,-2.704238154755134,-7.139999999999986,-0.2872336296238842,-0.7400000000000091,4.354714221879186,10.719999999999999,-56.18830675778303,False,False,False,-23.904344130171896,False,False,False,False,43.81169324221697,48.84407110609631,65.810881939898,14.910449438492947,False,False,False,False,False,False,False,True,False,False,0,0,257.0795,266.790688284383,247.36831171561698,7.555007913414344,87.71929824561403,False,False,False,False,False,True,False,False,False,False,2.8549999999999938,1.1113706255595757,24.444444444444443,257.2704180143588,262.9804180143588,251.56041801435885,False,False,264.29,244.83,False,False,264.29,241.9,False,False,12.51721902128295,12.845906997915293,,5.263157894736842,2.401806220561336,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,45.824475348325954,21.416062046534883,29.046785088816637,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,correction,normal_risk,,,,False,False,False
20250305,TPEX,TPEx,259.99,,-0.959963429964561,-0.29146692233940064,5.669809787026514,,257.777,255.20084745762713,True,True,257.1,260.42,257.1,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/03&response=json,True,,,,,False,,259.006,0.3799139788267514,-1.3888994646950037,260.83000000000004,-0.32204884407469603,0.5256950814364947,0.8584939695938765,0.9255597796510084,1.8766209399708522,0.13825033834089506,255.20084745762713,1.8766209399708522,0.13825033834089506,255.20084745762713,1.8766209399708522,0.13825033834089506,258.9899971070759,0.38611641534196384,-0.09458756444415961,257.4970498464956,0.9681470739142606,0.29528039211967894,257.1925641585926,1.0876814617713615,0.31259934025960057,256.13743486851826,1.5041007705333564,0.24362364072958442,256.69654597639493,1.2830145458630149,0.045853042839771874,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7974329484833333,1.9845831617632883,1.9845831617632883,-0.18715021327995496,0.004811393811750886,-0.8102478076354145,False,False,True,False,False,False,False,False,False,33.16666666666681,64.62324393358872,False,False,False,False,False,False,-0.959963429964561,-2.519999999999982,-0.29146692233940064,-0.7599999999999909,5.669809787026514,13.950000000000017,-32.64996203492791,False,False,False,20.67557313547056,False,False,False,False,67.35003796507209,55.0127267257549,62.21149686851696,40.61518644023079,False,False,False,False,False,False,False,True,False,False,0,0,257.777,266.04653088467734,249.50746911532264,6.416034700285403,56.896551724137936,False,False,False,False,False,False,False,False,False,False,2.8978571428571382,1.114603308918473,26.08695652173913,257.4970498464956,263.29276413220987,251.70133556078133,False,False,264.29,246.34,False,False,264.29,241.9,False,False,12.505342195879795,13.26688210292781,,10.256410256410255,1.2769721912381218,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,43.66285644856662,28.814394873058884,26.497411880700067,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,strong_bull,low_risk,,,,False,False,False
20250306,TPEX,TPEx,260.31,,-0.7283960033559689,-0.5159367117633651,4.0199800199800295,,258.28000000000003,255.286,True,True,260.17,262.2,260.17,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/03&response=json,True,,,,,False,,258.62399999999997,0.6519116555308235,-1.5763074370352292,260.695,-0.14768215731025824,0.1225151319629969,0.7859687161220208,0.9117139714745148,1.9679888438848936,0.11900992866533677,255.286,1.9679888438848936,0.11900992866533677,255.286,1.9679888438848936,0.11900992866533677,259.19307447521805,0.4309241390972218,-0.19304485655926573,257.7314623592876,1.000474531556339,0.20830757336469663,257.42348533203017,1.1213097609360512,0.2338680886106781,256.3010648736744,1.5641507881761996,0.20454515875107937,256.732500742799,1.3934734585026476,0.03798141597850524,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7695891431878863,1.941584358048208,1.941584358048208,-0.17199521486032165,0.015154998419633303,-0.2745013716517588,False,False,True,False,False,False,False,False,False,39.81481481481487,61.96796338672764,False,False,False,False,False,False,-0.7283960033559689,-1.910000000000025,-0.5159367117633651,-1.3500000000000227,4.0199800199800295,10.060000000000002,-30.220197418375196,False,False,False,35.33627838895382,False,False,False,False,69.7798025816248,59.93508534437821,61.45269302713738,56.89986997885988,False,False,False,False,False,False,True,False,False,False,0,0,258.28000000000003,265.81279985690657,250.7472001430935,5.833049292942957,47.45762711864407,False,False,False,False,False,False,False,False,False,False,2.887857142857137,1.1093915496358715,23.404255319148938,257.7314623592876,263.5071766450019,251.95574807357332,False,False,264.29,250.62,False,False,264.29,241.9,False,False,12.366112952684027,12.144012879418588,,2.5,0.7798394222273338,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,42.39000707566602,33.316843927776326,26.58916646054915,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20250307,TPEX,TPEx,257.23,,-1.03493382579255,-1.6855220914233193,1.8813371356147135,-0.23658082531801128,258.51750000000004,255.2758333333333,False,True,260.1,260.19,257.06,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/03&response=json,True,,,,,False,,258.08599999999996,-0.33167238827365164,-1.6523004930989238,260.254,-1.1619417953230293,-0.23230851797898522,-0.4980320481205447,0.8295939202115576,0.7655118156504104,0.08041654181800695,255.31786885245901,0.7489217876269993,0.09689648905280013,255.31786885245901,0.7489217876269993,0.09689648905280013,258.89106301749223,-0.6416069361884436,-0.32266142988403024,257.68967382934693,-0.17838271224299707,0.10369906104232829,257.4091530852131,-0.06959856829713562,0.13883424364937724,256.33749370215776,0.3481762597239424,0.15518233697302541,256.7374509841642,0.19184930517450738,0.027170367623008396,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1.481909932279109,1.8496494728943884,1.8496494728943884,-0.36773954061527947,-0.19574432575495782,-0.17577793352357363,False,False,True,False,False,False,False,False,False,31.64091243561444,54.906731549067345,False,False,False,False,False,False,-1.03493382579255,-2.6899999999999977,-1.6855220914233193,-4.409999999999968,1.8813371356147135,4.750000000000028,-53.60668185269547,False,False,False,-4.792363223041155,False,False,False,False,46.39331814730453,55.42116294535365,59.44218299987614,47.37912283630868,False,False,False,False,False,False,True,False,False,False,0,0,258.51750000000004,265.56417110657304,251.470828893427,5.451600844486748,36.666666666666664,False,False,False,False,False,False,False,False,False,False,3.000714285714281,1.1665491139113948,33.33333333333333,257.68967382934693,263.6911024007755,251.68824525791837,False,False,264.29,251.12,False,False,264.29,241.9,False,False,13.602377883699713,12.793226322095705,16.434890542419435,7.317073170731707,1.2168098588811551,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,41.06125360289669,29.754820280885415,32.99214472744593,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,correction,normal_risk,,,,False,False,False
20250310,TPEX,TPEx,255.29,,-0.28123901410100904,-3.090004934897317,-0.0978320419503742,-1.4742773339508353,258.505,255.21216666666666,False,True,257.39,258.37,255.29,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=114/03&response=json,True,,,,,False,,257.942,-1.028138108567045,-1.1481654645931094,259.43999999999994,-1.5995991366018925,-0.5900835313050856,-1.243689677182258,0.764587682011042,0.030497501098758484,0.048992535748015875,255.3174193548387,-0.010739320062058688,0.09025399107294163,255.3174193548387,-0.010739320062058688,0.09025399107294163,258.33705332249343,-1.1794875273620442,-0.3163661338652535,257.4897010102347,-0.8542869876365544,0.0717823357376135,257.25217878260474,-0.7627452532726342,0.10783456431100458,256.29641551775944,-0.3926763921868859,0.13806329747108048,256.7230484868093,-0.5582079580528809,0.024109403209671143,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0848745398886877,1.6966944862932483,1.6966944862932483,-0.6118199464045606,-0.24408040578928114,-0.42466973312460565,False,False,True,False,False,False,False,False,False,32.501889644746754,45.07989907485282,False,False,False,False,False,False,-0.28123901410100904,-0.7199999999999989,-3.090004934897317,-8.140000000000015,-0.0978320419503742,-0.25,-68.33712984054684,False,False,False,-30.94581162117056,False,False,False,False,31.66287015945317,47.50173201672016,55.462032672157484,31.581130705845524,False,False,False,False,False,False,False,True,False,False,0,0,258.505,265.57475917106393,251.43524082893606,5.469727216931151,37.704918032786885,False,False,False,False,False,False,False,False,False,False,3.012142857142852,1.1798906565642415,42.857142857142854,257.4897010102347,263.5139867245204,251.465415295949,False,False,264.29,251.12,False,False,264.29,241.9,False,False,12.986114232079595,12.417274744772651,16.47429970386538,4.761904761904762,1.2064710721140712,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,True,0.0,False,False,,False,False,False,,False,False,0.0,0.0,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.43081364748086,26.582878823808255,37.06426369456972,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,correction,normal_risk,,,,False,False,False
