date,ticker,name,market,close,volume_lots,pattern,pattern_stage,pattern_score,a_date,a_low,b_date,neckline,c_date,c_low,second_low_gap_pct,rebound_from_a_pct,current_from_c_pct,distance_to_neckline_pct,attack1_gain_pct,attack2_gain_pct,attack1_avg_volume_lots,attack2_avg_volume_lots,volume_ratio_2_vs_1,attack1_red_count,attack2_red_count,red_body_ratio_2_vs_1,industry,is_mainstream,tdcc_date,tdcc_over_400_pct,tdcc_over_400_change,tdcc_over_1000_pct,tdcc_over_1000_change,tdcc_judge,stage_order
20260520,8131,福懋科,TWSE,60.9,3044.0,W底右側攻擊增強・預備發動,預備發動型,120,20260331,57.5,20260414,64.8,20260424,56.0,-2.61,12.7,8.75,-6.02,6.87,5.18,3972.0,8683.0,2.19,3,9,3.33,半導體業,True,20260515,71.46,-0.22,69.37,-0.13,大戶籌碼減少,1
20260520,1905,華紙,TWSE,11.8,2933.0,W底右側攻擊增強・預備發動,預備發動型,118,20260119,12.15,20260224,13.25,20260317,11.4,-6.17,9.05,3.51,-10.94,0.79,1.29,2675.0,8353.0,3.12,5,13,5.62,造紙工業,False,20260515,71.81,-0.22,69.11,-0.31,大戶籌碼減少,1
20260520,6962,奕力-KY,TWSE,38.1,7139.0,W底右側攻擊增強・預備發動,預備發動型,118,20260105,37.45,20260126,41.25,20260420,33.75,-9.88,10.15,12.89,-7.64,6.52,12.72,2708.0,7219.0,2.67,8,9,2.81,半導體業,True,20260515,52.77,-0.17,47.32,0.05,超大戶增加,1
20260520,2354,鴻準,TWSE,57.5,8052.0,W底右側攻擊增強・預備發動,預備發動型,118,20260202,56.2,20260226,60.7,20260309,51.5,-8.36,8.01,11.65,-5.27,5.31,10.15,4633.0,10745.0,2.32,5,21,6.0,其他電子業,True,20260515,45.29,-1.36,42.43,-1.43,大戶籌碼減少,1
20260520,2392,正崴,TWSE,35.6,2519.0,W底右側攻擊增強・預備發動,預備發動型,118,20260309,35.2,20260318,38.2,20260407,33.1,-5.97,8.52,7.55,-6.81,4.36,7.07,1762.0,3294.0,1.87,4,15,3.34,電子零組件業,True,20260515,46.64,-0.44,42.33,-0.76,大戶籌碼減少,1
20260520,3689,湧德,TPEX,118.5,1772.0,W底右側攻擊增強・預備發動,預備發動型,118,20260202,105.5,20260319,128.5,20260331,105.5,0.0,21.8,12.32,-7.78,15.35,11.79,3076.0,5542.0,1.8,13,15,1.21,電子零組件業,True,20260515,24.7,-0.61,12.56,0.0,變化不明顯,1
20260520,1313,聯成,TWSE,10.5,1839.0,W底右側攻擊增強・預備發動,預備發動型,116,20260105,9.7,20260128,11.8,20260206,10.0,3.09,21.65,5.0,-11.02,17.68,3.45,4459.0,11102.0,2.49,9,21,3.6,塑膠工業,False,20260515,66.32,0.13,62.28,0.18,中大戶/超大戶同步增加,1
20260520,2419,仲琦,TWSE,29.9,1023.0,W底右側攻擊增強・預備發動,預備發動型,116,20260210,26.9,20260303,32.8,20260309,27.55,2.42,21.93,8.53,-8.84,9.24,3.82,3365.0,8109.0,2.41,4,22,3.34,通信網路業,True,20260515,64.97,0.14,62.58,0.34,中大戶/超大戶同步增加,1
20260520,8111,立碁,TPEX,61.0,1036.0,W底右側攻擊增強・預備發動,預備發動型,116,20260309,59.3,20260317,69.7,20260331,58.0,-2.19,17.54,5.17,-12.48,13.9,5.17,2693.0,4986.0,1.85,3,12,3.49,光電業,True,20260515,38.81,-2.24,27.77,-3.06,大戶籌碼減少,1
20260520,2413,環科,TWSE,49.3,10480.0,W底右側攻擊增強・預備發動,預備發動型,116,20260109,41.2,20260119,51.9,20260122,43.7,6.07,25.97,12.81,-5.01,19.77,12.05,3073.0,5397.0,1.76,4,30,5.32,電子零組件業,True,20260515,56.89,-0.12,50.73,0.0,變化不明顯,1
20260520,6412,群電,TWSE,94.5,3504.0,W底右側攻擊增強・預備發動,預備發動型,116,20260113,79.0,20260205,101.0,20260423,76.1,-3.67,27.85,24.18,-6.44,18.48,22.41,2081.0,3666.0,1.76,8,11,1.52,電子零組件業,True,20260515,82.35,0.11,78.8,0.04,中大戶/超大戶同步增加,1
20260520,2605,新興,TWSE,30.1,5613.0,W底右側攻擊增強・預備發動,預備發動型,116,20260105,25.5,20260128,32.05,20260202,27.6,8.24,25.69,9.06,-6.08,21.79,8.47,12817.0,21153.0,1.65,6,21,5.18,航運業,False,20260515,55.1,-0.03,49.55,-0.2,大戶籌碼減少,1
20260520,6451,訊芯-KY,TWSE,485.5,4243.0,W底右側攻擊增強・預備發動,預備發動型,114,20260427,362.0,20260506,556.0,20260511,423.0,16.85,53.59,14.78,-12.68,25.82,6.59,3656.0,6715.0,1.84,3,5,2.26,半導體業,True,20260515,75.61,0.41,70.57,1.38,中大戶/超大戶同步增加,1
20260520,6548,長科*,TPEX,48.6,2383.0,W底右側攻擊增強・預備發動,預備發動型,114,20260316,46.0,20260326,51.6,20260407,45.1,-1.96,12.17,7.76,-5.81,3.03,2.86,5611.0,9652.0,1.72,4,17,3.68,半導體業,True,20260515,85.59,-0.38,82.89,-0.58,大戶籌碼減少,1
20260520,5498,凱崴,TPEX,61.3,7048.0,W底右側攻擊增強・預備發動,預備發動型,114,20260202,55.5,20260303,69.4,20260331,51.9,-6.49,25.05,18.11,-11.67,14.16,17.66,13632.0,16043.0,1.18,6,12,2.09,電子零組件業,True,20260515,35.06,-1.85,30.89,-1.36,大戶籌碼減少,1
20260520,2501,國建,TWSE,22.3,1304.0,W底右側攻擊增強・預備發動,預備發動型,112,20260202,21.8,20260302,23.75,20260309,21.25,-2.52,8.94,4.94,-6.11,7.34,2.06,1563.0,3497.0,2.24,6,22,5.23,建材營造,False,20260515,76.86,-0.32,72.08,-1.06,大戶籌碼減少,1
20260520,9105,泰金寶-DR,TWSE,5.59,7358.0,W底右側攻擊增強・預備發動,預備發動型,112,20260206,5.86,20260226,6.33,20260410,5.31,-9.39,8.02,5.27,-11.69,3.7,3.9,15782.0,21402.0,1.36,2,11,5.0,存託憑證,False,20260515,30.13,-0.2,16.96,-0.38,大戶籌碼減少,1
20260520,2449,京元電子,TWSE,277.5,33608.0,W底右側攻擊增強・預備發動,預備發動型,110,20260402,255.5,20260414,308.0,20260421,269.0,5.28,20.55,3.16,-9.9,16.22,-1.25,23105.0,39526.0,1.71,1,9,4.64,半導體業,True,20260515,64.06,-5.64,56.9,-5.6,大戶籌碼減少,1
20260520,3380,明泰,TWSE,32.25,2301.0,W底右側攻擊增強・預備發動,預備發動型,110,20260105,30.85,20260126,36.35,20260302,30.0,-2.76,17.83,7.5,-11.28,11.43,-6.11,4602.0,7479.0,1.62,5,22,6.32,通信網路業,True,20260515,66.9,-0.5,64.82,-0.23,大戶籌碼減少,1
20260520,6505,台塑化,TWSE,51.2,6816.0,W底右側攻擊增強・預備發動,預備發動型,110,20260113,46.65,20260130,54.6,20260202,48.4,3.75,17.04,5.79,-6.23,12.9,5.03,12904.0,19707.0,1.53,6,22,2.55,油電燃氣業,False,20260515,94.63,0.01,94.2,0.03,中大戶/超大戶同步增加,1
20260520,2317,鴻海,TWSE,240.0,62650.0,W底右側攻擊增強・預備發動,預備發動型,110,20260121,219.0,20260226,253.5,20260417,203.5,-7.08,15.75,17.94,-5.33,10.96,16.5,64009.0,95178.0,1.49,6,8,1.57,其他電子業,True,20260515,69.39,0.17,66.71,0.19,中大戶/超大戶同步增加,1
20260520,2404,漢唐,TWSE,1025.0,5761.0,W底右側攻擊增強・預備發動,預備發動型,110,20260202,890.0,20260226,1135.0,20260304,975.0,9.55,27.53,5.13,-9.69,23.63,2.5,2939.0,4384.0,1.49,8,16,1.58,其他電子業,True,20260515,49.12,0.55,36.13,0.33,中大戶/超大戶同步增加,1
20260520,6269,台郡,TWSE,58.0,2862.0,W底右側攻擊增強・預備發動,預備發動型,110,20260130,57.6,20260224,66.5,20260311,52.4,-9.03,15.45,10.69,-12.78,9.73,8.01,2740.0,3914.0,1.43,6,21,3.18,電子零組件業,True,20260515,32.57,-2.48,26.68,-2.4,大戶籌碼減少,1
20260520,6191,精成科,TWSE,94.2,4627.0,W底右側攻擊增強・預備發動,預備發動型,110,20260309,88.3,20260318,102.5,20260324,90.2,2.15,16.08,4.43,-8.1,10.93,3.18,6276.0,8729.0,1.39,5,12,3.42,電子零組件業,True,20260515,55.03,-2.06,50.53,-2.52,大戶籌碼減少,1
20260520,2363,矽統,TWSE,60.1,13755.0,W底右側攻擊增強・預備發動,預備發動型,110,20260105,46.05,20260128,63.5,20260413,46.5,0.98,37.89,29.25,-5.35,26.11,28.56,16596.0,19782.0,1.19,9,14,1.69,半導體業,True,20260515,37.03,3.4,31.76,3.29,中大戶/超大戶同步增加,1
20260520,3051,力特,TWSE,24.85,1011.0,W底右側攻擊增強・預備發動,預備發動型,108,20260407,19.6,20260422,27.3,20260427,22.05,12.5,39.29,12.7,-8.97,27.59,3.11,1886.0,6784.0,3.6,4,6,1.68,光電業,True,20260515,33.4,0.46,25.26,-0.05,中大戶增加,1
20260520,3312,弘憶股,TWSE,45.75,3268.0,W底右側攻擊增強・預備發動,預備發動型,106,20260202,38.1,20260423,49.15,20260427,40.4,6.04,29.0,13.24,-6.92,11.05,11.18,1517.0,3329.0,2.19,16,7,0.33,電子通路業,True,20260515,47.03,0.97,44.79,0.8,中大戶/超大戶同步增加,1
20260520,3354,律勝,TPEX,31.75,1088.0,W底右側攻擊增強・預備發動,預備發動型,106,20260331,23.6,20260421,34.0,20260427,25.0,5.93,44.07,27.0,-6.62,24.89,22.35,1191.0,2366.0,1.99,8,7,1.4,電子零組件業,True,20260515,73.31,-0.18,70.67,0.0,變化不明顯,1
20260520,2312,金寶,TWSE,28.3,23088.0,W底右側攻擊增強・預備發動,預備發動型,106,20260128,25.25,20260423,31.9,20260424,25.35,0.4,26.34,11.64,-11.29,5.47,8.43,28401.0,51333.0,1.81,21,9,0.75,其他電子業,True,20260515,48.37,0.81,43.7,0.56,中大戶/超大戶同步增加,1
20260520,6120,達運,TWSE,12.85,1807.0,W底右側攻擊增強・預備發動,預備發動型,106,20260202,12.55,20260225,13.95,20260304,12.2,-2.79,11.16,5.33,-7.89,6.37,4.9,3196.0,4290.0,1.34,4,19,3.31,光電業,True,20260515,59.57,-0.21,54.53,0.19,超大戶增加,1
20260520,3042,晶技,TWSE,148.0,21519.0,W底右側攻擊增強・預備發動,預備發動型,104,20260427,133.0,20260506,174.0,20260511,140.5,5.64,30.83,5.34,-14.94,7.5,-4.82,5563.0,14135.0,2.54,3,5,0.68,電子零組件業,True,20260515,66.06,-0.3,58.42,-0.8,大戶籌碼減少,1
20260520,3013,晟銘電,TWSE,98.5,1879.0,W底右側攻擊增強・預備發動,預備發動型,104,20260206,100.5,20260226,115.5,20260323,94.5,-5.97,14.93,4.23,-14.72,5.61,0.0,2054.0,4007.0,1.95,3,12,14.53,電腦及週邊設備業,True,20260515,46.1,0.22,40.12,-0.02,中大戶增加,1
20260520,2329,華泰,TWSE,51.4,7763.0,W底右側攻擊增強・預備發動,預備發動型,102,20260206,49.0,20260226,60.0,20260309,46.45,-5.2,22.45,10.66,-14.33,15.34,7.19,12576.0,20123.0,1.6,3,21,7.45,半導體業,True,20260515,54.04,-1.52,50.79,-1.64,大戶籌碼減少,1
20260520,2495,普安,TWSE,37.5,7636.0,W底右側攻擊增強・預備發動,預備發動型,102,20260206,30.0,20260320,42.8,20260407,31.5,5.0,42.67,19.05,-12.38,27.6,16.82,8212.0,10605.0,1.29,12,15,1.29,電腦及週邊設備業,True,20260515,50.16,-3.29,45.37,-2.69,大戶籌碼減少,1
20260520,3376,新日興,TWSE,202.5,3119.0,W底右側攻擊增強・預備發動,預備發動型,102,20260211,191.5,20260303,225.0,20260309,177.0,-7.57,17.49,14.41,-10.0,9.61,6.58,5295.0,6377.0,1.2,4,16,5.92,電子零組件業,True,20260515,48.48,-3.9,38.89,-2.5,大戶籌碼減少,1
20260520,5269,祥碩,TWSE,1385.0,1876.0,W底右側攻擊增強・預備發動,預備發動型,102,20260105,1150.0,20260112,1480.0,20260429,1260.0,9.57,28.7,9.92,-6.42,15.97,6.13,2360.0,2819.0,1.19,3,7,1.25,半導體業,True,20260515,56.62,-1.71,53.59,-0.66,大戶籌碼減少,1
20260520,8088,品安,TPEX,51.5,1136.0,W底右側攻擊增強・預備發動,預備發動型,98,20260327,48.35,20260422,56.7,20260423,50.0,3.41,17.27,3.0,-9.17,9.68,0.19,2697.0,4372.0,1.62,5,7,1.01,半導體業,True,20260515,18.49,-0.4,13.24,-1.69,大戶籌碼減少,1
20260520,6499,益安,TPEX,94.5,1422.0,W底右側攻擊增強・預備發動,預備發動型,98,20260107,91.2,20260115,103.5,20260206,90.8,-0.44,13.49,4.07,-8.7,8.66,3.85,771.0,981.0,1.27,4,17,4.18,生技醫療業,True,20260515,43.54,0.04,37.24,-0.02,中大戶增加,1
20260520,3535,晶彩科,TWSE,122.0,10340.0,W底右側攻擊增強・預備發動,預備發動型,96,20260323,112.5,20260413,136.0,20260424,113.5,0.89,20.89,7.49,-10.29,13.48,7.02,6245.0,8072.0,1.29,3,5,1.39,光電業,True,20260515,25.59,-0.12,21.87,-0.09,大戶籌碼減少,1
20260520,6125,廣運,TPEX,54.7,1896.0,W底右側攻擊增強・預備發動,預備發動型,96,20260409,51.5,20260420,59.4,20260427,52.5,1.94,15.34,4.19,-7.91,11.18,1.48,1645.0,2095.0,1.27,4,6,1.41,光電業,True,20260515,36.68,0.36,30.77,-0.37,中大戶增加,1
20260520,6425,易發,TPEX,87.8,2532.0,W底右側攻擊增強・預備發動,預備發動型,94,20260109,80.1,20260421,94.5,20260429,79.5,-0.75,17.98,10.44,-7.09,12.17,9.48,1330.0,3537.0,2.66,26,6,0.26,電機機械,True,20260515,44.36,-0.21,34.58,-0.02,大戶籌碼減少,1
20260520,6462,神盾,TPEX,134.5,3577.0,W底右側攻擊增強・預備發動,預備發動型,94,20260107,111.0,20260423,144.5,20260427,117.0,5.41,30.18,14.96,-6.92,15.62,12.08,1569.0,2657.0,1.69,31,9,0.28,半導體業,True,20260515,33.96,1.72,22.84,1.4,中大戶/超大戶同步增加,1
20260520,1513,中興電,TWSE,148.5,4376.0,W底右側攻擊增強・預備發動,預備發動型,92,20260309,148.0,20260317,164.5,20260331,142.5,-3.72,11.15,4.21,-9.73,6.93,3.85,3967.0,5523.0,1.39,5,8,1.38,電機機械,True,20260515,42.4,-0.77,37.71,-0.49,大戶籌碼減少,1
20260520,1722,台肥,TWSE,45.75,2332.0,W底右側攻擊增強・預備發動,預備發動型,88,20260113,45.9,20260309,52.0,20260427,44.05,-4.03,13.29,3.86,-12.02,2.15,3.39,2519.0,7387.0,2.93,14,5,0.38,化學工業,False,20260515,64.48,0.06,58.98,0.0,中大戶增加,1
20260520,5371,中光電,TPEX,70.5,4274.0,W底右側攻擊增強・預備發動,預備發動型,86,20260327,72.5,20260423,81.6,20260430,66.0,-8.97,12.55,6.82,-13.6,3.2,6.66,4233.0,5030.0,1.19,9,5,1.32,光電業,True,20260515,42.2,-0.59,37.71,0.17,超大戶增加,1
20260520,2887,台新新光金,TWSE,23.9,102509.0,W底右側攻擊增強・預備發動,預備發動型,84,20260309,22.9,20260316,25.2,20260513,22.85,-0.22,10.04,4.6,-5.16,3.55,3.24,73622.0,104509.0,1.42,4,2,0.33,金融保險業,False,20260515,72.95,-0.15,68.52,-0.17,大戶籌碼減少,1
20260520,8932,智通*,TPEX,98.9,4780.0,W底右側攻擊增強・預備發動,預備發動型,82,20260331,79.3,20260421,105.0,20260427,87.6,10.47,32.41,12.9,-5.81,25.47,10.5,2366.0,2981.0,1.26,6,7,0.86,其他,False,20260515,79.17,1.01,72.48,0.91,中大戶/超大戶同步增加,1
20260520,8112,至上,TWSE,84.0,37658.0,W底右側攻擊增強・預備發動,預備發動型,76,20260331,72.6,20260423,90.4,20260430,81.4,12.12,24.52,3.19,-7.08,13.7,2.82,17395.0,22717.0,1.31,7,6,1.32,電子通路業,True,20260515,41.47,-4.86,36.85,-5.16,大戶籌碼減少,1
20260520,6239,力成,TWSE,234.5,20429.0,W底右側攻擊增強・預備發動,接近突破型,134,20260324,188.0,20260414,237.5,20260423,203.0,7.98,26.33,15.52,-1.26,13.28,13.29,10438.0,25909.0,2.48,5,8,2.31,半導體業,True,20260515,72.61,-0.71,65.13,-1.22,大戶籌碼減少,2
20260520,3379,彬台,TPEX,40.55,1242.0,W底右側攻擊增強・預備發動,接近突破型,134,20260427,32.35,20260430,41.8,20260514,34.15,5.56,29.21,18.74,-2.99,17.93,18.74,1260.0,2421.0,1.92,1,3,2.67,電機機械,True,20260515,28.53,-0.1,24.78,0.0,變化不明顯,2
20260520,6727,亞泰金屬,TPEX,496.5,2925.0,W底右側攻擊增強・預備發動,接近突破型,128,20260414,365.5,20260423,500.0,20260504,370.0,1.23,36.8,34.19,-0.7,9.87,34.19,698.0,3613.0,5.18,4,6,2.5,電子零組件業,True,20260515,36.73,1.59,11.99,0.28,中大戶/超大戶同步增加,2
20260520,3149,正達,TWSE,56.0,18855.0,W底右側攻擊增強・預備發動,接近突破型,128,20260206,48.2,20260225,56.5,20260508,48.25,0.1,17.22,16.06,-0.88,8.79,16.06,8620.0,25718.0,2.98,3,5,3.34,光電業,True,20260515,33.36,0.32,24.61,-1.47,中大戶增加,2
20260520,6265,方土昶,TPEX,41.6,5286.0,W底右側攻擊增強・預備發動,接近突破型,128,20260331,35.9,20260413,43.6,20260424,35.05,-2.37,21.45,18.69,-4.59,13.19,16.04,4468.0,12332.0,2.76,1,8,12.36,電子通路業,True,20260515,49.27,3.64,39.08,1.09,中大戶/超大戶同步增加,2
20260520,3062,建漢,TWSE,28.0,6261.0,W底右側攻擊增強・預備發動,接近突破型,128,20260109,22.85,20260303,28.2,20260309,23.0,0.66,23.41,21.74,-0.71,13.12,19.91,5608.0,14486.0,2.58,12,19,2.33,通信網路業,True,20260515,24.49,-2.58,17.51,-1.64,大戶籌碼減少,2
20260520,2365,昆盈,TWSE,35.15,2593.0,W底右側攻擊增強・預備發動,接近突破型,128,20260309,31.1,20260317,36.8,20260402,30.5,-1.93,18.33,15.25,-4.48,9.75,15.25,3488.0,8147.0,2.34,5,14,3.48,電腦及週邊設備業,True,20260515,21.89,0.05,16.22,-0.2,中大戶增加,2
20260520,6116,彩晶,TWSE,9.85,31709.0,W底右側攻擊增強・預備發動,接近突破型,128,20260304,8.11,20260312,9.91,20260427,8.12,0.12,22.19,21.31,-0.61,15.28,19.39,37724.0,82397.0,2.18,4,7,1.95,光電業,True,20260515,47.52,0.24,44.0,0.53,中大戶/超大戶同步增加,2
20260520,2369,菱生,TWSE,28.85,6078.0,W底右側攻擊增強・預備發動,接近突破型,128,20260206,24.25,20260303,29.85,20260309,24.5,1.03,23.09,17.76,-3.35,11.99,13.81,11803.0,22862.0,1.94,5,23,3.83,半導體業,True,20260515,31.74,-2.22,27.89,-1.72,大戶籌碼減少,2
20260520,7788,松川精密,TWSE,187.0,1807.0,W底右側攻擊增強・預備發動,接近突破型,128,20260223,160.5,20260225,195.0,20260506,163.0,1.56,21.5,14.72,-4.1,12.57,14.02,821.0,1537.0,1.87,2,7,3.17,電子零組件業,True,20260515,76.31,-0.19,61.51,-1.39,大戶籌碼減少,2
20260520,2402,毅嘉,TWSE,61.9,4372.0,W底右側攻擊增強・預備發動,接近突破型,128,20260206,50.0,20260303,64.2,20260331,48.85,-2.3,28.4,26.71,-3.58,8.66,25.94,11751.0,21634.0,1.84,5,14,3.4,電子零組件業,True,20260515,45.44,-0.58,41.11,-0.47,大戶籌碼減少,2
20260520,5392,能率,TPEX,41.35,2031.0,W底右側攻擊增強・預備發動,接近突破型,124,20260309,37.0,20260318,41.6,20260323,36.8,-0.54,12.43,12.36,-0.6,4.53,9.1,924.0,3013.0,3.26,3,12,8.63,光電業,True,20260515,33.71,0.38,29.87,0.63,中大戶/超大戶同步增加,2
20260520,6104,創惟,TPEX,96.7,1399.0,W底右側攻擊增強・預備發動,接近突破型,124,20260309,86.0,20260318,98.4,20260415,87.2,1.4,14.42,10.89,-1.73,9.91,10.89,767.0,2436.0,3.18,6,7,2.6,半導體業,True,20260515,17.02,0.7,8.89,0.46,中大戶/超大戶同步增加,2
20260520,1710,東聯,TWSE,12.95,11973.0,W底右側攻擊增強・預備發動,接近突破型,124,20260106,11.95,20260108,13.25,20260122,12.3,2.93,10.88,5.28,-2.26,4.53,4.86,3681.0,7257.0,1.97,2,22,10.06,化學工業,False,20260515,61.75,-0.13,55.95,-0.01,大戶籌碼減少,2
20260520,6284,佳邦,TPEX,88.0,7921.0,W底右側攻擊增強・預備發動,接近突破型,124,20260202,80.6,20260226,88.2,20260331,79.6,-1.24,9.43,10.55,-0.23,6.85,10.41,1103.0,1994.0,1.81,5,14,4.18,電子零組件業,True,20260515,50.54,1.79,44.92,1.15,中大戶/超大戶同步增加,2
20260520,2344,華邦電,TWSE,115.5,150894.0,W底右側攻擊增強・預備發動,接近突破型,122,20260112,96.5,20260119,117.0,20260123,99.4,3.01,21.24,16.2,-1.28,14.22,12.14,41999.0,194813.0,4.64,4,32,10.16,半導體業,True,20260515,72.17,3.84,69.42,3.81,中大戶/超大戶同步增加,2
20260520,1802,台玻,TWSE,63.9,43798.0,W底右側攻擊增強・預備發動,接近突破型,122,20260310,51.0,20260318,66.3,20260324,50.1,-1.76,30.0,27.54,-3.62,23.27,23.12,33179.0,124690.0,3.76,3,14,3.74,玻璃陶瓷,False,20260515,77.32,-1.41,75.4,-1.49,大戶籌碼減少,2
20260520,2374,佳能,TWSE,78.8,5540.0,W底右側攻擊增強・預備發動,接近突破型,122,20260323,67.2,20260422,79.5,20260423,70.0,4.17,18.3,12.57,-0.88,8.88,10.99,4136.0,13691.0,3.31,6,8,1.71,光電業,True,20260515,29.56,0.73,24.26,-0.06,中大戶增加,2
20260520,4510,高鋒,TPEX,46.45,1518.0,W底右側攻擊增強・預備發動,接近突破型,122,20260309,38.7,20260325,46.5,20260410,40.85,5.56,20.16,13.71,-0.11,14.29,13.43,1242.0,3958.0,3.19,7,11,4.05,電機機械,True,20260515,40.06,-0.23,31.69,-0.2,大戶籌碼減少,2
20260520,1605,華新,TWSE,33.1,21555.0,W底右側攻擊增強・預備發動,接近突破型,122,20260330,29.95,20260420,34.8,20260423,29.55,-1.34,16.19,12.01,-4.89,10.15,9.06,23858.0,43778.0,1.83,3,6,2.3,電器電纜,False,20260515,71.01,-0.59,68.6,-0.73,大戶籌碼減少,2
20260520,4903,聯光通,TPEX,44.35,2929.0,W底右側攻擊增強・預備發動,接近突破型,122,20260109,35.95,20260129,45.3,20260204,37.3,3.76,26.01,18.9,-2.1,17.9,12.99,4870.0,7765.0,1.59,7,31,4.7,通信網路業,True,20260515,46.7,0.15,41.99,0.0,中大戶增加,2
20260520,2108,南帝,TWSE,27.55,1018.0,W底右側攻擊增強・預備發動,接近突破型,122,20260112,23.55,20260225,27.85,20260309,23.85,1.27,18.26,15.51,-1.08,12.32,14.32,1309.0,1906.0,1.46,14,19,1.83,橡膠工業,False,20260515,69.74,0.37,64.32,0.42,中大戶/超大戶同步增加,2
20260520,4967,十銓,TWSE,261.0,4273.0,W底右側攻擊增強・預備發動,接近突破型,122,20260114,191.0,20260129,266.5,20260211,197.0,3.14,39.53,32.49,-2.06,28.28,30.83,9914.0,14492.0,1.46,7,27,3.72,半導體業,True,20260515,24.66,-2.72,17.38,-0.6,大戶籌碼減少,2
20260520,4749,新應材,TPEX,994.0,1957.0,W底右側攻擊增強・預備發動,接近突破型,122,20260130,824.0,20260306,1030.0,20260323,837.0,1.58,25.0,18.76,-3.5,17.89,15.72,2030.0,2748.0,1.35,10,15,1.85,半導體業,True,20260515,39.92,1.97,24.23,2.12,中大戶/超大戶同步增加,2
