date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260508,0002,,0.0,0.0,0.0,0.0
20260508,0005,,0.0,0.0,0.0,0.0
20260508,0007,,0.0,0.0,0.0,0.0
20260508,0008,,0.0,0.0,0.0,0.0
20260508,0014,,0.0,0.0,0.0,0.0
20260508,0016,,0.0,0.0,0.0,0.0
20260508,0024,,0.0,0.0,0.0,0.0
20260508,0027,,0.0,0.0,0.0,0.0
20260508,0028,,0.0,0.0,0.0,0.0
20260508,0029,,0.0,0.0,0.0,0.0
20260508,0030,,0.0,0.0,0.0,0.0
20260508,0031,,0.0,0.0,0.0,0.0
20260508,0032,,0.0,0.0,0.0,0.0
20260508,0033,,0.0,0.0,0.0,0.0
20260508,0034,,0.0,0.0,0.0,0.0
20260508,0035,,0.0,0.0,0.0,0.0
20260508,0036,,0.0,0.0,0.0,0.0
20260508,0037,,0.0,0.0,0.0,0.0
20260508,0038,,0.0,0.0,0.0,0.0
20260508,0039,,0.0,0.0,0.0,0.0
20260508,0040,,0.0,0.0,0.0,0.0
20260508,0041,,0.0,0.0,0.0,0.0
20260508,0042,,0.0,0.0,0.0,0.0
20260508,0043,,0.0,0.0,0.0,0.0
20260508,0044,,0.0,0.0,0.0,0.0
20260508,0045,,0.0,0.0,0.0,0.0
20260508,0046,,0.0,0.0,0.0,0.0
20260508,0047,,0.0,0.0,0.0,0.0
20260508,0048,,0.0,0.0,0.0,0.0
20260508,0049,,0.0,0.0,0.0,0.0
20260508,0050,元大台灣50,0.0,0.0,0.0,0.0
20260508,0051,元大中型100,0.0,0.0,0.0,0.0
20260508,0052,富邦科技,0.0,0.0,0.0,0.0
20260508,0053,元大電子,0.0,0.0,0.0,0.0
20260508,0054,,0.0,0.0,0.0,0.0
20260508,0055,元大MSCI金融,0.0,0.0,0.0,0.0
20260508,0056,元大高股息,0.0,0.0,0.0,0.0
20260508,0057,富邦摩台,0.0,0.0,0.0,0.0
20260508,0058,,0.0,0.0,0.0,0.0
20260508,0059,,0.0,0.0,0.0,0.0
20260508,0060,,0.0,0.0,0.0,0.0
20260508,0061,元大寶滬深,0.0,0.0,0.0,0.0
20260508,0062,,0.0,0.0,0.0,0.0
20260508,0063,,0.0,0.0,0.0,0.0
20260508,0064,,0.0,0.0,0.0,0.0
20260508,0065,,0.0,0.0,0.0,0.0
20260508,0066,,0.0,0.0,0.0,0.0
20260508,0067,,0.0,0.0,0.0,0.0
20260508,0068,,0.0,0.0,0.0,0.0
20260508,0069,,0.0,0.0,0.0,0.0
20260508,0070,,0.0,0.0,0.0,0.0
20260508,0071,,0.0,0.0,0.0,0.0
20260508,0072,,0.0,0.0,0.0,0.0
20260508,0073,,0.0,0.0,0.0,0.0
20260508,0074,,0.0,0.0,0.0,0.0
20260508,0075,,0.0,0.0,0.0,0.0
20260508,0076,,0.0,0.0,0.0,0.0
20260508,0077,,0.0,0.0,0.0,0.0
20260508,0078,,0.0,0.0,0.0,0.0
20260508,0079,,0.0,0.0,0.0,0.0
20260508,0080,,0.0,0.0,0.0,0.0
20260508,0083,,0.0,0.0,0.0,0.0
20260508,0084,,0.0,0.0,0.0,0.0
20260508,0085,,0.0,0.0,0.0,0.0
20260508,0086,,0.0,0.0,0.0,0.0
20260508,0087,,0.0,0.0,0.0,0.0
20260508,0088,,0.0,0.0,0.0,0.0
20260508,0089,,0.0,0.0,0.0,0.0
20260508,0090,,0.0,0.0,0.0,0.0
20260508,0091,,0.0,0.0,0.0,0.0
20260508,0092,,0.0,0.0,0.0,0.0
20260508,0093,,0.0,0.0,0.0,0.0
20260508,0094,,0.0,0.0,0.0,0.0
20260508,0095,,0.0,0.0,0.0,0.0
20260508,0096,,0.0,0.0,0.0,0.0
