date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260430,1101,台泥,54.6,52.77,51.39,50.46
20260430,1102,亞泥,82.39,81.16,80.3,79.5
20260430,1103,嘉泥,79.01,77.32,76.13,75.47
20260430,1104,環泥,74.38,70.86,69.24,68.09
20260430,1108,幸福,80.86,78.3,77.26,76.33
20260430,1109,信大,79.81,76.45,74.63,72.49
20260430,1110,東泥,93.88,93.36,92.35,91.6
20260430,1201,味全,63.21,61.11,59.73,59.22
20260430,1203,味王,90.97,89.47,88.07,86.6
20260430,1210,大成,63.5,61.49,60.28,59.32
20260430,1213,大飲,82.03,80.56,80.56,77.46
20260430,1215,卜蜂,65.47,64.3,62.42,60.89
20260430,1216,統一,88.2,86.83,85.7,84.63
20260430,1217,愛之味,59.97,57.15,55.74,53.35
20260430,1218,泰山,68.9,67.35,65.88,64.77
20260430,1219,福壽,61.89,59.62,58.1,56.33
20260430,1220,台榮,67.47,65.27,62.8,60.33
20260430,1225,福懋油,88.92,87.71,87.14,86.43
20260430,1227,佳格,67.6,66.35,65.59,64.9
20260430,1229,聯華,65.37,64.07,63.22,62.42
20260430,1231,聯華食,64.89,63.81,63.61,62.95
20260430,1232,大統益,73.71,72.78,72.34,72.34
20260430,1233,天仁,73.78,69.64,68.11,67.04
20260430,1234,黑松,83.44,80.03,76.6,74.12
20260430,1235,興泰,96.32,95.75,95.33,95.33
20260430,1236,宏亞,83.87,82.84,82.12,77.74
20260430,1240,茂生農經,70.54,61.1,52.99,49.08
20260430,1256,鮮活果汁-KY,62.54,52.57,52.57,47.34
20260430,1259,安心,75.26,73.58,71.17,71.17
20260430,1264,德麥,49.19,46.55,38.99,24.84
20260430,1268,漢來美食,79.11,73.34,73.34,73.34
20260430,1294,漢田生技,56.69,53.67,42.57,39.84
20260430,1295,生合,55.35,52.88,46.5,41.04
20260430,1301,台塑,73.72,72.58,71.75,71.12
20260430,1303,南亞,84.77,83.71,82.92,82.27
20260430,1304,台聚,59.36,57.88,57.08,56.56
20260430,1305,華夏,50.17,48.22,47.38,47.22
20260430,1307,三芳,81.12,79.64,78.65,78.21
20260430,1308,亞聚,50.69,49.42,48.08,47.76
20260430,1309,台達化,46.43,45.01,43.58,42.9
20260430,1310,台苯,30.6,26.39,24.69,23.65
20260430,1312,國喬,53.07,49.9,48.45,46.54
20260430,1313,聯成,65.93,64.0,62.54,61.94
20260430,1314,中石化,38.71,34.9,32.28,30.57
20260430,1315,達新,80.71,75.44,71.24,70.27
20260430,1316,上曜,39.16,35.06,31.44,28.56
20260430,1319,東陽,82.91,80.96,79.93,79.16
20260430,1321,大洋,69.33,63.01,59.32,53.34
20260430,1323,永裕,70.5,66.63,61.37,61.37
20260430,1324,地球,67.11,64.68,62.92,59.28
20260430,1325,恆大,46.27,45.24,44.46,43.36
20260430,1326,台化,82.26,81.16,80.49,79.74
20260430,1336,台翰,49.82,44.03,41.57,38.23
20260430,1337,再生-KY,47.78,43.81,40.19,38.87
20260430,1338,廣華-KY,42.92,38.85,35.52,33.55
20260430,1339,昭輝,74.51,74.51,73.59,72.39
20260430,1340,勝悅-KY,35.22,30.95,30.52,28.79
20260430,1341,富林-KY,85.0,80.45,77.84,75.97
20260430,1342,八貫,55.57,53.19,51.58,51.58
20260430,1402,遠東新,87.82,86.7,86.0,85.34
20260430,1409,新纖,66.0,64.51,63.4,62.62
20260430,1410,南染,74.96,71.86,70.59,66.18
20260430,1413,宏洲,75.56,73.38,71.97,69.04
20260430,1414,東和,87.9,86.12,84.68,82.76
20260430,1416,廣豐,55.6,52.99,50.15,48.75
20260430,1417,嘉裕,57.58,52.53,51.06,48.06
20260430,1418,東華,71.31,64.19,62.06,58.92
20260430,1419,新紡,90.59,89.14,87.57,85.57
20260430,1423,利華,80.84,79.3,75.7,73.92
20260430,1432,大魯閣,54.81,53.89,53.89,53.02
20260430,1434,福懋,71.45,69.68,68.69,68.05
20260430,1435,中福,94.89,93.56,93.06,93.06
20260430,1436,華友聯,78.11,76.6,75.82,73.51
20260430,1437,勤益控,79.3,75.07,69.88,65.16
20260430,1438,三地開發,82.88,80.66,78.68,76.09
20260430,1439,雋揚,84.87,80.95,79.51,74.62
20260430,1440,南紡,78.46,76.21,74.6,73.16
20260430,1441,大東,64.98,61.75,60.89,58.35
20260430,1442,名軒,86.88,84.49,81.07,78.18
20260430,1443,立益物流,89.58,85.2,84.2,81.69
20260430,1444,力麗,64.84,63.41,61.83,60.64
20260430,1445,大宇,68.73,64.95,61.21,59.68
20260430,1446,宏和,68.8,65.79,63.89,63.89
20260430,1447,力鵬,69.98,68.35,66.51,65.23
20260430,1449,佳和,39.84,37.37,32.96,32.23
20260430,1451,年興,62.72,59.39,57.68,56.43
20260430,1452,宏益,47.95,45.17,40.04,37.47
20260430,1453,大將,75.98,74.31,73.64,73.64
20260430,1454,台富,81.71,80.49,78.91,77.5
20260430,1455,集盛,65.96,63.97,63.09,61.9
20260430,1456,怡華,84.41,83.47,81.3,79.34
20260430,1457,宜進,74.73,71.56,69.32,67.62
20260430,1459,聯發,85.07,82.55,80.03,78.77
20260430,1460,宏遠,70.91,68.27,66.34,63.81
20260430,1463,強盛新,81.18,77.16,74.92,74.39
20260430,1464,得力,59.55,56.88,54.68,52.79
20260430,1465,偉全,72.39,67.98,65.93,62.3
20260430,1466,聚隆,72.79,69.07,66.0,65.11
20260430,1467,南緯,66.01,63.93,63.1,59.74
20260430,1468,昶和,97.46,97.46,96.98,96.42
20260430,1470,大統新創,87.48,81.21,77.4,71.24
20260430,1471,首利,22.75,19.62,18.22,17.63
20260430,1472,三洋實業,80.49,74.03,71.09,69.19
20260430,1473,台南,72.16,70.36,69.42,68.86
20260430,1474,弘裕,59.05,56.04,53.54,52.26
20260430,1475,業旺,76.36,73.4,70.15,68.93
20260430,1476,儒鴻,83.35,80.69,78.4,77.14
20260430,1477,聚陽,68.92,63.75,60.97,58.47
20260430,1503,士電,75.44,73.9,73.2,72.34
20260430,1504,東元,74.34,72.94,71.97,70.98
20260430,1506,正道,77.56,74.2,72.6,72.02
20260430,1512,瑞利,54.25,49.96,47.81,47.81
20260430,1513,中興電,43.94,41.99,40.31,38.87
20260430,1514,亞力,45.4,42.69,38.64,37.66
20260430,1515,力山,52.8,48.92,46.82,42.94
20260430,1516,川飛,60.96,57.52,53.74,53.74
20260430,1517,利奇,48.32,46.23,45.62,43.62
20260430,1519,華城,75.83,73.49,71.34,68.81
20260430,1521,大億,68.61,66.77,65.8,64.49
20260430,1522,堤維西,59.4,56.74,54.81,52.86
20260430,1524,耿鼎,40.19,37.55,36.29,36.29
20260430,1525,江申,87.68,87.68,84.7,84.7
20260430,1526,日馳,37.2,32.22,29.94,29.94
20260430,1527,鑽全,30.12,27.98,26.61,26.02
20260430,1528,恩德,35.88,33.9,31.71,31.19
20260430,1529,樂事綠能,47.19,45.05,43.32,40.97
20260430,1530,亞崴,75.41,72.63,71.8,70.06
20260430,1531,高林股,63.57,58.24,54.87,53.42
20260430,1532,勤美,64.71,60.6,58.11,56.79
20260430,1533,車王電,63.91,59.87,54.89,52.22
20260430,1535,中宇,75.4,74.99,74.99,74.99
20260430,1536,和大,34.71,32.25,30.78,29.84
20260430,1537,廣隆,51.19,50.04,44.73,42.66
20260430,1538,正峰,78.21,75.36,70.77,70.77
20260430,1539,巨庭,60.08,59.41,58.44,58.44
20260430,1540,喬福,34.43,27.63,25.22,24.11
20260430,1541,錩泰,83.76,82.37,80.71,79.45
20260430,1558,伸興,34.44,25.14,14.28,8.61
20260430,1560,中砂,65.89,60.92,55.66,51.34
20260430,1563,巧新,41.45,36.73,34.24,30.72
20260430,1565,精華,17.71,11.32,9.79,6.22
20260430,1568,倉佑,62.78,61.19,59.91,56.52
20260430,1569,濱川,55.9,51.6,49.74,48.43
20260430,1570,力肯,54.15,48.15,45.27,45.27
20260430,1580,新麥,41.72,39.69,29.88,29.88
20260430,1582,信錦,32.25,29.63,27.15,25.97
20260430,1583,程泰,91.21,90.26,90.26,89.47
20260430,1584,精剛,40.15,37.82,37.22,35.67
20260430,1586,和勤,71.02,67.31,67.31,63.88
20260430,1587,吉茂,48.77,42.68,40.15,37.81
20260430,1589,永冠-KY,28.6,24.66,23.31,21.04
20260430,1590,亞德客-KY,72.7,63.99,57.34,53.84
20260430,1591,駿吉-KY,19.06,12.2,8.54,8.54
20260430,1593,祺驊,49.89,42.01,42.01,35.4
20260430,1595,川寶,51.6,46.0,40.81,39.23
20260430,1597,直得,58.1,52.51,48.81,40.58
20260430,1598,岱宇,60.05,57.27,54.54,51.96
20260430,1599,宏佳騰,65.54,62.97,60.04,57.46
20260430,1603,華電,72.88,71.81,70.12,69.66
20260430,1604,聲寶,57.94,55.72,54.13,52.69
20260430,1605,華新,69.77,68.67,68.06,67.43
20260430,1608,華榮,63.99,62.74,61.61,60.5
20260430,1609,大亞,31.8,30.14,29.11,28.44
20260430,1611,中電,53.82,50.18,48.42,45.82
20260430,1612,宏泰,61.44,58.89,57.2,56.6
20260430,1614,三洋電,82.74,79.32,77.02,74.98
20260430,1615,大山,80.72,78.36,77.32,76.88
20260430,1616,億泰,61.16,59.93,58.97,57.2
20260430,1617,榮星,74.84,72.82,72.82,69.62
20260430,1618,合機,56.18,55.34,53.58,53.16
20260430,1623,大東電,78.86,78.11,74.99,74.99
20260430,1626,艾美特-KY,69.19,65.92,62.62,59.67
20260430,1702,南僑,57.51,56.74,55.87,54.68
20260430,1707,葡萄王,57.89,55.26,51.18,47.47
20260430,1708,東鹼,48.13,46.52,44.87,41.69
20260430,1709,和益,61.58,57.92,54.72,52.21
20260430,1710,東聯,61.61,59.23,57.76,56.12
20260430,1711,永光,46.13,43.66,42.7,41.41
20260430,1712,興農,58.23,53.96,49.65,46.87
20260430,1713,國化,72.82,68.86,67.07,66.51
20260430,1714,和桐,62.52,59.52,57.47,55.65
20260430,1717,長興,65.75,63.41,61.87,59.59
20260430,1718,中纖,55.68,52.87,51.2,49.68
20260430,1720,生達,65.49,63.31,62.62,59.99
20260430,1721,三晃,44.33,42.74,38.89,36.52
20260430,1722,台肥,65.68,63.16,61.4,60.04
20260430,1723,中碳,51.47,49.4,48.2,47.09
20260430,1725,元禎,94.21,93.96,93.55,93.1
20260430,1726,永記,85.99,85.17,84.7,84.2
20260430,1727,中華化,63.63,61.02,59.91,57.09
20260430,1730,花仙子,57.3,56.65,56.65,53.73
20260430,1731,美吾華,56.78,53.98,53.51,51.39
20260430,1732,毛寶,46.4,46.4,46.4,44.13
20260430,1733,五鼎,39.53,37.34,34.39,30.54
20260430,1734,杏輝,46.6,42.57,39.25,36.85
20260430,1735,日勝化,78.18,77.58,77.58,77.58
20260430,1736,喬山,87.98,87.45,83.99,82.01
20260430,1737,臺鹽,63.5,61.21,59.18,58.33
20260430,1742,台蠟,80.57,77.39,73.01,71.94
20260430,1752,南光,63.88,62.98,61.02,57.56
20260430,1760,寶齡富錦,42.86,37.33,34.69,33.58
20260430,1762,中化生,44.53,42.54,39.73,37.4
20260430,1773,勝一,75.84,72.45,71.51,70.04
20260430,1776,展宇,67.24,61.41,52.0,43.24
20260430,1777,生泰,59.96,56.84,53.79,51.67
20260430,1781,合世,40.8,33.75,32.31,28.79
20260430,1783,和康生,64.14,60.1,57.04,55.02
20260430,1784,訊聯,28.51,26.95,21.96,13.44
20260430,1785,光洋科,59.36,57.08,54.75,53.42
20260430,1786,科妍,51.61,46.16,44.45,43.19
20260430,1788,杏昌,49.96,46.65,42.2,40.09
20260430,1789,神隆,76.87,75.65,74.84,74.61
20260430,1795,美時,59.44,57.29,55.75,54.68
20260430,1796,金穎生技,55.7,52.45,49.4,45.18
20260430,1799,易威,67.75,67.04,66.48,66.48
20260430,1802,台玻,78.39,77.7,77.3,76.63
20260430,1805,寶徠,77.95,73.64,71.06,68.96
20260430,1806,冠軍,74.3,72.63,71.39,70.76
20260430,1808,潤隆,78.96,78.1,77.49,77.1
20260430,1809,中釉,51.88,49.02,47.25,46.7
20260430,1810,和成,66.94,64.54,62.89,61.21
20260430,1813,寶利徠,47.79,40.93,38.0,36.03
20260430,1815,富喬,42.11,40.51,39.57,38.62
20260430,1817,凱撒衛,65.34,61.22,58.45,58.45
20260430,1903,士紙,80.84,78.47,77.37,74.53
20260430,1904,正隆,64.77,63.04,61.4,60.43
20260430,1905,華紙,72.23,71.08,70.35,69.61
20260430,1906,寶隆,74.59,73.19,72.39,70.03
20260430,1907,永豐餘,83.99,82.69,81.44,80.44
20260430,1909,榮成,66.09,64.07,62.77,61.53
20260430,2002,中鋼,53.76,51.7,50.77,50.14
20260430,2006,東和鋼鐵,79.99,78.15,76.32,75.06
20260430,2007,燁興,76.36,76.08,75.81,75.66
20260430,2008,高興昌,92.19,91.08,91.08,90.56
20260430,2009,第一銅,57.74,57.16,56.56,55.86
20260430,2010,春源,71.6,69.45,67.64,66.81
20260430,2012,春雨,84.27,79.86,76.99,75.01
20260430,2013,中鋼構,79.25,78.28,77.98,77.05
20260430,2014,中鴻,48.43,47.12,46.44,45.81
20260430,2015,豐興,88.01,84.97,83.76,82.35
20260430,2017,官田鋼,60.81,58.06,56.96,56.74
20260430,2020,美亞,49.52,47.99,46.7,44.66
20260430,2022,聚亨,38.78,37.63,36.38,35.87
20260430,2023,燁輝,78.15,77.17,76.59,76.37
20260430,2024,志聯,82.73,81.18,80.51,80.51
20260430,2025,千興,62.45,60.99,60.25,59.76
20260430,2027,大成鋼,67.94,65.73,64.71,63.96
20260430,2028,威致,83.27,82.39,81.99,81.19
20260430,2029,盛餘,70.95,69.93,69.05,68.23
20260430,2030,彰源,44.83,43.19,41.94,40.64
20260430,2031,新光鋼,54.53,52.15,50.65,48.45
20260430,2032,新鋼,56.26,51.85,48.46,47.79
20260430,2033,佳大,75.11,71.51,69.8,60.71
20260430,2034,允強,49.19,45.5,44.28,42.92
20260430,2035,唐榮,96.69,96.69,96.48,96.22
20260430,2038,海光,53.97,52.29,51.19,50.22
20260430,2049,上銀,68.98,64.54,61.99,60.41
20260430,2059,川湖,67.44,61.84,58.8,58.8
20260430,2061,風青,57.81,49.92,40.06,38.59
20260430,2062,橋椿,61.81,59.17,57.41,56.58
20260430,2063,世鎧,54.54,47.45,41.22,39.43
20260430,2064,晉椿,81.74,72.44,72.44,71.2
20260430,2065,世豐,49.29,45.95,43.79,40.69
20260430,2066,世德,68.63,62.18,59.33,53.54
20260430,2067,嘉鋼,56.5,52.25,49.07,49.07
20260430,2069,運錩,61.02,58.03,54.31,53.31
20260430,2070,精湛,56.57,50.72,47.35,47.35
20260430,2072,世紀風電,75.56,73.14,72.39,71.46
20260430,2073,雄順,74.93,68.81,63.79,57.16
20260430,2101,南港,64.17,61.33,60.2,58.14
20260430,2102,泰豐,79.75,77.88,76.84,75.33
20260430,2103,台橡,52.56,50.37,48.97,47.79
20260430,2104,國際中橡,45.38,41.98,39.33,37.35
20260430,2105,正新,80.78,79.44,78.79,78.27
20260430,2106,建大,79.95,77.32,76.16,74.94
20260430,2107,厚生,60.25,57.06,55.75,55.15
20260430,2108,南帝,69.75,67.95,66.49,64.49
20260430,2109,華豐,74.36,70.72,69.47,66.58
20260430,2114,鑫永銓,63.56,60.15,56.75,56.75
20260430,2115,六暉-KY,69.37,65.55,61.62,59.18
20260430,2201,裕隆,62.68,61.4,59.96,58.61
20260430,2204,中華,72.97,72.02,70.49,69.0
20260430,2206,三陽工業,82.73,81.77,80.7,79.76
20260430,2207,和泰車,89.63,86.45,84.62,83.3
20260430,2208,台船,57.65,55.46,53.93,53.25
20260430,2211,長榮鋼,82.66,81.23,80.29,78.81
20260430,2221,大甲,64.71,64.71,64.71,64.71
20260430,2227,裕日車,93.51,93.51,93.27,93.27
20260430,2228,劍麟,56.54,55.92,55.07,53.88
