date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260818,006201,元大富櫃50,TPEx,44.4,44.5,43.13,43.13,201000,8792320,TPEX_OTC_QUOTES_NO1430_JSON
20260818,00858,永豐美國500大,TPEx,36.36,36.36,36.0,36.05,306000,11033720,TPEX_OTC_QUOTES_NO1430_JSON
20260818,00877,復華中國5G,TPEx,40.15,40.25,38.94,39.21,3134000,124003850,TPEX_OTC_QUOTES_NO1430_JSON
20260818,00886,永豐美國科技,TPEx,46.46,46.64,46.38,46.38,31000,1441260,TPEX_OTC_QUOTES_NO1430_JSON
20260818,00887,永豐中國科技50大,TPEx,17.39,17.47,17.12,17.13,4102000,70991010,TPEX_OTC_QUOTES_NO1430_JSON
20260818,00888,永豐台灣ESG,TPEx,33.28,33.29,32.43,32.45,5395000,176738980,TPEX_OTC_QUOTES_NO1430_JSON
20260818,00928,中信上櫃ESG 30,TPEx,32.8,33.0,31.79,31.83,925000,29909100,TPEX_OTC_QUOTES_NO1430_JSON
20260818,00955,中信日本商社,TPEx,15.34,15.43,15.31,15.33,2380000,36579570,TPEX_OTC_QUOTES_NO1430_JSON
20260818,009806,台新標普500,TPEx,13.67,13.67,13.64,13.67,21000,286980,TPEX_OTC_QUOTES_NO1430_JSON
20260818,009807,台新標普科技精選,TPEx,17.23,17.23,17.16,17.16,40000,689010,TPEX_OTC_QUOTES_NO1430_JSON
20260818,009814,富邦標普500,TPEx,11.56,11.56,11.41,11.44,654000,7483290,TPEX_OTC_QUOTES_NO1430_JSON
20260818,009815,大華美國MAG7+,TPEx,11.56,11.56,11.44,11.46,2150000,24692570,TPEX_OTC_QUOTES_NO1430_JSON
20260818,009822,華南永昌未來金融,TPEx,9.48,9.51,9.45,9.48,268000,2535300,TPEX_OTC_QUOTES_NO1430_JSON
20260818,009823,群益S&P500,TPEx,10.57,10.57,10.49,10.5,3415000,35883640,TPEX_OTC_QUOTES_NO1430_JSON
20260818,009825,聯邦美國金融創新,TPEx,10.25,10.25,10.08,10.13,817000,8268810,TPEX_OTC_QUOTES_NO1430_JSON
