model_id,operation_asof_date,stock_id,stock_name,report_line,signal_date,entry_date,operation_lifecycle_state,audit_status,included_in_daily_adapter,exit_date,exit_reason,stop_loss_price,left_low_date,right_low_date,neckline_price,reason,adapter_source,generated_at
w_bottom_right_side,20260828,9941,裕融,non_mainstream,20260623,,d40_close_exit,lifecycle_suppressed,False,20260819,d40_close_exit,71.8,20260304,20260527,80.5,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1808,潤隆,non_mainstream,20260624,,d40_close_exit,lifecycle_suppressed,False,20260820,d40_close_exit,28.05,20260505,20260528,31,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2317,鴻海,mainstream,20260624,,w_structure_low_close_stop,lifecycle_suppressed,False,20260702,w_structure_low_close_stop,239.5,20260520,20260611,314,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,4162,智擎,non_mainstream,20260624,,d20_gain10_close_exit,lifecycle_suppressed,False,20260723,d20_gain10_close_exit,53,20260427,20260608,59.2,d20_gain10_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,8104,錸寶,mainstream,20260624,,w_structure_low_close_stop,lifecycle_suppressed,False,20260724,w_structure_low_close_stop,32.95,20260429,20260518,36.55,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,9941,裕融,non_mainstream,20260624,,d40_close_exit,lifecycle_suppressed,False,20260820,d40_close_exit,71.8,20260304,20260527,80.5,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,9958,世紀鋼,non_mainstream,20260624,,w_structure_low_close_stop,lifecycle_suppressed,False,20260819,w_structure_low_close_stop,100.5,20260414,20260525,114.5,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1216,統一,non_mainstream,20260626,,d40_close_exit,lifecycle_suppressed,False,20260824,d40_close_exit,69.1,20260324,20260527,76.7,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1609,大亞,mainstream,20260626,,d40_close_exit,lifecycle_suppressed,False,20260824,d40_close_exit,31.4,20260330,20260518,37.15,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1904,正隆,non_mainstream,20260626,,d40_close_exit,lifecycle_suppressed,False,20260824,d40_close_exit,17.2,20260507,20260520,20.75,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2301,光寶科,mainstream,20260626,,w_structure_low_close_stop,lifecycle_suppressed,False,20260720,w_structure_low_close_stop,196,20260518,20260617,262,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2323,中環,mainstream,20260626,,w_structure_low_close_stop,lifecycle_suppressed,False,20260717,w_structure_low_close_stop,10.6,20260331,20260617,12.75,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260626,,d40_close_exit,lifecycle_suppressed,False,20260824,d40_close_exit,19.7,20260518,20260608,21.6,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6153,嘉聯益,mainstream,20260626,,w_structure_low_close_stop,lifecycle_suppressed,False,20260717,w_structure_low_close_stop,17.4,20260427,20260528,20,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6179,亞通,non_mainstream,20260626,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,23.35,20260306,20260602,29.35,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6282,康舒,mainstream,20260626,,w_structure_low_close_stop,lifecycle_suppressed,False,20260728,w_structure_low_close_stop,45.6,20260206,20260518,56.5,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,9958,世紀鋼,non_mainstream,20260626,,w_structure_low_close_stop,lifecycle_suppressed,False,20260819,w_structure_low_close_stop,100.5,20260414,20260525,114.5,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1477,聚陽,non_mainstream,20260629,,w_structure_low_close_stop,lifecycle_suppressed,False,20260818,w_structure_low_close_stop,203,20260505,20260623,234,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260629,,d40_close_exit,lifecycle_suppressed,False,20260825,d40_close_exit,19.7,20260518,20260608,21.6,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,3596,智易,mainstream,20260629,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,175.5,20260608,20260623,196.5,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,9958,世紀鋼,non_mainstream,20260629,,w_structure_low_close_stop,lifecycle_suppressed,False,20260819,w_structure_low_close_stop,100.5,20260414,20260525,114.5,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260630,,d40_close_exit,lifecycle_suppressed,False,20260826,d40_close_exit,19.7,20260518,20260608,21.6,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1477,聚陽,non_mainstream,20260701,,w_structure_low_close_stop,lifecycle_suppressed,False,20260818,w_structure_low_close_stop,203,20260505,20260623,234,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260701,,d40_close_exit,lifecycle_suppressed,False,20260827,d40_close_exit,19.7,20260518,20260608,21.6,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,5469,瀚宇博,mainstream,20260701,,w_structure_low_close_stop,lifecycle_suppressed,False,20260714,w_structure_low_close_stop,76,20260518,20260608,89.9,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6191,精成科,mainstream,20260701,,w_structure_low_close_stop,lifecycle_suppressed,False,20260728,w_structure_low_close_stop,88.1,20260331,20260611,116,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1216,統一,non_mainstream,20260702,,d40_close_exit,lifecycle_suppressed,False,20260828,d40_close_exit,69.1,20260324,20260527,76.7,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1477,聚陽,non_mainstream,20260702,,w_structure_low_close_stop,lifecycle_suppressed,False,20260818,w_structure_low_close_stop,203,20260505,20260623,234,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260702,,d40_close_exit,lifecycle_suppressed,False,20260828,d40_close_exit,29.85,20260519,20260626,34.1,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260702,,d40_close_exit,lifecycle_suppressed,False,20260828,d40_close_exit,19.7,20260518,20260608,21.6,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,3029,零壹,mainstream,20260702,,d40_close_exit,lifecycle_suppressed,False,20260828,d40_close_exit,92.7,20260330,20260626,116,d40_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1477,聚陽,non_mainstream,20260703,,w_structure_low_close_stop,lifecycle_suppressed,False,20260818,w_structure_low_close_stop,203,20260505,20260623,234,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260703,20260706,active_operation,candidate_evaluated,True,,,29.85,20260519,20260626,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2348,海悅,non_mainstream,20260703,20260706,active_operation,candidate_evaluated,True,,,67.4,20260528,20260626,79.9,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260703,20260706,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,3029,零壹,mainstream,20260703,20260706,active_operation,candidate_evaluated,True,,,92.7,20260330,20260626,116,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1477,聚陽,non_mainstream,20260706,,w_structure_low_close_stop,lifecycle_suppressed,False,20260818,w_structure_low_close_stop,203,20260505,20260623,234,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1618,合機,mainstream,20260706,,w_structure_low_close_stop,lifecycle_suppressed,False,20260714,w_structure_low_close_stop,38.35,20260504,20260626,46.5,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260706,20260707,active_operation,candidate_evaluated,True,,,29.85,20260519,20260701,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260706,20260707,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6176,瑞儀,mainstream,20260706,,w_structure_low_close_stop,lifecycle_suppressed,False,20260717,w_structure_low_close_stop,85.8,20260413,20260630,116.5,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,8422,可寧衛*,non_mainstream,20260706,,w_structure_low_close_stop,lifecycle_suppressed,False,20260728,w_structure_low_close_stop,25.4,20260520,20260608,28.55,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,mainstream,20260707,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,non_mainstream,20260707,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260707,20260708,active_operation,candidate_evaluated,True,,,29.85,20260519,20260701,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260707,20260708,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2913,農林,non_mainstream,20260707,20260708,active_operation,candidate_evaluated,True,,,10.65,20260518,20260702,11.8,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
