generated_at,model_id,artifact_id,artifact_version,source_operation_lag_artifact_id,source_operation_lag_artifact_version,source_operation_lag_detail_sha256,source_operation_lag_semantic_sha256,source_rearmed_detail_sha256,source_rearmed_semantic_sha256,source_variant_id,grid_id,analysis_basis,row_type,anchor_chronology_id,comparison_sequence_semantics,position_transition_id,shape_transition_id,position_shape_transition_id,revenue_available_position_bucket,revenue_available_shape_bucket,revenue_available_cell_id,pre_breakout_week_close_position_bucket,pre_breakout_week_close_shape_bucket,pre_breakout_week_close_cell_id,formal_confirmation_close_position_bucket,formal_confirmation_close_shape_bucket,formal_confirmation_close_cell_id,full_three_anchor_observed_count,full_three_anchor_observed_rate_pct,operation_count,unique_stock_count,unique_episode_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,min_return_pct,max_return_pct,return_ge20_count,return_ge20_rate_pct,return_le_minus20_count,return_le_minus20_rate_pct,top1_abs_return_share_pct,top5_abs_return_share_pct,avg_latest_source_to_trigger_trading_days,median_latest_source_to_trigger_trading_days,avg_first_source_to_trigger_trading_days,median_first_source_to_trigger_trading_days,avg_source_to_preweek_trading_days,median_source_to_preweek_trading_days,source_before_or_on_preweek_count,source_anomaly_candidate_count,operation_return_review_candidate_count,unresolved_price_path_candidate_count,combined_exclusion_candidate_count,same_stock_overlap_pair_count,position_policy,shape_policy,price_basis,price_history_cutoff_date,condition_role,sample_policy,anomaly_policy,financial_statement_scope,approved_for_daily,presentation_allowed,formal_model_use_allowed,production_change,promotion_readiness
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,overall_state_comparison,all,all_anchor_comparison_sequences,all,all,all,all,all,all,all,all,all,all,all,all,398,47.3246,841,540,595,464,7,370,55.1724,0.8323,43.9952,6.9025,1.5873,-15.0228,38.3538,-44.8235,78.75,166,19.7384,29,3.4483,0.603,2.9585,24.3436,16.0,60.6468,46.0,19.3436,11.0,711,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>high_pos_gt75>high_pos_gt75,rising>rising>rising,high_pos_gt75__rising>high_pos_gt75__rising>high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,18,100.0,18,17,18,12,0,6,66.6667,0.0,33.3333,7.5951,11.603,-11.5008,27.1336,-44.8235,48.9919,3,16.6667,2,11.1111,15.7699,56.7078,2.2222,2.0,49.8333,12.0,-2.7778,-3.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,mid_pos_40_75>mid_pos_40_75>high_pos_gt75,mixed_or_turn>mixed_or_turn>rising,mid_pos_40_75__mixed_or_turn>mid_pos_40_75__mixed_or_turn>high_pos_gt75__rising,mid_pos_40_75,mixed_or_turn,mid_pos_40_75__mixed_or_turn,mid_pos_40_75,mixed_or_turn,mid_pos_40_75__mixed_or_turn,high_pos_gt75,rising,high_pos_gt75__rising,5,100.0,5,5,5,3,0,2,60.0,0.0,40.0,22.1146,9.4017,-10.428,62.7942,-14.2672,73.7557,2,40.0,0,0.0,49.6853,100.0,2.6,3.0,57.2,24.0,-2.4,-2.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>mid_pos_40_75>high_pos_gt75,rising>rising>rising,high_pos_gt75__rising>mid_pos_40_75__rising>high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,mid_pos_40_75,rising,mid_pos_40_75__rising,high_pos_gt75,rising,high_pos_gt75__rising,4,100.0,4,4,4,1,0,3,25.0,0.0,75.0,1.9746,-10.1267,-16.7611,30.3915,-18.3295,46.4815,1,25.0,0,0.0,54.6427,100.0,2.75,3.5,2.75,3.5,-2.25,-1.5,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>high_pos_gt75>high_pos_gt75,consolidation>consolidation>rising,high_pos_gt75__consolidation>high_pos_gt75__consolidation>high_pos_gt75__rising,high_pos_gt75,consolidation,high_pos_gt75__consolidation,high_pos_gt75,consolidation,high_pos_gt75__consolidation,high_pos_gt75,rising,high_pos_gt75__rising,3,100.0,3,3,3,2,0,1,66.6667,0.0,33.3333,-3.2432,0.4831,-9.2735,1.2966,-11.7127,1.5,0,0.0,0,0.0,85.5204,100.0,2.0,1.0,14.0,19.0,-3.0,-4.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>mid_pos_40_75>high_pos_gt75,consolidation>consolidation>rising,high_pos_gt75__consolidation>mid_pos_40_75__consolidation>high_pos_gt75__rising,high_pos_gt75,consolidation,high_pos_gt75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,high_pos_gt75,rising,high_pos_gt75__rising,3,100.0,3,3,3,2,0,1,66.6667,0.0,33.3333,28.1165,15.8192,2.1607,58.9912,-1.2539,69.7842,1,33.3333,0,0.0,80.3435,100.0,1.3333,1.0,40.3333,20.0,-3.6667,-4.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>high_pos_gt75>high_pos_gt75,mixed_or_turn>mixed_or_turn>rising,high_pos_gt75__mixed_or_turn>high_pos_gt75__mixed_or_turn>high_pos_gt75__rising,high_pos_gt75,mixed_or_turn,high_pos_gt75__mixed_or_turn,high_pos_gt75,mixed_or_turn,high_pos_gt75__mixed_or_turn,high_pos_gt75,rising,high_pos_gt75__rising,3,100.0,3,3,3,2,0,1,66.6667,0.0,33.3333,15.292,17.5676,0.4998,29.1739,-3.7671,32.0755,1,33.3333,0,0.0,60.055,100.0,2.0,2.0,2.0,2.0,-3.0,-3.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,mid_pos_40_75>mid_pos_40_75>mid_pos_40_75,consolidation>consolidation>consolidation,mid_pos_40_75__consolidation>mid_pos_40_75__consolidation>mid_pos_40_75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,mid_pos_40_75,consolidation,mid_pos_40_75__consolidation,3,100.0,3,3,3,1,0,2,33.3333,0.0,66.6667,-2.6347,-1.9455,-5.2523,-0.2927,-6.079,0.1205,0,0.0,0,0.0,74.6347,100.0,3.0,3.0,43.3333,4.0,-2.0,-2.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,mid_pos_40_75>mid_pos_40_75>high_pos_gt75,rising>rising>rising,mid_pos_40_75__rising>mid_pos_40_75__rising>high_pos_gt75__rising,mid_pos_40_75,rising,mid_pos_40_75__rising,mid_pos_40_75,rising,mid_pos_40_75__rising,high_pos_gt75,rising,high_pos_gt75__rising,3,100.0,3,3,3,1,0,2,33.3333,0.0,66.6667,12.165,-1.7771,-9.1466,39.0535,-10.989,49.2611,1,33.3333,0,0.0,79.4185,100.0,2.3333,3.0,15.0,18.0,-2.6667,-2.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
2026-07-31 19:24:24 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_position_shape_transition_matrix,position_shape_transition_matrix_v1_20260717,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,c6948dae8b18542585a2df44ddfc83e8ceca5f34938be0a4a4df330908e306c0,04e627169d6a2198d2f523bc52067e93a36d7d73f81155214cd38e2ea5e35600,2e7c801c62a3b517bcaeb3fe9b8b3430ed83bc07c70a550bfdcb2829503d02d5,e7b20554d93dbe71abc3dd683691bc710e1f941b73a83ae12fd48057423eb643,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,nonchronological_anchor_state_sequence,latest_source_arrived_after_preweek_before_or_on_trigger,labeled_anchor_comparison_not_chronological_latest_source_after_preweek,high_pos_gt75>high_pos_gt75>high_pos_gt75,consolidation>rising>rising,high_pos_gt75__consolidation>high_pos_gt75__rising>high_pos_gt75__rising,high_pos_gt75,consolidation,high_pos_gt75__consolidation,high_pos_gt75,rising,high_pos_gt75__rising,high_pos_gt75,rising,high_pos_gt75__rising,2,100.0,2,2,2,2,0,0,100.0,0.0,0.0,9.6511,9.6511,8.9694,10.3329,8.799,10.5033,0,0.0,0,0.0,54.4148,100.0,0.0,0.0,18.0,18.0,-5.0,-5.0,0,0,0,0,0,0,"anchor adjusted close positioned within the adjusted analysis-high/analysis-low range of exactly 120 prior trading sessions, excluding the anchor",revenue-model-owned descriptive shape: adjusted close return from t-20 to anchor; adjusted-close range across the 23 sessions ending at anchor; EMA23 through anchor with five-session slope,adjusted_analysis_ohlc_only,20260713,research_stratification_not_model_gate,sample_count_disclosed_not_used_as_automatic_rejection,"primary retains source, unresolved price-path, and operation-return review candidates; sensitivity excludes their union without assigning a final anomaly disposition",monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_not_promotion_evidence
