event_date,event_end_date,stock_id,stock_name,market,event_type,event_name,event_status,event_confidence,catalyst_tags,source,source_url,days_to_event,proximity_bucket,expected_impact,notes,last_updated
20260917,20260917,5306,桂盟,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,8,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=1.07462800; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260918,20260918,00728,第一金工業30,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,9,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=<p style= text-align:center;>待公告實際收益分配金額</p>; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260918,20260918,00918,大華優利高填息30,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,9,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=<p style= text-align:center;>待公告實際收益分配金額</p>; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260918,20260918,00994,主動第一金台股優,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,9,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=<p style= text-align:center;>待公告實際收益分配金額</p>; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260921,20260921,00713,元大台灣高息低波,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,12,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=<p style= text-align:center;>待公告實際收益分配金額</p>; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260923,20260923,00930,永豐ESG低碳高息,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,14,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=<p style= text-align:center;>待公告實際收益分配金額</p>; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260923,20260923,1442,名軒,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,14,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=2.40000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260923,20260923,1808,潤隆,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,14,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=1.50000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260923,20260923,2542,興富發,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,14,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=4.00000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260923,20260923,5258,虹堡,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,14,within_14d,calendar_event_not_standalone_catalyst,cash_dividend=1.00732600; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260929,20260929,2109,華豐,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,20,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=0.50000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260929,20260929,7631,聚賢研發-創,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,20,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=0.80000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20260930,20260930,01004,土銀富邦R2,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,21,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=0.22107400; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20261001,20261001,2323,中環,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,22,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=0.20000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20261001,20261001,9927,泰銘,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,22,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=5.00000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20261006,20261006,2614,東森,TWSE,ex_right_dividend,除權息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,27,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=0.40000000; ex_right_dividend_flag=權息,2026-09-09 19:37:59 Asia/Taipei
20261007,20261007,6108,競國,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,28,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=1.00000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20261007,20261007,6947,台鎔科技,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,28,within_30d,calendar_event_not_standalone_catalyst,cash_dividend=0.53332600; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
20261028,20261028,4552,力達-KY,TWSE,ex_dividend,除息,confirmed,high,dividend_calendar,TWSE ex-right/ex-dividend calendar,https://www.twse.com.tw/rwd/zh/exRight/TWT48U?response=json,49,within_60d,calendar_event_not_standalone_catalyst,cash_dividend=0.60000000; ex_right_dividend_flag=息,2026-09-09 19:37:59 Asia/Taipei
