generated_at,model_id,artifact_id,artifact_version,stock_id,stock_name,entry_date,entry_price,exit_date,exit_price,exit_price_basis,realized_return_pct,replayed_realized_return_pct,review_trigger_threshold_pct,review_candidate_grid_count,review_candidate_grid_ids,path_trading_row_count,max_abs_raw_close_return_1d_pct,max_abs_analysis_close_return_1d_pct,max_abs_analysis_open_gap_pct,price_resolution_ids_in_path,bottom_level_price_path_result,authoritative_corporate_action_layer_status,review_disposition,included_in_primary_metrics,excluded_in_review_candidate_sensitivity,approved_for_daily,production_change
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6016,康和證,20260422,17.85,20260603,35.75,fixed_future_close,100.2801,100.2801,80.0,2,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,10.0,10.0,7.7626,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6658,聯策,20260422,84.9,20260520,170.0,fixed_future_close,100.2356,100.2356,80.0,2,episode_first_match_once|base_close_confirmed|d20|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d20|none_no_stop_reference,20,9.988,9.988,9.9548,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2408,南亞科,20251218,164.5,20260130,326.5,fixed_future_close,98.4802,98.4802,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3555,博士旺,20260129,92.8,20260323,184.0,fixed_future_close,98.2759,98.2759,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,9.9462,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,5464,霖宏,20260421,32.0,20260512,63.3,fixed_future_close,97.8125,97.8125,80.0,4,episode_first_match_once|base_close_confirmed|d15|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d15|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|none_no_stop_reference,15,9.9685,9.9685,9.9685,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3229,晟鈦,20260414,24.25,20260526,47.9,fixed_future_close,97.5258,97.5258,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.9885,9.9885,9.9875,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6658,聯策,20260401,76.0,20260430,149.5,fixed_future_close,96.7105,96.7105,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,9.988,9.988,9.9548,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3624,光頡,20260417,56.0,20260529,110.0,fixed_future_close,96.4286,96.4286,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,10.0,10.0,9.4595,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6861,睿生光電,20260206,75.9,20260310,149.0,fixed_future_close,96.3109,96.3109,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|none_no_stop_reference,15,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3305,昇貿,20250721,66.3,20250829,130.0,fixed_future_close,96.0784,96.0784,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,9.9773,9.9773,9.9548,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6166,凌華,20260414,67.9,20260526,133.0,fixed_future_close,95.8763,95.8763,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.8784,9.8784,7.1788,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2413,環科,20251119,23.3,20251231,45.6,fixed_future_close,95.7082,95.7082,80.0,1,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d,30,9.9882,9.9882,9.0226,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6834,天二科技,20260505,39.35,20260601,77.0,fixed_future_close,95.6798,95.6798,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|none_no_stop_reference,20,9.9819,9.9819,9.9099,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,5464,霖宏,20260421,32.0,20260519,62.5,fixed_future_close,95.3125,95.3125,80.0,4,episode_first_match_once|base_close_confirmed|d20|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|none_no_stop_reference,20,9.9685,9.9685,9.9685,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2243,宏旭-KY,20260601,27.3,20260629,53.2,fixed_future_close,94.8718,94.8718,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|none_no_stop_reference,20,10.0,10.0,9.9822,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2243,宏旭-KY,20260602,29.35,20260630,57.0,fixed_future_close,94.2078,94.2078,80.0,2,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,10.0,10.0,9.9822,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3443,創意,20260410,2695.0,20260508,5210.0,fixed_future_close,93.321,93.321,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|none_no_stop_reference,20,9.9899,9.9899,9.7959,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6588,東典光電,20260129,59.6,20260302,115.0,fixed_future_close,92.953,92.953,80.0,4,episode_first_match_once|base_close_confirmed|d15|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d15|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|none_no_stop_reference,15,10.0,10.0,9.9217,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6949,沛爾生醫-創,20250711,160.5,20250807,309.5,fixed_future_close,92.8349,92.8349,80.0,4,episode_first_match_once|base_close_confirmed|d20|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|none_no_stop_reference,20,9.9609,9.9609,9.9609,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,1785,光洋科,20260311,75.0,20260423,144.5,fixed_future_close,92.6667,92.6667,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,4576,大銀微系統,20260327,135.0,20260512,258.0,fixed_future_close,91.1111,91.1111,80.0,2,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,10.0,10.0,9.6419,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3443,創意,20260410,2695.0,20260522,5140.0,fixed_future_close,90.7236,90.7236,80.0,1,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d,30,9.9899,9.9899,9.7959,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,5464,霖宏,20260422,32.55,20260513,62.0,fixed_future_close,90.4762,90.4762,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d15|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d15|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d15|none_no_stop_reference,15,9.9685,9.9685,9.9685,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3054,立萬利,20260226,37.95,20260413,72.2,fixed_future_close,90.2503,90.2503,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6834,天二科技,20260507,40.9,20260527,77.7,fixed_future_close,89.9756,89.9756,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|none_no_stop_reference,15,9.9819,9.9819,9.9099,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3054,立萬利,20260302,41.7,20260320,79.2,fixed_future_close,89.9281,89.9281,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d15|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d15|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d15|none_no_stop_reference,15,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6234,高僑,20260414,32.65,20260505,62.0,fixed_future_close,89.8928,89.8928,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|none_no_stop_reference,15,9.9542,9.9542,9.9346,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3006,晶豪科,20251224,89.3,20260205,169.5,fixed_future_close,89.8096,89.8096,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,9.9338,9.9338,9.854,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,1303,南亞,20260528,96.0,20260709,181.5,fixed_future_close,89.0625,89.0625,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,9.8814,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,4576,大銀微系統,20260326,132.5,20260511,250.5,fixed_future_close,89.0566,89.0566,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,9.6419,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,1714,和桐,20260605,12.1,20260703,22.75,fixed_future_close,88.0165,88.0165,80.0,2,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6174,安碁,20260414,25.2,20260526,47.2,fixed_future_close,87.3016,87.3016,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,9.9867,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3229,晟鈦,20260415,24.55,20260527,45.9,fixed_future_close,86.9654,86.9654,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,9.9885,9.9885,9.9875,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3481,群創,20260508,29.85,20260604,55.8,fixed_future_close,86.9347,86.9347,80.0,2,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,10.0,10.0,9.9664,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6654,天正國際,20260515,99.0,20260626,185.0,fixed_future_close,86.8687,86.8687,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,4973,廣穎電通,20260508,94.2,20260604,176.0,fixed_future_close,86.8365,86.8365,80.0,2,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,9.9398,9.9398,9.9042,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2478,大毅,20260417,74.5,20260529,139.0,fixed_future_close,86.5772,86.5772,80.0,1,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d,30,9.9526,9.9526,9.4488,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2485,兆赫,20251111,15.8,20251222,29.45,fixed_future_close,86.3924,86.3924,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,5.0898,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6166,凌華,20260415,73.0,20260527,136.0,fixed_future_close,86.3014,86.3014,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,9.8522,9.8522,7.1788,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6640,均華,20260309,819.0,20260421,1525.0,fixed_future_close,86.2027,86.2027,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,8.0808,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
