generated_at,date,stock_id,stock_name,status,message
2026-05-25 12:40:16 Asia/Taipei,20260424,7718,友鋮,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2024,志聯,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,5511,德昌,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2035,唐榮,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2412,中華電,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,5209,新鼎,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,5609,中菲行,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,6576,逸達,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,3313,斐成,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1233,天仁,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1734,杏輝,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2414,精技,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2606,裕民,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,4744,皇將,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2610,華航,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,3050,鈺德,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,3227,原相,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1810,和成,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,3434,哲固,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,8409,商之器,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2505,國揚,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,4961,天鈺,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,6180,橘子,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,8908,欣雄,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1319,東陽,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1737,臺鹽,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1808,潤隆,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,2731,雄獅,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,6605,帝寶,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,5306,桂盟,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,8109,博大,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1527,鑽全,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,4527,方土霖,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1460,宏遠,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1452,宏益,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1474,弘裕,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1584,精剛,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1471,首利,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1805,寶徠,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1414,東和,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1438,三地開發,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1799,易威,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1443,立益物流,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1614,三洋電,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1617,榮星,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1308,亞聚,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1535,中宇,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1906,寶隆,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1304,台聚,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1305,華夏,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1325,恆大,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1402,遠東新,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1410,南染,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1563,巧新,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1586,和勤,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1217,愛之味,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1447,力鵬,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1455,集盛,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1467,南緯,skipped_existing,
2026-05-25 12:40:16 Asia/Taipei,20260424,1582,信錦,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260424,2618,長榮航,ok,
2026-05-25 12:40:17 Asia/Taipei,20260417,1723,中碳,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,5876,上海商銀,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3617,碩天,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1733,五鼎,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2535,達欣工,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1409,新纖,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3045,台灣大,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,9946,三發地產,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2816,旺旺保,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3413,京鼎,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,8342,益張,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3038,全台,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3705,永信,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1323,永裕,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,4905,台聯電,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,7718,友鋮,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2024,志聯,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,5511,德昌,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2035,唐榮,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2412,中華電,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,5209,新鼎,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,5609,中菲行,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,6576,逸達,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3313,斐成,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1233,天仁,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1734,杏輝,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2414,精技,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2606,裕民,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,4744,皇將,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2610,華航,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3050,鈺德,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3227,原相,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1810,和成,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,3434,哲固,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,8409,商之器,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2505,國揚,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,4961,天鈺,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,6180,橘子,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,8908,欣雄,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1319,東陽,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1737,臺鹽,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1808,潤隆,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2731,雄獅,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,6605,帝寶,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,5306,桂盟,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,6680,鑫創電子,ok,
2026-05-25 12:40:17 Asia/Taipei,20260417,8109,博大,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1527,鑽全,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,4527,方土霖,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1460,宏遠,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1452,宏益,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1474,弘裕,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1584,精剛,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1471,首利,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1805,寶徠,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1414,東和,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1438,三地開發,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1799,易威,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1443,立益物流,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1614,三洋電,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1617,榮星,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1308,亞聚,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1535,中宇,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1906,寶隆,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1304,台聚,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1305,華夏,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1325,恆大,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1402,遠東新,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1410,南染,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1563,巧新,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1586,和勤,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1217,愛之味,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1447,力鵬,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1455,集盛,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1467,南緯,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,1582,信錦,skipped_existing,
2026-05-25 12:40:17 Asia/Taipei,20260417,2618,長榮航,ok,
2026-05-25 12:40:18 Asia/Taipei,20260410,1723,中碳,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,5876,上海商銀,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3617,碩天,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1733,五鼎,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2535,達欣工,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1409,新纖,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3045,台灣大,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,9946,三發地產,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2816,旺旺保,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3413,京鼎,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,8342,益張,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3038,全台,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3705,永信,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1323,永裕,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,4905,台聯電,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,7718,友鋮,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2024,志聯,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,5511,德昌,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2035,唐榮,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2412,中華電,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,5209,新鼎,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,5609,中菲行,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,6576,逸達,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3313,斐成,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1233,天仁,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1734,杏輝,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2414,精技,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2606,裕民,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,4744,皇將,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2610,華航,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3050,鈺德,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3227,原相,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1810,和成,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,3434,哲固,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,8409,商之器,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2505,國揚,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,4961,天鈺,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,6180,橘子,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,8908,欣雄,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1319,東陽,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1737,臺鹽,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1808,潤隆,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2731,雄獅,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,6605,帝寶,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,5306,桂盟,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,8109,博大,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1527,鑽全,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,4527,方土霖,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1460,宏遠,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1452,宏益,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1474,弘裕,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1584,精剛,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1471,首利,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1805,寶徠,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1414,東和,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1438,三地開發,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1799,易威,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1443,立益物流,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1614,三洋電,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1617,榮星,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1308,亞聚,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1535,中宇,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1906,寶隆,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1304,台聚,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1305,華夏,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1325,恆大,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1402,遠東新,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1410,南染,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1563,巧新,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1586,和勤,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1217,愛之味,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1447,力鵬,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1455,集盛,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1467,南緯,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,1582,信錦,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260410,2618,長榮航,ok,
2026-05-25 12:40:18 Asia/Taipei,20260402,1723,中碳,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,5876,上海商銀,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3617,碩天,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1733,五鼎,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2535,達欣工,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1409,新纖,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3045,台灣大,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,9946,三發地產,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2816,旺旺保,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3413,京鼎,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,8342,益張,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3038,全台,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3705,永信,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1323,永裕,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,4905,台聯電,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,7718,友鋮,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2024,志聯,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,5511,德昌,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2035,唐榮,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2412,中華電,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,5209,新鼎,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,5609,中菲行,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,6576,逸達,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3313,斐成,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1233,天仁,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1734,杏輝,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2414,精技,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2606,裕民,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,4744,皇將,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2610,華航,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3050,鈺德,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3227,原相,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1810,和成,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,3434,哲固,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,8409,商之器,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2505,國揚,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,4961,天鈺,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,6180,橘子,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,8908,欣雄,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1319,東陽,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1737,臺鹽,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1808,潤隆,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,2731,雄獅,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,6605,帝寶,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,5306,桂盟,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,8109,博大,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1527,鑽全,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,4527,方土霖,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1460,宏遠,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1452,宏益,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1474,弘裕,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1584,精剛,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1471,首利,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1805,寶徠,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1414,東和,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1438,三地開發,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1799,易威,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1443,立益物流,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1614,三洋電,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1617,榮星,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1308,亞聚,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1535,中宇,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1906,寶隆,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1304,台聚,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1305,華夏,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1325,恆大,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1402,遠東新,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1410,南染,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1563,巧新,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1586,和勤,skipped_existing,
2026-05-25 12:40:18 Asia/Taipei,20260402,1217,愛之味,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260402,1447,力鵬,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260402,1455,集盛,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260402,1467,南緯,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260402,1582,信錦,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260402,2618,長榮航,ok,
2026-05-25 12:40:19 Asia/Taipei,20260327,1723,中碳,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,5876,上海商銀,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3617,碩天,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1733,五鼎,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2535,達欣工,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1409,新纖,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3045,台灣大,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,9946,三發地產,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2816,旺旺保,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3413,京鼎,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,8342,益張,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3038,全台,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3705,永信,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1323,永裕,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,4905,台聯電,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,7718,友鋮,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2024,志聯,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,5511,德昌,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2035,唐榮,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2412,中華電,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,5209,新鼎,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,5609,中菲行,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,6576,逸達,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3313,斐成,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1233,天仁,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1734,杏輝,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2414,精技,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2606,裕民,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,4744,皇將,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2610,華航,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3050,鈺德,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3227,原相,skipped_existing,
