model_id,model_name_zh,parameter_set_id,horizon,entry_basis,exit_close_basis,exit_high_basis,mature_count,close_win_rate_pct,avg_close_return_pct,median_close_return_pct,avg_high_return_pct,high_5pct_hit_rate_pct
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,1775,38.31,-0.44,-0.87,3.88,24.96
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,1757,38.36,-0.51,-1.07,4.35,28.91
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,1744,38.36,-0.48,-1.13,4.79,31.36
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,1733,39.35,-0.33,-0.95,5.25,33.99
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1725,39.54,-0.19,-1.02,5.67,36.64
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1715,39.07,-0.34,-1.27,6.08,38.48
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1707,36.85,-0.45,-1.52,6.42,40.01
volume_range_breakout,Volume range breakout,w20_vol1.5_width12,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1559,36.05,-0.32,-2.24,9.4,49.71
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,2969,35.77,-0.61,-0.52,1.9,11.45
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,2958,39.05,-0.43,-0.8,3.2,22.82
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,2944,38.99,-0.41,-0.89,4.13,28.43
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,2923,38.32,-0.38,-1.21,4.81,31.85
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,2889,38.63,-0.48,-1.25,5.4,35.65
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,2867,38.4,-0.42,-1.35,5.94,38.12
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,2846,39.56,-0.2,-1.23,6.48,40.79
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,2832,40.18,-0.03,-1.27,7.0,43.15
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,2815,39.57,-0.03,-1.38,7.54,45.26
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,2799,38.51,0.02,-1.64,8.01,46.77
volume_range_breakout,Volume range breakout,w20_vol1.5_width18,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,2534,38.83,0.83,-2.22,12.06,56.43
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,3961,37.16,-0.54,-0.52,2.19,14.42
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,3947,40.31,-0.33,-0.81,3.71,27.74
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,3926,39.91,-0.32,-0.94,4.74,33.65
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,3898,39.48,-0.29,-1.25,5.54,37.38
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,3852,39.82,-0.27,-1.25,6.25,41.25
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,3821,39.57,-0.13,-1.37,6.9,43.78
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,3788,40.34,0.15,-1.32,7.55,46.2
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,3767,40.93,0.32,-1.33,8.15,48.5
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,3747,40.99,0.35,-1.39,8.75,50.49
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,3726,40.2,0.46,-1.64,9.31,52.04
volume_range_breakout,Volume range breakout,w20_vol1.5_width25,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,3334,41.6,1.88,-1.94,14.01,61.07
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,1485,33.47,-0.6,-0.51,1.62,9.09
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,1480,37.16,-0.4,-0.77,2.83,19.26
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,1475,37.83,-0.39,-0.84,3.62,23.8
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,1468,37.33,-0.49,-1.0,4.16,26.98
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,1452,37.67,-0.56,-1.18,4.63,30.72
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,1441,37.2,-0.55,-1.3,5.08,33.17
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,1437,38.83,-0.37,-1.11,5.54,35.49
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1429,39.12,-0.21,-1.14,5.98,38.21
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1419,38.27,-0.41,-1.32,6.42,39.96
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1415,36.25,-0.55,-1.64,6.75,41.7
volume_range_breakout,Volume range breakout,w20_vol2_width12,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1288,34.94,-0.48,-2.58,9.79,51.32
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,2517,34.92,-0.66,-0.61,2.01,12.75
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,2507,37.93,-0.48,-0.97,3.38,24.89
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,2496,38.22,-0.45,-1.01,4.34,30.25
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,2479,37.27,-0.45,-1.37,5.05,33.64
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,2452,37.81,-0.56,-1.4,5.65,37.07
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,2433,37.36,-0.5,-1.5,6.2,39.66
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,2421,38.99,-0.29,-1.4,6.75,42.21
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,2407,39.8,-0.11,-1.46,7.28,44.58
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,2391,38.98,-0.1,-1.56,7.86,46.76
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,2380,38.15,-0.05,-1.75,8.35,48.4
volume_range_breakout,Volume range breakout,w20_vol2_width18,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,2147,38.1,0.82,-2.49,12.55,57.89
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,3382,36.49,-0.59,-0.6,2.3,15.67
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,3369,39.27,-0.39,-1.0,3.87,29.5
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,3351,39.09,-0.4,-1.09,4.91,35.09
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,3327,38.53,-0.37,-1.44,5.72,38.8
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,3291,38.99,-0.35,-1.44,6.45,42.33
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,3265,38.71,-0.21,-1.55,7.11,44.93
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,3243,39.75,0.08,-1.46,7.76,47.18
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,3223,40.43,0.25,-1.54,8.37,49.36
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,3204,40.36,0.28,-1.55,9.0,51.44
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,3189,39.79,0.39,-1.72,9.56,53.03
volume_range_breakout,Volume range breakout,w20_vol2_width25,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,2851,40.93,1.9,-2.18,14.43,61.98
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,978,33.33,-0.74,-0.67,1.86,11.66
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,974,36.76,-0.46,-1.07,3.27,23.82
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,971,36.56,-0.5,-1.2,4.1,27.29
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,964,37.14,-0.58,-1.38,4.73,31.54
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,956,36.51,-0.78,-1.46,5.18,34.62
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,953,36.83,-0.74,-1.5,5.66,37.46
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,950,38.53,-0.55,-1.37,6.16,39.68
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,946,38.37,-0.38,-1.32,6.62,42.18
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,943,36.8,-0.63,-1.62,7.07,44.11
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,940,36.28,-0.72,-1.87,7.48,46.06
volume_range_breakout,Volume range breakout,w20_vol3_width12,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,850,34.47,-0.83,-3.01,10.67,55.29
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,1741,34.87,-0.76,-0.78,2.23,15.16
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,1733,37.51,-0.52,-1.28,3.77,28.85
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,1726,37.72,-0.49,-1.31,4.78,33.37
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,1713,37.19,-0.46,-1.62,5.58,37.13
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,1695,37.17,-0.66,-1.61,6.2,39.94
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,1687,36.99,-0.57,-1.76,6.77,42.86
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,1679,38.71,-0.34,-1.64,7.37,45.27
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1670,39.04,-0.16,-1.76,7.92,47.43
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1662,37.97,-0.15,-1.88,8.51,49.64
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1653,37.75,-0.02,-2.02,9.09,51.36
volume_range_breakout,Volume range breakout,w20_vol3_width18,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1491,37.22,0.73,-2.99,13.54,60.7
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,2362,36.54,-0.69,-0.74,2.48,17.78
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,2351,39.34,-0.42,-1.23,4.2,33.05
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,2340,38.97,-0.42,-1.33,5.28,37.69
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,2322,38.33,-0.38,-1.63,6.15,41.6
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,2300,38.7,-0.41,-1.61,6.9,44.61
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,2285,38.64,-0.26,-1.73,7.59,47.48
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,2270,39.65,0.0,-1.71,8.26,49.6
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,2257,39.79,0.15,-1.83,8.91,51.75
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,2247,39.47,0.18,-1.88,9.54,53.76
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,2234,39.39,0.32,-2.0,10.15,55.33
volume_range_breakout,Volume range breakout,w20_vol3_width25,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1998,39.94,1.68,-2.71,15.07,63.96
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,994,36.02,-0.45,-0.39,1.39,6.94
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,991,38.14,-0.38,-0.5,2.34,14.33
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,988,38.56,-0.39,-0.58,2.98,18.62
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,984,38.92,-0.47,-0.62,3.44,21.24
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,975,37.33,-0.75,-1.0,3.79,24.72
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,963,34.89,-0.87,-1.2,4.17,26.9
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,956,35.04,-0.85,-1.28,4.54,28.66
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,948,35.13,-0.8,-1.28,4.89,30.27
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,942,33.55,-0.99,-1.54,5.21,31.53
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,938,31.13,-1.14,-1.76,5.5,32.94
volume_range_breakout,Volume range breakout,w30_vol1.2_width12,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,835,35.93,-0.53,-2.18,8.06,43.59
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,1828,36.0,-0.55,-0.45,1.73,10.12
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,1822,39.52,-0.42,-0.64,2.92,20.14
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,1812,38.85,-0.44,-0.8,3.74,25.33
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,1797,37.84,-0.59,-1.09,4.34,28.32
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,1780,37.7,-0.78,-1.25,4.82,31.97
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,1761,36.51,-0.84,-1.44,5.3,34.36
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,1747,37.15,-0.65,-1.42,5.81,36.52
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1737,37.13,-0.55,-1.5,6.29,38.34
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1727,35.44,-0.75,-1.8,6.71,39.84
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1716,33.74,-0.85,-2.0,7.06,41.03
volume_range_breakout,Volume range breakout,w30_vol1.2_width18,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1524,38.12,0.25,-2.45,10.65,50.98
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,2682,37.88,-0.47,-0.43,2.08,13.57
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,2670,40.97,-0.28,-0.65,3.48,25.51
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,2653,39.58,-0.33,-0.86,4.44,31.02
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,2632,39.06,-0.44,-1.18,5.15,34.31
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,2600,39.5,-0.49,-1.19,5.76,38.04
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,2574,38.58,-0.45,-1.45,6.36,40.33
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,2548,38.27,-0.24,-1.51,6.94,42.27
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,2531,38.36,-0.23,-1.61,7.46,44.05
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,2517,37.66,-0.3,-1.8,7.95,45.85
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,2501,37.03,-0.21,-1.9,8.4,47.1
volume_range_breakout,Volume range breakout,w30_vol1.2_width25,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,2207,40.96,1.42,-2.14,12.76,56.86
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,879,34.7,-0.5,-0.43,1.43,7.51
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,877,37.63,-0.41,-0.58,2.45,15.39
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,876,38.24,-0.41,-0.69,3.12,19.86
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,872,38.88,-0.49,-0.63,3.6,22.71
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,865,37.34,-0.8,-1.07,3.98,26.24
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,856,34.81,-0.95,-1.33,4.36,28.27
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,851,34.78,-0.88,-1.45,4.75,29.96
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,843,34.88,-0.82,-1.36,5.12,31.67
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,837,33.45,-1.03,-1.74,5.46,32.97
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,833,30.25,-1.23,-1.93,5.73,34.21
volume_range_breakout,Volume range breakout,w30_vol1.5_width12,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,742,34.77,-0.68,-2.35,8.25,44.34
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,1651,34.89,-0.59,-0.5,1.79,10.84
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,1646,39.31,-0.44,-0.71,3.03,21.26
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,1638,38.64,-0.45,-0.86,3.9,26.62
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,1623,37.83,-0.6,-1.2,4.52,29.76
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,1609,37.73,-0.79,-1.27,5.04,33.5
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,1593,36.47,-0.89,-1.55,5.52,35.84
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,1583,37.14,-0.66,-1.5,6.05,38.03
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1573,37.19,-0.56,-1.6,6.54,39.86
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1563,35.51,-0.77,-1.98,6.99,41.46
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1552,33.44,-0.9,-2.27,7.34,42.53
volume_range_breakout,Volume range breakout,w30_vol1.5_width18,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1381,37.58,0.27,-2.64,11.01,51.99
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,2440,37.13,-0.52,-0.49,2.14,14.22
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,2429,40.76,-0.31,-0.72,3.59,26.76
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,2415,39.5,-0.36,-0.9,4.59,32.42
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,2394,39.01,-0.47,-1.25,5.32,35.8
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,2369,39.64,-0.52,-1.25,5.96,39.59
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,2348,38.71,-0.49,-1.55,6.57,41.95
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,2327,38.38,-0.22,-1.54,7.17,43.92
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,2310,38.48,-0.22,-1.71,7.71,45.76
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,2297,37.74,-0.3,-1.92,8.22,47.58
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,2281,36.87,-0.21,-2.03,8.69,48.79
volume_range_breakout,Volume range breakout,w30_vol1.5_width25,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,2015,40.69,1.52,-2.21,13.2,58.06
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,730,33.15,-0.57,-0.51,1.54,8.9
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,728,35.85,-0.44,-0.68,2.65,17.99
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,727,37.83,-0.39,-0.75,3.36,22.15
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,724,38.81,-0.51,-0.71,3.87,24.86
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,718,37.47,-0.86,-1.14,4.27,28.55
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,710,33.24,-1.04,-1.5,4.67,30.42
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,710,34.51,-0.95,-1.55,5.08,31.69
