signal_date,stock_id,stock_name,theme_name,theme_final_status,theme_status_group,candidate_source_type,candidate_line_group,candidate_line,two_line_overlap_flag,presentation_priority,model_score,tdcc_status,warrant_flow_signal,volume_ratio,return_20d,repeat_appear_label,volume_breakout_type,volume_breakout_priority,selection_status,volume_attack_bucket,theme_volume_attack_status,is_volume_attack_selected,is_volume_attack_watch,is_volume_attack_failed,created_at,source_files
20260911,3532,台勝科,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,range_near_high_watch,區間轉強 / 前高挑戰,False,,46.0,,no_signal,0.76,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3605,宏致,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,53.0,,no_signal,0.37,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3624,光頡,電子零組件業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,5.36,39.1061,continued_overheated,bottom_volume_attack,A_bottom_volume_attack,selected,bottom_volume_attack,overheated_volume_theme,True,False,False,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260911,3661,世芯-KY,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,B_可觀察,83.0,,put_inflow,2.33,-13.3,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3665,貿聯-KY,其他電子業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,75.0,,no_signal,0.68,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3680,家登,半導體業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_pattern_watch,型態觀察,False,,54.0,,,0.91,,repeated_but_no_breakout,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3689,湧德,電子零組件業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_low_response_watch,營收爆發股價尚未反應,False,A_優先追蹤,16,,,0.95,-0.91,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3702,大聯大,電子通路業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,D_降級_TDCC轉弱,70.0,,call_strong_inflow,0.71,-7.39,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3704,合勤控,通信網路業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,,55.0,,call_inflow,1.71,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3706,神達,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,no_signal,1.11,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3711,日月光投控,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,put_inflow,1.23,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3714,富采,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,54.0,,,0.51,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,3715,定穎投控,電子零組件業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_pattern_watch,型態觀察,False,D_降級_TDCC轉弱,48.0,,no_signal,0.49,6.03,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4123,晟德,生技醫療業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,,0.58,,first_seen,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4540,全球傳動,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,62.0,,,0.46,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4556,旭然,其他,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,6.22,,continued_overheated,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4576,大銀微系統,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,call_inflow,1.18,,repeated_but_no_breakout,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4714,永捷,化學工業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,,62.0,,,2.22,,repeated_but_no_breakout,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4739,康普,化學工業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,,55.0,,no_signal,0.89,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4763,材料*-KY,化學工業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,53.0,,call_inflow,0.44,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4904,遠傳,通信網路業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,range_near_high_watch,區間轉強 / 前高挑戰,False,,54.0,,no_signal,0.56,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4906,正文,通信網路業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_pattern_watch,型態觀察,False,,40.0,,no_signal,0.42,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4915,致伸,電子零組件業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,no_signal,1.73,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,4916,事欣科,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,D_降級_TDCC轉弱,90.0,,no_signal,0.78,-11.04,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
