review_code,msci_index_segment,effective_date,action,msci_company_name,stock_id,mapping_status,event_type,source_url,error_message,entry_date,entry_open,sample_status,stock_name,market,benchmark_code,mature_ret_d5,ret_d5_exit_date,ret_d5_close,ret_d5_return,ret_d5_benchmark_return,ret_d5_relative_return,mature_ret_d10,ret_d10_exit_date,ret_d10_close,ret_d10_return,ret_d10_benchmark_return,ret_d10_relative_return,mature_ret_d15,ret_d15_exit_date,ret_d15_close,ret_d15_return,ret_d15_benchmark_return,ret_d15_relative_return,mature_ret_d20,ret_d20_exit_date,ret_d20_close,ret_d20_return,ret_d20_benchmark_return,ret_d20_relative_return
Feb26,small_cap,20260227,addition,ECLAT TEXTILE COMPANY,1476,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,402.0,ok,儒鴻,TWSE,TWSE,True,20260306,394.0,-1.99,-4.7564,2.7664,True,20260313,372.0,-7.4627,-5.3211,-2.1416,True,20260320,367.5,-8.5821,-4.9142,-3.6679,True,20260327,343.5,-14.5522,-6.1367,-8.4155
Feb26,small_cap,20260227,addition,FENG TAY ENTERPRISE CO,9910,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,91.0,ok,豐泰,TWSE,TWSE,True,20260306,90.6,-0.4396,-4.7564,4.3168,True,20260313,83.8,-7.9121,-5.3211,-2.591,True,20260320,81.3,-10.6593,-4.9142,-5.7451,True,20260327,81.0,-10.989,-6.1367,-4.8523
Feb26,small_cap,20260227,addition,FORMOSA ADVANCED TECH,8131,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,66.0,ok,福懋科,TWSE,TWSE,True,20260306,63.4,-3.9394,-4.7564,0.817,True,20260313,63.2,-4.2424,-5.3211,1.0787,True,20260320,66.4,0.6061,-4.9142,5.5203,True,20260327,63.1,-4.3939,-6.1367,1.7428
Feb26,small_cap,20260227,addition,FULLTECH FIBER GLASS,1815,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,103.5,ok,富喬,TPEx,TPEX,True,20260306,106.0,2.4155,-2.7541,5.1696,True,20260313,107.5,3.8647,-0.7202,4.5849,True,20260320,102.0,-1.4493,4.1977,-5.647,True,20260327,106.5,2.8986,3.119,-0.2204
Feb26,small_cap,20260227,addition,NICHIDENBO,3090,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,95.0,ok,日電貿,TWSE,TWSE,True,20260306,92.6,-2.5263,-4.7564,2.2301,True,20260313,92.4,-2.7368,-5.3211,2.5843,True,20260320,95.3,0.3158,-4.9142,5.23,True,20260327,96.3,1.3684,-6.1367,7.5051
Feb26,small_cap,20260227,addition,NIEN MADE ENTERPRISE CO,8464,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,383.5,ok,億豐,TWSE,TWSE,True,20260306,376.0,-1.9557,-4.7564,2.8007,True,20260313,386.0,0.6519,-5.3211,5.973,True,20260320,384.0,0.1304,-4.9142,5.0446,True,20260327,345.0,-10.0391,-6.1367,-3.9024
Feb26,small_cap,20260227,addition,SYNTEC TECHNOLOGY,7751,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,1185.0,ok,竑騰,TPEx,TPEX,True,20260306,1200.0,1.2658,-2.7541,4.0199,True,20260313,1325.0,11.8143,-0.7202,12.5345,True,20260320,1615.0,36.2869,4.1977,32.0892,True,20260327,1630.0,37.5527,3.119,34.4337
Feb26,small_cap,20260227,addition,TOPOINT TECHNOLOGY CO,8021,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,248.0,ok,尖點,TWSE,TWSE,True,20260306,234.5,-5.4435,-4.7564,-0.6871,True,20260313,243.5,-1.8145,-5.3211,3.5066,True,20260320,264.5,6.6532,-4.9142,11.5674,True,20260327,268.0,8.0645,-6.1367,14.2012
Feb26,small_cap,20260227,deletion,ANDES TECHNOLOGY,6533,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,212.5,ok,晶心科,TWSE,TWSE,True,20260306,200.5,-5.6471,-4.7564,-0.8907,True,20260313,192.0,-9.6471,-5.3211,-4.326,True,20260320,191.0,-10.1176,-4.9142,-5.2034,True,20260327,178.5,-16.0,-6.1367,-9.8633
Feb26,small_cap,20260227,deletion,CHANNEL WELL TECH CO,3078,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,59.1,ok,僑威,TPEx,TPEX,True,20260306,60.4,2.1997,-2.7541,4.9538,True,20260313,60.3,2.0305,-0.7202,2.7507,True,20260320,59.6,0.846,4.1977,-3.3517,True,20260327,57.0,-3.5533,3.119,-6.6723
Feb26,small_cap,20260227,deletion,GENERAL INTERFACE SOLN,6456,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,46.1,ok,GIS-KY,TWSE,TWSE,True,20260306,62.7,36.0087,-4.7564,40.7651,True,20260313,63.0,36.6594,-5.3211,41.9805,True,20260320,63.6,37.961,-4.9142,42.8752,True,20260327,59.0,27.9826,-6.1367,34.1193
Feb26,small_cap,20260227,deletion,GREAT TREE PHARMACY,6469,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,86.1,ok,大樹,TPEx,TPEX,True,20260306,84.0,-2.439,-2.7541,0.3151,True,20260313,83.1,-3.4843,-0.7202,-2.7641,True,20260320,79.9,-7.2009,4.1977,-11.3986,True,20260327,82.6,-4.065,3.119,-7.184
Feb26,small_cap,20260227,deletion,HU LANE ASSOCIATE,6279,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,114.0,ok,胡連,TPEx,TPEX,True,20260306,114.0,0.0,-2.7541,2.7541,True,20260313,113.5,-0.4386,-0.7202,0.2816,True,20260320,116.5,2.193,4.1977,-2.0047,True,20260327,112.5,-1.3158,3.119,-4.4348
Feb26,small_cap,20260227,deletion,J&V ENERGY TECHNOLOGY,6869,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,107.5,ok,雲豹能源,TWSE,TWSE,True,20260306,107.5,0.0,-4.7564,4.7564,True,20260313,103.5,-3.7209,-5.3211,1.6002,True,20260320,97.3,-9.4884,-4.9142,-4.5742,True,20260327,91.0,-15.3488,-6.1367,-9.2121
Feb26,small_cap,20260227,deletion,KERRY TJ LOGISTICS CO,2608,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,31.55,ok,嘉里大榮,TWSE,TWSE,True,20260306,31.55,0.0,-4.7564,4.7564,True,20260313,31.15,-1.2678,-5.3211,4.0533,True,20260320,30.8,-2.3772,-4.9142,2.537,True,20260327,31.1,-1.4263,-6.1367,4.7104
Feb26,small_cap,20260227,deletion,POSIFLEX,8114,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,175.5,ok,振樺電,TWSE,TWSE,True,20260306,179.5,2.2792,-4.7564,7.0356,True,20260313,175.5,0.0,-5.3211,5.3211,True,20260320,183.0,4.2735,-4.9142,9.1877,True,20260327,175.0,-0.2849,-6.1367,5.8518
Feb26,small_cap,20260227,deletion,SHINFOX ENERGY,6806,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,43.2,ok,森崴能源,TWSE,TWSE,True,20260306,42.2,-2.3148,-4.7564,2.4416,True,20260313,39.95,-7.5231,-5.3211,-2.202,True,20260320,40.65,-5.9028,-4.9142,-0.9886,True,20260327,39.55,-8.4491,-6.1367,-2.3124
Feb26,small_cap,20260227,deletion,TOPKEY CORP,4536,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,167.5,ok,拓凱,TWSE,TWSE,True,20260306,164.0,-2.0896,-4.7564,2.6668,True,20260313,159.0,-5.0746,-5.3211,0.2465,True,20260320,152.0,-9.2537,-4.9142,-4.3395,True,20260327,149.5,-10.7463,-6.1367,-4.6096
Feb26,small_cap,20260227,deletion,YUNGSHIN CONST & DEV,5508,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,54.4,ok,永信建,TPEx,TPEX,True,20260306,53.7,-1.2868,-2.7541,1.4673,True,20260313,53.8,-1.1029,-0.7202,-0.3827,True,20260320,54.9,0.9191,4.1977,-3.2786,True,20260327,51.5,-5.3309,3.119,-8.4499
May26,global_standard,20260529,addition,MPI CORP,6223,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,global_standard,20260529,deletion,ASIA CEMENT CORP,1102,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,global_standard,20260529,deletion,CATCHER TECH CO,2474,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,global_standard,20260529,deletion,CHINA AIRLINES,2610,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,global_standard,20260529,deletion,COMPAL ELECTRONICS,2324,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,global_standard,20260529,deletion,FAR EASTERN NEW CENTURY,1402,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,global_standard,20260529,deletion,TAIWAN HIGH SPEED RAIL,2633,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,global_standard,20260529,deletion,TECO ELECTRIC & MACH,1504,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,ASIA CEMENT CORP,1102,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,CATCHER TECH CO,2474,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,CHINA AIRLINES,2610,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,COMPAL ELECTRONICS,2324,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,FAR EASTERN NEW CENTURY,1402,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,GALLANT MICRO MACHINING,6640,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,GENERAL INTERFACE SOLN,6456,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,LELON ELECTRONICS CORP,2472,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,SDI CORPORATION,2351,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,TAIFLEX SCIENTIFIC,8039,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,TAIWAN HIGH SPEED RAIL,2633,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,TAIWAN MICROLOOPS,6835,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,TECO ELECTRIC & MACH,1504,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,addition,TPK HOLDING CO,3673,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,EIRGENIX,6589,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,FULGENT SUN INTL HLDG,9802,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,HD RENEWABLE ENERGY,6873,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,HOTA INDUSTRIAL MFG CO,1536,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,KENMEC MECHANICAL ENGR,6125,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,LUNG YEN CO,5530,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,MPI CORP,6223,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,PAN GERMAN UNIVERSAL,3687,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,POLARIS GROUP,6550,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,SINCERE NAVIGATION,2605,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,TAIMED BIOLOGICS,4147,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
May26,small_cap,20260529,deletion,TAIWAN PAIHO,9938,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,,,pending_no_next_trade,,,,,,,,,,,,,,,,,,,,,,,,,,,
