month,factor_group,sample_size,sample_status,last_updated,mature_sample_d1,win_rate_d1,avg_return_d1,median_return_d1,avg_drawdown_d1,avg_relative_return_vs_benchmark_d1,benchmark_outperform_rate_d1,mature_sample_d2,win_rate_d2,avg_return_d2,median_return_d2,avg_drawdown_d2,avg_relative_return_vs_benchmark_d2,benchmark_outperform_rate_d2,mature_sample_d5,win_rate_d5,avg_return_d5,median_return_d5,avg_drawdown_d5,avg_relative_return_vs_benchmark_d5,benchmark_outperform_rate_d5,mature_sample_d10,win_rate_d10,avg_return_d10,median_return_d10,avg_drawdown_d10,avg_relative_return_vs_benchmark_d10,benchmark_outperform_rate_d10,mature_sample_d20,win_rate_d20,avg_return_d20,median_return_d20,avg_drawdown_d20,avg_relative_return_vs_benchmark_d20,benchmark_outperform_rate_d20
202607,theme_single_name_concentration,38,ok,2026-07-14 09:49:18 Asia/Taipei,38,63.1578947368421,1.4526392687267498,2.16553147939017,-2.6483468577099774,1.0419175470851483,57.89473684210527,37,54.054054054054056,2.9535293784793644,0.4761904761904745,-3.986181419033721,2.3088309573173302,54.054054054054056,37,54.054054054054056,3.8213504190252143,0.9316770186335256,-6.348352602306724,3.3279598766002594,51.35135135135135,36,58.333333333333336,10.056683077886335,4.575569358178044,-8.772764181163483,6.647228254817272,52.77777777777778,27,74.07407407407408,21.18723687315333,13.012048192771086,-10.575451984765756,15.307246419572065,62.96296296296296
202607,price_confirmed,3760,ok,2026-07-14 09:49:18 Asia/Taipei,3760,48.08510638297872,0.33928042543966486,0.0,-1.6410960401977723,-0.043367985705645984,46.91489361702128,3727,41.481083981754765,0.03416085405312556,-0.3512880562061005,-2.571404006759333,-0.1365021896866499,44.05688221089348,3723,42.7074939564867,0.20426879145658947,-0.5660377358490565,-4.155136670242045,-0.48111695124710074,43.00295460650013,3053,49.23026531280708,2.286132976334046,0.0,-5.289129426350605,-0.8515248177481648,35.96462495905667,2184,53.937728937728934,4.169000154926643,0.8338277281322859,-6.809800826216845,-2.0872634392872316,31.63919413919414
202607,price_not_confirmed,7882,ok,2026-07-14 09:49:18 Asia/Taipei,7876,48.74301675977654,0.5003140556106926,0.0,-1.609343561309149,-0.1910584433264838,42.14068054850178,7842,45.56235654169855,0.4500919185915403,-0.10583444580828935,-2.5337812678175977,-0.38609004895055393,39.56898750318796,7830,48.46743295019157,0.949574461093341,0.0,-4.065072675012779,-0.4967355532581312,40.99616858237548,7367,51.608524501153795,1.9284186629408473,0.3007518796992459,-5.592618866525294,-0.626633163043807,38.889643002579064,4937,55.398014988859636,3.8033385321048425,0.9868421052631636,-7.648459582166305,-1.36014898893195,34.08952805347377
202607,pre_5d_return_lt_5,6388,ok,2026-07-14 09:49:18 Asia/Taipei,6388,47.4170319348779,0.24603141513365906,0.0,-1.4477841916414362,-0.1984301078159382,45.66374452097683,6326,45.71609231742017,0.260216938350302,0.0,-2.0766632562574,-0.30426184905147047,42.870692380651285,6313,50.13464280057025,0.9476839714987421,0.1237623762376349,-3.266448687297215,-0.8514027154785442,39.315697766513544,5671,50.5025568682772,1.5670158263950515,0.1550387596899183,-4.461849739921498,-1.7821381804629535,33.53905836713102,3964,55.75176589303733,3.060636336227559,0.9342993482309048,-6.111443856421879,-3.4200151958707763,28.077699293642784
202607,pre_5d_return_5_15,1397,ok,2026-07-14 09:49:18 Asia/Taipei,1397,50.89477451682176,0.6844668532583291,0.1964636542239661,-1.8934053046327006,0.3893383125240464,51.39584824624195,1395,40.3584229390681,-0.017397730974701396,-0.8988764044943753,-3.400018786784559,0.3189318758756618,46.308243727598565,1393,38.621679827709976,-0.06707588069967235,-1.7857142857142905,-5.709458207774457,0.28380277219757655,43.790380473797555,1027,51.89873417721519,4.0142284241498505,0.5952380952380931,-7.0615682158718975,0.8608113061008164,41.09055501460565,777,54.69755469755469,6.2443984157166295,1.8494055482166427,-8.799214608578431,0.42811511549238296,38.86743886743887
202607,pre_5d_return_15_25,387,ok,2026-07-14 09:49:18 Asia/Taipei,387,54.263565891472865,2.55488016156622,0.5714285714285561,-0.8778741905519963,2.1536662901140837,51.67958656330749,385,45.714285714285715,1.4899279496936961,-0.917431192660545,-3.167069856769141,1.745416052874857,49.35064935064935,385,42.59740259740259,2.0598206232604563,-1.4084507042253502,-6.188721162725498,2.1315213694151534,44.15584415584416,303,56.10561056105611,7.769074711119951,2.0576131687242816,-6.835273065436455,4.502508606002229,48.84488448844885,230,55.65217391304348,11.36258138074574,1.9123300515705655,-10.452172061107797,5.524547287202807,43.913043478260875
202607,pre_5d_return_gt_25,205,ok,2026-07-14 09:49:18 Asia/Taipei,205,57.073170731707314,2.1789192701338664,1.522842639593902,-1.3986190249634793,1.2629335122656273,51.21951219512195,205,45.85365853658537,0.7906629358887886,-0.9237875288683584,-4.617759404386209,0.5940085280430031,46.82926829268293,205,44.87804878048781,0.39803442262520894,-2.031602708803615,-7.895208315925656,1.110617100645263,48.78048780487805,164,57.92682926829268,6.382370569948831,2.4660122486209413,-10.329033318107172,4.17862772859301,50.0,114,63.1578947368421,14.376173485646577,6.227483765364584,-12.440374143424007,9.346518491374926,51.75438596491229
202607,abm_score_ge_80,1256,ok,2026-07-14 09:49:18 Asia/Taipei,1256,48.089171974522294,0.14853133824514045,0.0,-1.4299364681928128,-0.33231487593732073,44.10828025477707,1214,44.481054365733115,0.12868222761724024,0.0,-2.0056664750656292,-0.4965610764014412,40.28006589785832,1212,47.93729372937294,0.48221811569053363,0.0,-2.9915717362453353,-0.32584936551411275,50.66006600660066,999,54.85485485485485,1.6014780795995793,0.6249999999999867,-3.889863139123978,-0.413632063788513,42.24224224224224,532,52.06766917293233,2.385849865647552,0.35398340976868775,-5.7319399773433615,-1.6739859233612606,33.83458646616541
202607,abm_score_70_80,1021,ok,2026-07-14 09:49:18 Asia/Taipei,1021,45.641527913809995,0.6329985500302524,0.0,-1.2837927403563478,-0.06476775349113004,39.27522037218413,1015,44.13793103448276,0.5719721744032839,-0.2392344497607501,-2.2014718221067056,-0.3087696560384465,35.467980295566505,1012,46.24505928853755,0.7516264720715224,-0.2114202704212753,-3.611533622540842,-0.2942491540439544,45.059288537549406,874,53.661327231121284,1.9858208655724292,0.6849315068493178,-5.00415178314762,0.19798376916576013,43.02059496567506,495,52.52525252525253,2.8778610228155714,0.6079027355623046,-7.386166069063862,-1.096655324990359,34.94949494949495
202607,abm_score_60_70,890,ok,2026-07-14 09:49:18 Asia/Taipei,890,50.89887640449439,0.4026301670240453,0.17843681714521104,-1.7646567085763865,-0.6333513094638978,38.539325842696634,881,45.40295119182747,0.4759939643431642,0.0,-2.6198213986732624,-0.9789263007349152,34.39273552780931,880,49.31818181818181,1.0273873271864076,0.0,-4.152101145219178,-0.7069680856666372,39.659090909090914,817,52.38678090575275,2.4643429699692385,0.4830917874396156,-5.612345714376553,0.6422264614496064,42.71725826193391,470,57.446808510638306,3.8136564089181784,1.201724707047369,-7.5210146304249115,-0.8940252990426981,38.93617021276596
202607,setup_quiet_accumulation,1548,ok,2026-07-14 09:49:18 Asia/Taipei,1548,46.963824289405686,0.1382650783066093,0.0,-1.627010150169731,-0.4576045465889258,41.21447028423773,1502,46.13848202396804,0.21805723413622996,0.0,-2.3049357224856175,-0.6512073677064916,37.28362183754994,1499,48.5657104736491,0.636128444303227,0.0,-3.431368520302813,-0.4305296356816218,47.43162108072048,1297,53.58519660755589,1.4614495217588481,0.5747126436781658,-4.600940759492415,-0.16386802180241264,43.63916730917502,718,50.55710306406686,1.9670050072199943,0.20649908553442842,-6.57945691358181,-1.4764872589002995,35.097493036211695
202607,setup_early_breakout,25,ok,2026-07-14 09:49:18 Asia/Taipei,25,44.0,0.49716539394018694,0.0,-1.6803138331611256,-0.29842134498946754,40.0,25,56.00000000000001,0.7281999199592067,0.4201680672268892,-2.073767123262932,-0.0654933720461312,44.0,25,40.0,0.5126794111797986,-0.7299270072992692,-3.2870314386575985,0.47584797037480386,48.0,22,50.0,0.8732080254634458,0.3968253968253954,-4.555504762816153,-0.9936934497286469,36.36363636363637,13,46.15384615384615,2.2554247327180996,0.0,-6.942301055140874,-1.9198785435080405,38.46153846153847
202607,setup_strong_momentum,315,ok,2026-07-14 09:49:18 Asia/Taipei,315,49.2063492063492,0.6213770482271347,0.0,-1.918840360903385,-0.4648661920331688,40.63492063492063,313,46.64536741214057,0.34362804303258776,-0.2412545235223162,-3.3587186589567026,-0.9816164922674292,36.102236421725244,312,44.230769230769226,0.17753408581540525,-0.9070504583226224,-5.796257477638526,-1.2846500800888738,36.858974358974365,289,39.44636678200692,-0.16306112296604278,-1.9337016574585757,-8.422508697392383,-2.211435505775473,34.2560553633218,172,45.348837209302324,3.0844791371109075,-1.9327731092436906,-12.50108016173592,-2.0326013332006783,33.72093023255814
202607,setup_overheated,486,ok,2026-07-14 09:49:18 Asia/Taipei,486,58.8477366255144,2.0353020053346564,1.4860590009563635,-1.2722114699995217,0.8453915420309236,50.20576131687243,484,53.71900826446281,2.2943595871873437,0.8652299173120825,-3.6765949270488187,1.057313493273738,48.14049586776859,484,49.586776859504134,3.0840828907263855,-0.0829187396351516,-6.516131974239621,1.7997172612542602,48.760330578512395,431,53.82830626450116,3.921782939497422,1.6981132075471583,-9.24878278681181,1.9651443763281236,47.79582366589327,269,55.01858736059479,10.144649495705368,2.2673031026253065,-13.47913154248604,4.940846419989299,46.468401486988846
202607,tdcc_strong_but_price_not_reacted,0,insufficient_sample,2026-07-14 09:49:18 Asia/Taipei,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
202607,tdcc_strong_and_overheated,384,ok,2026-07-14 09:49:18 Asia/Taipei,384,56.25,1.7335763811271676,0.9756329716352652,-1.5578533487787618,0.9153178034610524,50.0,382,51.57068062827225,1.8538086267738438,0.5238473552592326,-4.1311856841265024,0.9938135259408062,47.90575916230366,382,47.64397905759162,2.183454607249204,-0.6294628215910425,-7.0359086752792015,1.6655812304566282,49.21465968586388,334,53.59281437125748,3.5033576969260634,1.5277015291462415,-9.917582616211147,2.095966832197228,48.80239520958084,194,52.57731958762887,9.23021837233359,1.1335613356133534,-13.34747978249608,6.067319278699426,47.93814432989691
202607,phase_tdcc_leading_price,1212,ok,2026-07-14 09:49:18 Asia/Taipei,1212,45.79207920792079,0.02619536975194138,0.0,-1.6689130238890104,0.20306805017904989,52.06270627062707,1192,39.261744966442954,-0.22945538314886174,-0.3189800777354978,-2.32252565277443,0.3346736493382412,50.58724832214765,1191,44.416456759026026,0.16011798397182353,-0.1757469244288212,-3.3417299073307367,0.011642212545809926,49.1183879093199,988,48.178137651821864,1.3342354141798463,0.0,-4.47924301825641,-2.440272466602066,32.18623481781376,867,51.44175317185697,1.633465706170553,0.2515723270440251,-5.812873769567719,-3.55748018536379,30.44982698961938
202607,phase_tdcc_price_confirmed,98,ok,2026-07-14 09:49:18 Asia/Taipei,98,48.97959183673469,0.3668686349630827,-0.05112474437627965,-2.531431847696814,0.6971049698461974,56.12244897959183,98,43.87755102040816,0.09724913693669356,-0.13083722139368145,-3.486784301953275,0.730954338022797,46.93877551020408,98,46.93877551020408,0.3535327720953705,-0.7666049525572816,-5.427206887919436,0.23715439182501513,44.89795918367347,87,41.37931034482759,0.5749408230345172,-1.4957264957264904,-6.9792577673671214,-3.394597553979588,26.436781609195403,72,38.88888888888889,1.536115682182841,-2.9061900868725346,-9.159359994344593,-3.878747742183216,25.0
202607,phase_price_leading_tdcc,601,ok,2026-07-14 09:49:18 Asia/Taipei,601,50.249584026622294,1.620480817099476,0.1029866117404854,-1.3909372418647556,0.957386160727994,42.09650582362729,598,49.331103678929765,1.5478883919158046,0.0,-2.7848767126361964,0.8415740228727903,43.1438127090301,596,49.664429530201346,2.9904416193346037,0.0,-4.93512227998321,0.8348316946407061,39.59731543624161,508,49.803149606299215,4.734053679550246,0.0,-6.631389285523423,1.7861790947660756,42.71653543307087,276,51.449275362318836,7.360456992210845,0.9440513782378535,-10.46524962085976,1.0145481771288005,36.231884057971016
202607,phase_tdcc_price_divergence,1410,ok,2026-07-14 09:49:18 Asia/Taipei,1410,42.4113475177305,0.04815903680271257,0.0,-1.6158869016580815,0.043479472200560476,51.98581560283688,1401,38.11563169164882,-0.47428671365331687,-0.4048582995951344,-2.428657218063308,0.4547853284439512,57.10206995003569,1396,45.05730659025788,0.00453834319920032,-0.2447552447552459,-3.6073962498669907,-0.34172689262588235,45.41547277936962,1164,51.46048109965635,1.3684846738225964,0.21436251849535898,-4.41372629718619,-2.9610610208775436,28.865979381443296,970,56.70103092783505,1.9419468198478171,1.1461412151067218,-5.520387318308318,-3.9910131652594765,28.969072164948457
202607,phase_overheated_after_tdcc,438,ok,2026-07-14 09:49:18 Asia/Taipei,438,55.93607305936074,1.6728670237119547,0.8944572452636912,-2.0375061956598106,0.983664833613262,51.82648401826484,436,47.706422018348626,1.021631994917672,-0.4977749419194377,-4.608451391826187,0.7756320664517802,47.706422018348626,436,48.39449541284404,2.2749670353931664,-0.3504907279643254,-7.5894241278521495,1.8950302706739903,49.31192660550459,369,61.517615176151764,7.390741287736168,3.8071065989847774,-9.533060976585416,4.682426393457055,54.20054200542005,268,61.19402985074627,13.963236538767715,5.43493762636219,-11.993467836904586,8.95799039322896,51.11940298507462
202607,phase_failed_after_tdcc,32,ok,2026-07-14 09:49:18 Asia/Taipei,32,53.125,0.730175654443818,0.2900174259397592,-2.031287461628914,0.5140190725512934,62.5,31,48.38709677419355,0.14407938884370758,0.0,-2.767753781681652,0.44376648106565875,54.83870967741935,31,38.70967741935484,-0.15181110569990858,-0.8090614886731351,-3.7628077444529646,-1.0485057885393012,41.935483870967744,24,45.83333333333333,2.094321904467162,-0.5663430420711935,-5.225837654401009,-2.3357213535995585,41.66666666666667,21,42.857142857142854,0.037901623413554596,-0.9933774834437136,-7.269423344038855,-6.141783389645965,38.095238095238095
202607,phase_insufficient_price_context,7851,ok,2026-07-14 09:49:18 Asia/Taipei,7845,49.48374760994264,0.4270964177158154,0.0,-1.5937699640302072,-0.39085578528988096,40.33142128744423,7813,45.51388711122488,0.4108356772774722,-0.1175088131609825,-2.4549327767806997,-0.7038748486732014,36.004095737872774,7805,46.91864189622037,0.6655343747589655,-0.2320185614849146,-4.021054743178513,-0.836897279117784,39.51313260730301,7280,50.86538461538461,1.7915820240929243,0.23068326947636159,-5.5173633282288055,-0.5003096943775793,39.27197802197802,4647,55.390574564234996,4.023508866668894,1.041666666666674,-7.601403619361527,-1.4182333230904682,33.69916074887024
202607,consecutive_up_ge_2_tdcc_leading_price,1212,ok,2026-07-14 09:49:18 Asia/Taipei,1212,45.79207920792079,0.02619536975194138,0.0,-1.6689130238890104,0.20306805017904989,52.06270627062707,1192,39.261744966442954,-0.22945538314886174,-0.3189800777354978,-2.32252565277443,0.3346736493382412,50.58724832214765,1191,44.416456759026026,0.16011798397182353,-0.1757469244288212,-3.3417299073307367,0.011642212545809926,49.1183879093199,988,48.178137651821864,1.3342354141798463,0.0,-4.47924301825641,-2.440272466602066,32.18623481781376,867,51.44175317185697,1.633465706170553,0.2515723270440251,-5.812873769567719,-3.55748018536379,30.44982698961938
202607,all_thresholds_up_tdcc_leading_price,847,ok,2026-07-14 09:49:18 Asia/Taipei,847,43.91971664698938,-0.06791283279087378,0.0,-1.8114820505471434,0.10679999654225006,50.29515938606848,835,40.47904191616766,-0.15573975282265093,-0.2906976744186051,-2.4222188845125014,0.09416510480457468,47.185628742514965,835,45.1497005988024,0.22984022244085958,-0.1626016260162677,-3.372177916836269,0.27987582510878795,53.053892215568865,733,48.567530695770806,1.1361603102032256,0.0,-4.705237129382149,-1.9890687169452355,34.65211459754434,621,50.24154589371981,1.2903671430965793,0.156494522691708,-5.925834618559064,-3.1119731464996327,31.40096618357488
202607,high_thresholds_up_tdcc_leading_price,949,ok,2026-07-14 09:49:18 Asia/Taipei,949,44.889357218124346,-0.04172016248287993,0.0,-1.771802767909609,0.09004336885943683,50.579557428872505,935,40.106951871657756,-0.176913190220624,-0.263852242744067,-2.3779790866310577,0.0889320693558608,47.80748663101605,935,44.81283422459893,0.2561085253098029,-0.1560062402496065,-3.334512087130077,0.1529733681162011,51.657754010695186,811,48.70530209617756,1.2368247898715723,0.0,-4.66186259584262,-2.1850888009924803,33.785450061652284,690,51.01449275362319,1.314361610541704,0.2380952380952372,-5.915473715275963,-3.5254350884847776,30.434782608695656
