research_id,artifact_version,source_research_id,source_artifact_version,raw_source_research_id,raw_source_artifact_version,advisory_status,parent_model_id,candidate_model_id,candidate_model_zh,row_type,analysis_scope_id,position_axis,base_condition_id,base_condition_zh,feature_family,feature_id,feature_label,condition_expression,condition_role,sample_size,coverage_pct,win_count,neutral_count,loss_count,win_rate_pct,neutral_rate_pct,loss_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,baseline_sample_size,baseline_win_rate_pct,baseline_loss_rate_pct,baseline_avg_return_pct,baseline_median_return_pct,win_rate_delta_pct,loss_rate_delta_pct,avg_return_delta_pct,median_return_delta_pct,success_with_feature_count,failure_with_feature_count,success_share_pct,failure_share_pct,success_minus_failure_share_pct,success_median_value,failure_median_value,sample_count_context,candidate_status,decision_hint,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,signal_close_location_bucket=close_loc_le80,signal close location bucket: close_loc_le80,signal_close_location_bucket == close_loc_le80,stratification_research_only_not_hidden_gate,24,10.3896,19,0,5,79.1667,0.0,20.8333,9.2121,7.7825,-12.2032,30.7626,231,62.3377,37.6623,9.4824,6.6055,16.829,-16.829,-0.2703,1.177,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,signal_close_location_bucket=missing,signal close location bucket: missing,signal_close_location_bucket == missing,stratification_research_only_not_hidden_gate,33,14.2857,24,0,9,72.7273,0.0,27.2727,10.0188,12.2,-13.3941,33.5001,231,62.3377,37.6623,9.4824,6.6055,10.3896,-10.3896,0.5363,5.5945,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,signal_body_bucket=body_3_7,signal body pct bucket: body_3_7,signal_body_bucket == body_3_7,stratification_research_only_not_hidden_gate,68,29.4372,38,0,30,55.8824,0.0,44.1176,6.7132,5.3333,-16.4397,35.9502,231,62.3377,37.6623,9.4824,6.6055,-6.4553,6.4553,-2.7693,-1.2722,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,signal_body_bucket=body_gt7,signal body pct bucket: body_gt7,signal_body_bucket == body_gt7,stratification_research_only_not_hidden_gate,97,41.9913,58,0,39,59.7938,0.0,40.2062,10.843,8.0597,-17.535,45.6839,231,62.3377,37.6623,9.4824,6.6055,-2.5438,2.5438,1.3605,1.4542,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,signal_body_bucket=body_le3,signal body pct bucket: body_le3,signal_body_bucket == body_le3,stratification_research_only_not_hidden_gate,66,28.5714,48,0,18,72.7273,0.0,27.2727,10.3361,6.9226,-13.0084,40.6101,231,62.3377,37.6623,9.4824,6.6055,10.3896,-10.3896,0.8536,0.3171,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,confirmation_return_bucket=confirm_ret_0_3,confirmation return pct bucket: confirm_ret_0_3,confirmation_return_bucket == confirm_ret_0_3,stratification_research_only_not_hidden_gate,28,12.1212,18,0,10,64.2857,0.0,35.7143,12.9033,11.1463,-10.2228,39.6949,231,62.3377,37.6623,9.4824,6.6055,1.9481,-1.9481,3.4209,4.5408,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,confirmation_return_bucket=confirm_ret_3_7,confirmation return pct bucket: confirm_ret_3_7,confirmation_return_bucket == confirm_ret_3_7,stratification_research_only_not_hidden_gate,53,22.9437,35,0,18,66.0377,0.0,33.9623,9.8174,5.6604,-11.0739,36.5194,231,62.3377,37.6623,9.4824,6.6055,3.7001,-3.7001,0.3349,-0.9451,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical,confirmation_return_bucket=confirm_ret_gt7,confirmation return pct bucket: confirm_ret_gt7,confirmation_return_bucket == confirm_ret_gt7,stratification_research_only_not_hidden_gate,150,64.9351,91,0,59,60.6667,0.0,39.3333,8.7255,6.5137,-18.9737,39.4601,231,62.3377,37.6623,9.4824,6.6055,-1.671,1.671,-0.7569,-0.0918,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kdj_phase=kdj_bullish_not_overheated,KDJ phase: kdj_bullish_not_overheated,kdj_phase == kdj_bullish_not_overheated,stratification_research_only_not_hidden_gate,106,45.8874,61,0,45,57.5472,0.0,42.4528,6.9002,2.8263,-16.9823,32.6647,231,62.3377,37.6623,9.4824,6.6055,-4.7905,4.7905,-2.5822,-3.7792,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kdj_phase=kdj_bullish_overheated,KDJ phase: kdj_bullish_overheated,kdj_phase == kdj_bullish_overheated,stratification_research_only_not_hidden_gate,125,54.1126,83,0,42,66.4,0.0,33.6,11.6722,9.3156,-15.7182,42.9526,231,62.3377,37.6623,9.4824,6.6055,4.0623,-4.0623,2.1897,2.7101,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kdj_k_bucket=kdj_k_50_80,KDJ K bucket: kdj_k_50_80,kdj_k_bucket == kdj_k_50_80,stratification_research_only_not_hidden_gate,106,45.8874,61,0,45,57.5472,0.0,42.4528,6.9002,2.8263,-16.9823,32.6647,231,62.3377,37.6623,9.4824,6.6055,-4.7905,4.7905,-2.5822,-3.7792,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kdj_k_bucket=kdj_k_gt80,KDJ K bucket: kdj_k_gt80,kdj_k_bucket == kdj_k_gt80,stratification_research_only_not_hidden_gate,125,54.1126,83,0,42,66.4,0.0,33.6,11.6722,9.3156,-15.7182,42.9526,231,62.3377,37.6623,9.4824,6.6055,4.0623,-4.0623,2.1897,2.7101,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kdj_j_bucket=kdj_j_50_100,KDJ J bucket: kdj_j_50_100,kdj_j_bucket == kdj_j_50_100,stratification_research_only_not_hidden_gate,104,45.0216,66,0,38,63.4615,0.0,36.5385,8.1861,8.5971,-16.6565,30.7626,231,62.3377,37.6623,9.4824,6.6055,1.1239,-1.1239,-1.2964,1.9916,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kdj_j_bucket=kdj_j_gt100,KDJ J bucket: kdj_j_gt100,kdj_j_bucket == kdj_j_gt100,stratification_research_only_not_hidden_gate,127,54.9784,78,0,49,61.4173,0.0,38.5827,10.544,5.2083,-16.1269,42.387,231,62.3377,37.6623,9.4824,6.6055,-0.9203,0.9203,1.0616,-1.3972,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kd_phase=kd_bullish_not_overheated,legacy KD phase alias: kd_bullish_not_overheated,kd_phase == kd_bullish_not_overheated,stratification_research_only_not_hidden_gate,106,45.8874,61,0,45,57.5472,0.0,42.4528,6.9002,2.8263,-16.9823,32.6647,231,62.3377,37.6623,9.4824,6.6055,-4.7905,4.7905,-2.5822,-3.7792,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kd_phase=kd_bullish_overheated,legacy KD phase alias: kd_bullish_overheated,kd_phase == kd_bullish_overheated,stratification_research_only_not_hidden_gate,125,54.1126,83,0,42,66.4,0.0,33.6,11.6722,9.3156,-15.7182,42.9526,231,62.3377,37.6623,9.4824,6.6055,4.0623,-4.0623,2.1897,2.7101,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kd_k_bucket=kd_k_50_80,legacy KD K bucket alias: kd_k_50_80,kd_k_bucket == kd_k_50_80,stratification_research_only_not_hidden_gate,106,45.8874,61,0,45,57.5472,0.0,42.4528,6.9002,2.8263,-16.9823,32.6647,231,62.3377,37.6623,9.4824,6.6055,-4.7905,4.7905,-2.5822,-3.7792,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kd_k_bucket=kd_k_gt80,legacy KD K bucket alias: kd_k_gt80,kd_k_bucket == kd_k_gt80,stratification_research_only_not_hidden_gate,125,54.1126,83,0,42,66.4,0.0,33.6,11.6722,9.3156,-15.7182,42.9526,231,62.3377,37.6623,9.4824,6.6055,4.0623,-4.0623,2.1897,2.7101,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kd_j_bucket=kd_j_50_100,legacy KD J bucket alias: kd_j_50_100,kd_j_bucket == kd_j_50_100,stratification_research_only_not_hidden_gate,104,45.0216,66,0,38,63.4615,0.0,36.5385,8.1861,8.5971,-16.6565,30.7626,231,62.3377,37.6623,9.4824,6.6055,1.1239,-1.1239,-1.2964,1.9916,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,technical_kdj,kd_j_bucket=kd_j_gt100,legacy KD J bucket alias: kd_j_gt100,kd_j_bucket == kd_j_gt100,stratification_research_only_not_hidden_gate,127,54.9784,78,0,49,61.4173,0.0,38.5827,10.544,5.2083,-16.1269,42.387,231,62.3377,37.6623,9.4824,6.6055,-0.9203,0.9203,1.0616,-1.3972,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,tdcc,tdcc_list_type=consecutive_accumulation,tdcc_list_type: consecutive_accumulation,tdcc_list_type == consecutive_accumulation,stratification_research_only_not_hidden_gate,5,2.1645,2,0,3,40.0,0.0,60.0,1.1296,-2.7536,-10.1206,14.6397,231,62.3377,37.6623,9.4824,6.6055,-22.3377,22.3377,-8.3528,-9.3591,,,,,,,,reported_not_a_disqualifier,research_only_not_candidate_metric,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,tdcc,tdcc_list_type=no_tdcc,tdcc_list_type: no_tdcc,tdcc_list_type == no_tdcc,stratification_research_only_not_hidden_gate,205,88.7446,129,0,76,62.9268,0.0,37.0732,8.7446,6.25,-16.6631,38.4947,231,62.3377,37.6623,9.4824,6.6055,0.5892,-0.5892,-0.7378,-0.3555,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,tdcc,tdcc_list_type=weekly_increase,tdcc_list_type: weekly_increase,tdcc_list_type == weekly_increase,stratification_research_only_not_hidden_gate,21,9.0909,13,0,8,61.9048,0.0,38.0952,18.6736,12.783,-12.4464,67.9389,231,62.3377,37.6623,9.4824,6.6055,-0.4329,0.4329,9.1912,6.1775,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,tdcc,tdcc_weekly_increase_top20_bool,TDCC weekly increase top20,tdcc_weekly_increase_top20_bool is True,stratification_research_only_not_hidden_gate,9,3.8961,7,0,2,77.7778,0.0,22.2222,30.405,14.5,-3.0566,72.8057,231,62.3377,37.6623,9.4824,6.6055,15.4401,-15.4401,20.9225,7.8945,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,positive_stratification_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,feature_slice,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,tdcc,tdcc_any_top20_bool,TDCC any top20,tdcc_any_top20_bool is True,stratification_research_only_not_hidden_gate,12,5.1948,7,0,5,58.3333,0.0,41.6667,20.9398,10.0439,-11.0614,66.6138,231,62.3377,37.6623,9.4824,6.6055,-4.0043,4.0043,11.4573,3.4384,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
