generated_at,model_id,artifact_id,artifact_version,canonical_lineage_version,data_contract_sha256,producer_semantic_sha256,source_first_producer_semantic_sha256,rearmed_producer_semantic_sha256,position_shape_producer_semantic_sha256,source_first_artifact_id,source_first_artifact_version,monthly_revenue_history_blob_sha256,monthly_revenue_canonical_table_sha256,cross_market_resolution_registry_canonical_sha256,rearmed_artifact_id,rearmed_artifact_version,source_first_selected_slice_canonical_sha256,rearmed_d30_no_stop_slice_canonical_sha256,price_history_manifest_canonical_sha256,detail_artifact_canonical_sha256,source_first_canonical_row_set_sha256,rearmed_operation_canonical_row_set_sha256,price_history_canonical_set_sha256,candidate_detail_row_set_sha256,source_variant_id,analysis_basis,lifecycle_policy_id,confirmation_variant_id,candidate_variant_order,candidate_variant_id,feature_order,feature_id,high_return_definition,low_return_definition,high_return_operation_count,low_return_operation_count,high_observed_count,low_observed_count,high_mean,high_median,low_mean,low_median,high_minus_low_mean,standardized_mean_difference,contrast_scope,sample_policy,anomaly_policy,financial_statement_scope,approved_for_daily,presentation_allowed,formal_model_use_allowed,production_change,promotion_readiness
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,10,source_mid_falling,10,source_position_120d_pct,realized_return_pct>=20,realized_return_pct<=0,8,12,8,12,58.8088,56.203,59.1184,62.0748,-0.3096,-0.0351,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,10,source_mid_falling,20,source_shape_return20_pct,realized_return_pct>=20,realized_return_pct<=0,8,12,8,12,-10.6956,-9.6621,-12.6502,-10.0149,1.9546,0.3363,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,10,source_mid_falling,30,source_shape_range23_pct,realized_return_pct>=20,realized_return_pct<=0,8,12,8,12,23.2246,20.5374,26.5159,25.5363,-3.2913,-0.3648,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,10,source_mid_falling,40,source_shape_ema23_slope5_pct,realized_return_pct>=20,realized_return_pct<=0,8,12,8,12,-2.0483,-1.9529,-1.4651,-1.2066,-0.5832,-0.5646,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,10,source_mid_falling,50,latest_source_to_trigger_trading_days,realized_return_pct>=20,realized_return_pct<=0,8,12,8,12,15.5,12.5,18.0833,15.5,-2.5833,-0.2183,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,20,source_low_falling,10,source_position_120d_pct,realized_return_pct>=20,realized_return_pct<=0,8,7,8,7,27.7802,28.3987,34.8513,37.5,-7.0711,-0.9906,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,20,source_low_falling,20,source_shape_return20_pct,realized_return_pct>=20,realized_return_pct<=0,8,7,8,7,-9.7468,-9.0012,-13.6082,-13.2287,3.8614,1.0717,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,20,source_low_falling,30,source_shape_range23_pct,realized_return_pct>=20,realized_return_pct<=0,8,7,8,7,17.6616,16.1818,23.281,23.2984,-5.6194,-0.9392,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,20,source_low_falling,40,source_shape_ema23_slope5_pct,realized_return_pct>=20,realized_return_pct<=0,8,7,8,7,-1.9261,-1.7805,-2.7647,-3.0708,0.8386,0.8619,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
2026-07-31 16:57:20 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_low_mid_falling_candidate_audit,low_mid_falling_candidate_v1_20260720,canonical_json_numeric_text_v1,4aff77863a07ba5fe7c574731ea84ac778b85daffbbfe7123d38cccd4cc61432,0ed8a7240a9abe10e89b70e462390c5c3a7245ee013e37e88d1323374d072000,2ffc0a9206a1088621561183b748804b490658b46f4a21b7fffe58ef7e88be39,1613efe9a464e70f4dc5db3ba7d9ec251d4d73dccbf020ecf7b73b562e77f9af,b164724d153fe0f132372f533765b83ac1e72955052a17fa8d408f1657ca1f00,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,84424e2ce456a0334268b54851d8a395f0cf3826fa755d0e589b2a797005d84e,89df0f3a5d19facb9169970450108b0bb32d0b41548d1a834fa4055bbe323e21,a109e7e2f041f7fa116a5d123dfc4b4bd24f508ece7b2e9721e44c293a608fdb,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,8a2e7185ba96eea9391070769aa5d1e25f540a79563779cc2812214b0000570e,c652900f843fe16a53ba1f0fec28a5905eebd30b77686943ff368ded2d37ea04,eae2b08620c2af42adc3147f820859d69c35fd1f7e5af8ece7df9707f6b624f7,e5e0148f7ea8bb60c146b26d83d756464f555766ce87de0151c41ca8d988557b,1bb445ae703310c5b016ff88ce5b74e425cd3e7163a5d978080c820afbf222b5,9cd604699e3a5c7f32076f1199e1ff42071f5892ea0ddb341b49e048a97b146d,8ddf1fe9ec0d34bc908f95b3c78cae4d2b94024abc9f2ac9c4664e1c93bd6f9e,fd5be1bf8c44d3c0144d044c5485558faf09fef2ae6ec3e2d755bef29227c987,absolute_or_two_month_yoy_ge15,excluding_unresolved_anomaly_candidates_sensitivity,episode_first_match_once,base_close_confirmed,20,source_low_falling,50,latest_source_to_trigger_trading_days,realized_return_pct>=20,realized_return_pct<=0,8,7,8,7,10.875,8.5,13.0,7.0,-2.125,-0.1768,descriptive_same_operation_contract_not_promotion_evidence,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source price-path and operation-return review candidates; candidate exclusion is sensitivity only,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,False,False,research_only_pending_holdout_validation
