stock_id,stock_name,entry_date,strategy_key,strategy_name,entry_price,exit_date,exit_price,return_pct,mfe_pct,mae_pct,holding_days,reference_level,mature,status,generated_at
2324,仁寶,20260522,high_volume_black,爆量長黑,31.5,20260526,33.6,6.666666666666665,51.58730158730158,3.3333333333333215,2,,True,high_volume_black,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,fixed_d5,固定 D+5 檢查,31.5,20260529,36.7,16.507936507936517,51.58730158730158,3.3333333333333215,5,,True,fixed_horizon,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,fixed_d10,固定 D+10 檢查,31.5,,,,51.58730158730158,3.3333333333333215,8,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,fixed_d20,固定 D+20 檢查,31.5,,,,51.58730158730158,3.3333333333333215,8,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,atr_trailing_stop,ATR 移動停損,31.5,20260526,33.25,5.555555555555558,51.58730158730158,3.3333333333333215,2,,True,atr_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,percent_trailing_stop,百分比移動停損,31.5,20260526,33.074000000000005,4.996825396825422,51.58730158730158,3.3333333333333215,2,,True,percent_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,prior_high,前高壓力區,31.5,20260525,32.2,2.2222222222222365,51.58730158730158,3.3333333333333215,1,32.2,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,high_20d,近 20 日高點,31.5,20260525,32.2,2.2222222222222365,51.58730158730158,3.3333333333333215,1,32.2,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,high_60d,近 60 日高點,31.5,20260525,33.55,6.507936507936507,51.58730158730158,3.3333333333333215,1,33.55,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,high_120d,近 120 日高點,31.5,20260526,35.1,11.428571428571432,51.58730158730158,3.3333333333333215,2,35.1,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,resistance_scale_out,壓力區分批停利,31.5,20260526,35.1,11.428571428571432,51.58730158730158,3.3333333333333215,2,35.1,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260524,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260524,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260524,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260524,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260524,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,break_ema23,跌破 EMA23,31.5,,,,51.58730158730158,3.3333333333333215,8,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,break_ma20,跌破 MA20,31.5,,,,51.58730158730158,3.3333333333333215,8,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,break_neckline,跌破頸線,31.5,,,,51.58730158730158,3.3333333333333215,8,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,break_breakout_low,跌破突破 K 低點,31.5,,,,51.58730158730158,3.3333333333333215,8,30.5,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,high_volume_black,爆量長黑,31.5,20260526,33.6,6.666666666666665,51.58730158730158,3.3333333333333215,2,,True,high_volume_black,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,fixed_d5,固定 D+5 檢查,31.5,20260529,36.7,16.507936507936517,51.58730158730158,3.3333333333333215,5,,True,fixed_horizon,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,fixed_d10,固定 D+10 檢查,31.5,,,,51.58730158730158,3.3333333333333215,8,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,fixed_d20,固定 D+20 檢查,31.5,,,,51.58730158730158,3.3333333333333215,8,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,atr_trailing_stop,ATR 移動停損,31.5,20260526,33.25,5.555555555555558,51.58730158730158,3.3333333333333215,2,,True,atr_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260522,percent_trailing_stop,百分比移動停損,31.5,20260526,33.074000000000005,4.996825396825422,51.58730158730158,3.3333333333333215,2,,True,percent_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,prior_high,前高壓力區,34.65,20260526,34.65,0.0,37.80663780663782,-6.060606060606066,1,34.65,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,high_20d,近 20 日高點,34.65,20260526,34.65,0.0,37.80663780663782,-6.060606060606066,1,34.65,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,high_60d,近 60 日高點,34.65,20260526,34.65,0.0,37.80663780663782,-6.060606060606066,1,34.65,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,high_120d,近 120 日高點,34.65,20260526,35.1,1.2987012987013102,37.80663780663782,-6.060606060606066,1,35.1,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,resistance_scale_out,壓力區分批停利,34.65,20260526,35.1,1.2987012987013102,37.80663780663782,-6.060606060606066,1,35.1,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,break_ema23,跌破 EMA23,34.65,,,,37.80663780663782,-6.060606060606066,7,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,break_ma20,跌破 MA20,34.65,,,,37.80663780663782,-6.060606060606066,7,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,break_neckline,跌破頸線,34.65,,,,37.80663780663782,-6.060606060606066,7,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,break_breakout_low,跌破突破 K 低點,34.65,20260526,33.6,-3.0303030303030276,37.80663780663782,-6.060606060606066,1,33.3,True,breakout_low_break,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,high_volume_black,爆量長黑,34.65,20260526,33.6,-3.0303030303030276,37.80663780663782,-6.060606060606066,1,,True,high_volume_black,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,fixed_d5,固定 D+5 檢查,34.65,20260601,40.35,16.45021645021645,37.80663780663782,-6.060606060606066,5,,True,fixed_horizon,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,fixed_d10,固定 D+10 檢查,34.65,,,,37.80663780663782,-6.060606060606066,7,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,fixed_d20,固定 D+20 檢查,34.65,,,,37.80663780663782,-6.060606060606066,7,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,atr_trailing_stop,ATR 移動停損,34.65,20260526,32.85,-5.194805194805186,37.80663780663782,-6.060606060606066,1,,True,atr_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260525,percent_trailing_stop,百分比移動停損,34.65,20260526,33.074000000000005,-4.548340548340535,37.80663780663782,-6.060606060606066,1,,True,percent_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,prior_high,前高壓力區,33.6,20260529,35.95,6.9940476190476275,42.113095238095234,-3.125000000000011,3,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,high_20d,近 20 日高點,33.6,20260529,35.95,6.9940476190476275,42.113095238095234,-3.125000000000011,3,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,high_60d,近 60 日高點,33.6,20260529,35.95,6.9940476190476275,42.113095238095234,-3.125000000000011,3,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,high_120d,近 120 日高點,33.6,20260529,35.95,6.9940476190476275,42.113095238095234,-3.125000000000011,3,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,resistance_scale_out,壓力區分批停利,33.6,20260529,35.95,6.9940476190476275,42.113095238095234,-3.125000000000011,3,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,break_ema23,跌破 EMA23,33.6,,,,42.113095238095234,-3.125000000000011,6,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,break_ma20,跌破 MA20,33.6,,,,42.113095238095234,-3.125000000000011,6,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,break_neckline,跌破頸線,33.6,,,,42.113095238095234,-3.125000000000011,6,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,break_breakout_low,跌破突破 K 低點,33.6,20260527,33.4,-0.5952380952381042,42.113095238095234,-3.125000000000011,1,32.8,True,breakout_low_break,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,high_volume_black,爆量長黑,33.6,,,,42.113095238095234,-3.125000000000011,6,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,fixed_d5,固定 D+5 檢查,33.6,20260602,44.35,31.994047619047628,42.113095238095234,-3.125000000000011,5,,True,fixed_horizon,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,fixed_d10,固定 D+10 檢查,33.6,,,,42.113095238095234,-3.125000000000011,6,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,fixed_d20,固定 D+20 檢查,33.6,,,,42.113095238095234,-3.125000000000011,6,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,atr_trailing_stop,ATR 移動停損,33.6,20260603,44.30714285714286,31.86649659863945,42.113095238095234,-3.125000000000011,6,,True,atr_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260526,percent_trailing_stop,百分比移動停損,33.6,20260603,43.93,30.74404761904761,42.113095238095234,-3.125000000000011,6,,True,percent_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,prior_high,前高壓力區,33.4,20260529,35.95,7.634730538922163,42.96407185628743,-1.0479041916167664,2,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,high_20d,近 20 日高點,33.4,20260529,35.95,7.634730538922163,42.96407185628743,-1.0479041916167664,2,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,high_60d,近 60 日高點,33.4,20260529,35.95,7.634730538922163,42.96407185628743,-1.0479041916167664,2,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,high_120d,近 120 日高點,33.4,20260529,35.95,7.634730538922163,42.96407185628743,-1.0479041916167664,2,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,resistance_scale_out,壓力區分批停利,33.4,20260529,35.95,7.634730538922163,42.96407185628743,-1.0479041916167664,2,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,break_ema23,跌破 EMA23,33.4,,,,42.96407185628743,-1.0479041916167664,5,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,break_ma20,跌破 MA20,33.4,,,,42.96407185628743,-1.0479041916167664,5,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,break_neckline,跌破頸線,33.4,,,,42.96407185628743,-1.0479041916167664,5,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,break_breakout_low,跌破突破 K 低點,33.4,,,,42.96407185628743,-1.0479041916167664,5,32.55,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,high_volume_black,爆量長黑,33.4,,,,42.96407185628743,-1.0479041916167664,5,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,fixed_d5,固定 D+5 檢查,33.4,20260603,47.05,40.8682634730539,42.96407185628743,-1.0479041916167664,5,,True,fixed_horizon,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,fixed_d10,固定 D+10 檢查,33.4,,,,42.96407185628743,-1.0479041916167664,5,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,fixed_d20,固定 D+20 檢查,33.4,,,,42.96407185628743,-1.0479041916167664,5,,False,pending,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,atr_trailing_stop,ATR 移動停損,33.4,20260603,44.15,32.18562874251498,42.96407185628743,-1.0479041916167664,5,,True,atr_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260527,percent_trailing_stop,百分比移動停損,33.4,20260603,43.93,31.526946107784436,42.96407185628743,-1.0479041916167664,5,,True,percent_trailing_stop,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260528,prior_high,前高壓力區,33.5,20260529,35.95,7.31343283582091,42.53731343283582,4.477611940298498,1,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260528,high_20d,近 20 日高點,33.5,20260529,35.95,7.31343283582091,42.53731343283582,4.477611940298498,1,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260528,high_60d,近 60 日高點,33.5,20260529,35.95,7.31343283582091,42.53731343283582,4.477611940298498,1,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260528,high_120d,近 120 日高點,33.5,20260529,35.95,7.31343283582091,42.53731343283582,4.477611940298498,1,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260528,resistance_scale_out,壓力區分批停利,33.5,20260529,35.95,7.31343283582091,42.53731343283582,4.477611940298498,1,35.95,True,hit,2026-06-04 08:43:51 Asia/Taipei
2324,仁寶,20260528,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,break_ema23,跌破 EMA23,33.5,,,,42.53731343283582,4.477611940298498,4,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,break_ma20,跌破 MA20,33.5,,,,42.53731343283582,4.477611940298498,4,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,break_neckline,跌破頸線,33.5,,,,42.53731343283582,4.477611940298498,4,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,break_breakout_low,跌破突破 K 低點,33.5,,,,42.53731343283582,4.477611940298498,4,33.05,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,high_volume_black,爆量長黑,33.5,,,,42.53731343283582,4.477611940298498,4,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,fixed_d5,固定 D+5 檢查,33.5,,,,42.53731343283582,4.477611940298498,4,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,fixed_d10,固定 D+10 檢查,33.5,,,,42.53731343283582,4.477611940298498,4,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,fixed_d20,固定 D+20 檢查,33.5,,,,42.53731343283582,4.477611940298498,4,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,atr_trailing_stop,ATR 移動停損,33.5,20260603,43.97142857142857,31.257995735607658,42.53731343283582,4.477611940298498,4,,True,atr_trailing_stop,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260528,percent_trailing_stop,百分比移動停損,33.5,20260603,43.93,31.13432835820895,42.53731343283582,4.477611940298498,4,,True,percent_trailing_stop,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,prior_high,前高壓力區,36.7,20260601,36.85,0.4087193460490468,30.108991825613064,9.12806539509534,1,36.85,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,high_20d,近 20 日高點,36.7,20260601,36.85,0.4087193460490468,30.108991825613064,9.12806539509534,1,36.85,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,high_60d,近 60 日高點,36.7,20260601,36.85,0.4087193460490468,30.108991825613064,9.12806539509534,1,36.85,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,high_120d,近 120 日高點,36.7,20260601,36.85,0.4087193460490468,30.108991825613064,9.12806539509534,1,36.85,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,resistance_scale_out,壓力區分批停利,36.7,20260601,36.85,0.4087193460490468,30.108991825613064,9.12806539509534,1,36.85,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,break_ema23,跌破 EMA23,36.7,,,,30.108991825613064,9.12806539509534,3,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,break_ma20,跌破 MA20,36.7,,,,30.108991825613064,9.12806539509534,3,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,break_neckline,跌破頸線,36.7,,,,30.108991825613064,9.12806539509534,3,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,break_breakout_low,跌破突破 K 低點,36.7,,,,30.108991825613064,9.12806539509534,3,35.0,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,high_volume_black,爆量長黑,36.7,,,,30.108991825613064,9.12806539509534,3,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,fixed_d5,固定 D+5 檢查,36.7,,,,30.108991825613064,9.12806539509534,3,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,fixed_d10,固定 D+10 檢查,36.7,,,,30.108991825613064,9.12806539509534,3,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,fixed_d20,固定 D+20 檢查,36.7,,,,30.108991825613064,9.12806539509534,3,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,atr_trailing_stop,ATR 移動停損,36.7,20260603,43.75714285714285,19.229272090307493,30.108991825613064,9.12806539509534,3,,True,atr_trailing_stop,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260529,percent_trailing_stop,百分比移動停損,36.7,20260603,43.93,19.700272479564028,30.108991825613064,9.12806539509534,3,,True,percent_trailing_stop,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,prior_high,前高壓力區,40.35,20260602,40.35,0.0,18.33952912019825,6.815365551425034,1,40.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,high_20d,近 20 日高點,40.35,20260602,40.35,0.0,18.33952912019825,6.815365551425034,1,40.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,high_60d,近 60 日高點,40.35,20260602,40.35,0.0,18.33952912019825,6.815365551425034,1,40.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,high_120d,近 120 日高點,40.35,20260602,40.35,0.0,18.33952912019825,6.815365551425034,1,40.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,resistance_scale_out,壓力區分批停利,40.35,20260602,40.35,0.0,18.33952912019825,6.815365551425034,1,40.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,break_ema23,跌破 EMA23,40.35,,,,18.33952912019825,6.815365551425034,2,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,break_ma20,跌破 MA20,40.35,,,,18.33952912019825,6.815365551425034,2,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,break_neckline,跌破頸線,40.35,,,,18.33952912019825,6.815365551425034,2,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,break_breakout_low,跌破突破 K 低點,40.35,,,,18.33952912019825,6.815365551425034,2,40.05,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,high_volume_black,爆量長黑,40.35,,,,18.33952912019825,6.815365551425034,2,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,fixed_d5,固定 D+5 檢查,40.35,,,,18.33952912019825,6.815365551425034,2,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,fixed_d10,固定 D+10 檢查,40.35,,,,18.33952912019825,6.815365551425034,2,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,fixed_d20,固定 D+20 檢查,40.35,,,,18.33952912019825,6.815365551425034,2,,False,pending,2026-06-04 08:43:52 Asia/Taipei
