as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,48.91,,34.52,,32.55,,28.34,,0,False,False,False,,
20260508,50.38,1.470000000000006,36.16,1.6399999999999935,32.54,-0.00999999999999801,28.34,0.0,1,False,False,False,,
20260515,50.39,0.00999999999999801,36.17,0.010000000000005116,32.54,0.0,28.34,0.0,2,False,False,False,,
20260522,51.9,1.509999999999998,37.67,1.5,30.43,-2.1099999999999994,28.34,0.0,3,False,False,False,,
