# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260327,22.46,-0.16000000000000014,19.25,-0.1700000000000017,17.48,-0.10999999999999943,17.48,-0.10999999999999943,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260402,22.51,0.05000000000000071,19.3,0.05000000000000071,17.5,0.019999999999999574,17.5,0.019999999999999574,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260410,22.52,0.00999999999999801,19.31,0.00999999999999801,17.51,0.010000000000001563,17.51,0.010000000000001563,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260417,22.99,0.46999999999999886,19.82,0.5100000000000016,17.53,0.019999999999999574,17.53,0.019999999999999574,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260424,22.69,-0.29999999999999716,19.56,-0.26000000000000156,18.17,0.6400000000000006,17.6,0.07000000000000028,4,False,True,False,,

TDCC_WINDOW_ROW_006=20260430,22.75,0.05999999999999872,19.62,0.060000000000002274,18.22,0.04999999999999716,17.63,0.029999999999997584,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260508,22.58,-0.1700000000000017,19.76,0.14000000000000057,18.34,0.120000000000001,17.68,0.05000000000000071,6,False,True,False,,

TDCC_WINDOW_ROW_008=20260515,22.7,0.120000000000001,19.86,0.09999999999999787,18.45,0.10999999999999943,18.45,0.7699999999999996,7,True,True,True,,

TDCC_WINDOW_ROW_009=20260522,22.82,0.120000000000001,19.97,0.10999999999999943,18.55,0.10000000000000142,18.55,0.10000000000000142,8,True,True,True,,

TDCC_WINDOW_ROW_010=20260529,22.85,0.030000000000001137,19.99,0.019999999999999574,18.57,0.019999999999999574,18.57,0.019999999999999574,9,True,True,True,,

TDCC_WINDOW_ROW_011=20260605,23.28,0.4299999999999997,19.76,-0.22999999999999687,18.33,-0.240000000000002,17.67,-0.8999999999999986,10,False,False,False,,

TDCC_WINDOW_ROW_012=20260612,22.85,-0.4299999999999997,19.69,-0.07000000000000028,18.26,-0.06999999999999673,18.26,0.5899999999999999,11,False,True,False,,
