# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260306,89.21,0.06999999999999318,84.39,0.07000000000000739,82.83,0.010000000000005116,81.52,0.009999999999990905,8,True,True,True,,

TDCC_WINDOW_ROW_002=20260313,89.28,0.07000000000000739,84.46,0.06999999999999318,82.88,0.04999999999999716,81.57,0.04999999999999716,9,True,True,True,,

TDCC_WINDOW_ROW_003=20260320,89.31,0.030000000000001137,84.49,0.030000000000001137,82.9,0.020000000000010232,81.59,0.020000000000010232,10,True,True,True,,

TDCC_WINDOW_ROW_004=20260327,89.32,0.009999999999990905,84.5,0.010000000000005116,82.91,0.009999999999990905,81.6,0.009999999999990905,11,True,True,True,,

TDCC_WINDOW_ROW_005=20260402,89.38,0.060000000000002274,85.0,0.5,83.54,0.6300000000000097,81.63,0.030000000000001137,12,True,True,True,,

TDCC_WINDOW_ROW_006=20260410,89.5,0.12000000000000455,85.12,0.12000000000000455,83.54,0.0,81.63,0.0,13,False,False,False,,

TDCC_WINDOW_ROW_007=20260417,89.51,0.010000000000005116,85.13,0.009999999999990905,83.56,0.01999999999999602,81.65,0.020000000000010232,14,True,True,True,,

TDCC_WINDOW_ROW_008=20260424,89.52,0.009999999999990905,85.14,0.010000000000005116,84.16,0.5999999999999943,81.65,0.0,15,False,True,False,,

TDCC_WINDOW_ROW_009=20260430,89.58,0.060000000000002274,85.2,0.060000000000002274,84.2,0.04000000000000625,81.69,0.03999999999999204,16,True,True,True,,

TDCC_WINDOW_ROW_010=20260508,89.58,0.0,85.2,0.0,84.22,0.01999999999999602,81.71,0.01999999999999602,17,False,True,False,,

TDCC_WINDOW_ROW_011=20260515,89.65,0.07000000000000739,85.27,0.06999999999999318,84.27,0.04999999999999716,81.75,0.04000000000000625,18,True,True,True,,

TDCC_WINDOW_ROW_012=20260522,89.69,0.03999999999999204,85.31,0.04000000000000625,84.29,0.020000000000010232,81.77,0.01999999999999602,19,True,True,True,,
