# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260320,66.73,-0.030000000000001137,59.82,-0.020000000000003126,54.95,0.04000000000000625,53.94,0.03999999999999915,4,False,True,False,,

TDCC_WINDOW_ROW_002=20260327,67.26,0.5300000000000011,59.9,0.0799999999999983,54.97,0.01999999999999602,53.96,0.020000000000003126,5,True,True,True,,

TDCC_WINDOW_ROW_003=20260402,67.18,-0.0799999999999983,57.84,-2.059999999999995,54.98,0.00999999999999801,53.97,0.00999999999999801,6,False,True,False,,

TDCC_WINDOW_ROW_004=20260410,67.59,0.4099999999999966,57.85,0.00999999999999801,54.99,0.010000000000005116,53.98,0.00999999999999801,7,True,True,True,,

TDCC_WINDOW_ROW_005=20260417,67.68,0.09000000000000341,58.49,0.6400000000000006,54.99,0.0,53.98,0.0,8,False,False,False,,

TDCC_WINDOW_ROW_006=20260424,67.84,0.1599999999999966,58.78,0.28999999999999915,54.64,-0.3500000000000014,53.64,-0.3399999999999963,9,False,False,False,,

TDCC_WINDOW_ROW_007=20260430,67.83,-0.010000000000005116,58.84,0.060000000000002274,54.73,0.0899999999999963,53.73,0.0899999999999963,10,False,True,False,,

TDCC_WINDOW_ROW_008=20260508,67.83,0.0,58.23,-0.6100000000000065,54.75,0.020000000000003126,53.75,0.020000000000003126,11,False,True,False,,

TDCC_WINDOW_ROW_009=20260515,67.37,-0.45999999999999375,58.24,0.010000000000005116,54.76,0.00999999999999801,53.76,0.00999999999999801,12,False,True,False,,

TDCC_WINDOW_ROW_010=20260522,67.39,0.01999999999999602,58.27,0.030000000000001137,54.79,0.030000000000001137,53.79,0.030000000000001137,13,True,True,True,,

TDCC_WINDOW_ROW_011=20260529,67.62,0.23000000000000398,59.62,1.3499999999999943,54.79,0.0,53.79,0.0,14,False,False,False,,

TDCC_WINDOW_ROW_012=20260605,67.68,0.060000000000002274,60.24,0.6200000000000045,54.78,-0.00999999999999801,53.78,-0.00999999999999801,15,False,False,False,,
