# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260306,52.95,-1.0499999999999972,51.3,-0.6300000000000026,50.48,-0.8500000000000014,49.88,-0.529999999999994,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260313,53.34,0.39000000000000057,51.78,0.480000000000004,50.71,0.23000000000000398,49.91,0.02999999999999403,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260320,54.01,0.6699999999999946,52.4,0.6199999999999974,51.3,0.5899999999999963,50.67,0.7600000000000051,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260327,52.04,-1.9699999999999989,50.66,-1.740000000000002,49.75,-1.5499999999999972,49.13,-1.5399999999999991,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260402,50.66,-1.3800000000000026,49.53,-1.1299999999999955,48.3,-1.4500000000000028,47.37,-1.7600000000000051,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260410,50.15,-0.509999999999998,49.06,-0.46999999999999886,47.49,-0.8099999999999952,46.73,-0.6400000000000006,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260417,50.95,0.8000000000000043,49.67,0.6099999999999994,48.44,0.9499999999999957,47.8,1.0700000000000003,1,True,True,True,,

TDCC_WINDOW_ROW_008=20260424,49.81,-1.1400000000000006,48.42,-1.25,47.32,-1.1199999999999974,47.18,-0.6199999999999974,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260430,50.17,0.35999999999999943,48.22,-0.20000000000000284,47.38,0.060000000000002274,47.22,0.03999999999999915,1,False,True,False,,

TDCC_WINDOW_ROW_010=20260508,50.23,0.05999999999999517,48.89,0.6700000000000017,47.82,0.4399999999999977,47.51,0.28999999999999915,2,True,True,True,,

TDCC_WINDOW_ROW_011=20260515,50.83,0.6000000000000014,49.15,0.259999999999998,47.84,0.020000000000003126,47.54,0.030000000000001137,3,True,True,True,,

TDCC_WINDOW_ROW_012=20260522,51.18,0.3500000000000014,49.44,0.28999999999999915,48.14,0.29999999999999716,47.82,0.28000000000000114,4,True,True,True,,
