as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,53.12,,49.09,,43.26,,42.24,,0,False,False,False,,
20260508,53.63,0.5100000000000051,48.66,-0.4300000000000068,44.26,1.0,43.37,1.1299999999999955,1,False,True,False,,
20260515,54.0,0.36999999999999744,49.33,0.6700000000000017,45.55,1.2899999999999991,43.65,0.28000000000000114,2,True,True,True,,
20260522,55.16,1.1599999999999966,50.19,0.8599999999999994,47.16,1.6099999999999994,43.76,0.10999999999999943,3,True,True,True,,
