as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,75.77,,66.84,,63.03,,58.06,,0,False,False,False,,
20260508,75.84,0.07000000000000739,66.91,0.06999999999999318,63.1,0.07000000000000028,58.13,0.07000000000000028,1,True,True,True,,
20260515,76.02,0.1799999999999926,67.09,0.18000000000000682,63.29,0.18999999999999773,58.32,0.18999999999999773,2,True,True,True,,
20260522,74.64,-1.3799999999999955,67.87,0.7800000000000011,64.07,0.779999999999994,59.1,0.7800000000000011,3,False,True,False,,
20260529,75.33,0.6899999999999977,68.56,0.6899999999999977,64.76,0.6900000000000119,59.79,0.6899999999999977,4,True,True,True,,
20260605,75.34,0.010000000000005116,68.57,0.009999999999990905,64.77,0.009999999999990905,59.8,0.00999999999999801,5,True,True,True,,
20260612,75.36,0.01999999999999602,68.58,0.010000000000005116,64.78,0.010000000000005116,59.81,0.010000000000005116,6,True,True,True,,
