as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260306,50.36,-0.29999999999999716,49.21,-0.22999999999999687,47.54,0.990000000000002,45.97,0.509999999999998,2,False,True,False,,
20260313,49.79,-0.5700000000000003,48.47,-0.740000000000002,46.85,-0.6899999999999977,45.28,-0.6899999999999977,0,False,False,False,,
20260320,49.66,-0.13000000000000256,47.87,-0.6000000000000014,45.88,-0.9699999999999989,44.31,-0.9699999999999989,0,False,False,False,,
20260327,49.79,0.13000000000000256,48.68,0.8100000000000023,46.32,0.4399999999999977,43.69,-0.6200000000000045,1,False,True,False,,
20260402,50.27,0.480000000000004,48.91,0.22999999999999687,46.48,0.1599999999999966,44.38,0.6900000000000048,2,True,True,True,,
20260410,50.09,-0.17999999999999972,48.95,0.04000000000000625,46.54,0.060000000000002274,44.44,0.05999999999999517,3,False,True,False,,
20260417,50.15,0.05999999999999517,48.94,-0.010000000000005116,46.5,-0.03999999999999915,43.87,-0.5700000000000003,4,False,False,False,,
20260424,50.32,0.1700000000000017,49.49,0.5500000000000043,47.45,0.9500000000000028,44.35,0.480000000000004,5,True,True,True,,
20260430,50.48,0.1599999999999966,49.08,-0.4100000000000037,46.99,-0.46000000000000085,44.35,0.0,6,False,False,False,,
20260508,50.48,0.0,48.77,-0.30999999999999517,47.17,0.17999999999999972,45.07,0.7199999999999989,7,False,True,False,,
20260515,50.73,0.25,49.32,0.5499999999999972,47.27,0.10000000000000142,45.21,0.14000000000000057,8,True,True,True,,
20260522,51.24,0.5100000000000051,49.5,0.17999999999999972,47.4,0.12999999999999545,45.34,0.13000000000000256,9,True,True,True,,
