as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260320,75.01,0.020000000000010232,72.63,0.01999999999999602,71.36,0.01999999999999602,67.03,0.0,2,False,True,False,,
20260327,75.1,0.0899999999999892,72.01,-0.6199999999999903,70.74,-0.6200000000000045,66.33,-0.7000000000000028,3,False,False,False,,
20260402,75.11,0.010000000000005116,72.02,0.009999999999990905,70.75,0.010000000000005116,66.34,0.010000000000005116,4,True,True,True,,
20260410,75.12,0.010000000000005116,72.03,0.010000000000005116,70.76,0.010000000000005116,66.35,0.009999999999990905,5,True,True,True,,
20260417,75.13,0.009999999999990905,72.03,0.0,70.76,0.0,66.35,0.0,6,False,False,False,,
20260424,74.92,-0.20999999999999375,71.82,-0.21000000000000796,70.55,-0.21000000000000796,66.14,-0.20999999999999375,0,False,False,False,,
20260430,74.96,0.03999999999999204,71.86,0.04000000000000625,70.59,0.04000000000000625,66.18,0.04000000000000625,1,True,True,True,,
20260508,75.01,0.05000000000001137,71.91,0.04999999999999716,70.64,0.04999999999999716,66.23,0.04999999999999716,2,True,True,True,,
20260515,75.05,0.03999999999999204,71.95,0.04000000000000625,70.68,0.04000000000000625,66.25,0.01999999999999602,3,True,True,True,,
20260522,75.77,0.7199999999999989,72.02,0.06999999999999318,70.75,0.06999999999999318,66.3,0.04999999999999716,4,True,True,True,,
20260529,75.81,0.04000000000000625,72.06,0.04000000000000625,70.79,0.04000000000000625,66.32,0.01999999999999602,5,True,True,True,,
20260605,75.82,0.009999999999990905,72.07,0.009999999999990905,70.8,0.009999999999990905,66.32,0.0,6,False,True,False,,
