# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260313,66.94,-0.1700000000000017,64.69,-0.3100000000000023,62.94,-0.5,61.2,0.0800000000000054,4,False,True,False,,

TDCC_WINDOW_ROW_002=20260320,66.85,-0.09000000000000341,64.46,-0.23000000000000398,62.92,-0.01999999999999602,61.18,-0.020000000000003126,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260327,66.98,0.13000000000000966,64.88,0.4200000000000017,63.07,0.14999999999999858,61.67,0.490000000000002,1,True,True,True,,

TDCC_WINDOW_ROW_004=20260402,66.9,-0.0799999999999983,64.62,-0.2599999999999909,63.02,-0.04999999999999716,61.62,-0.05000000000000426,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260410,66.82,-0.0800000000000125,64.56,-0.060000000000002274,62.94,-0.0800000000000054,61.21,-0.4099999999999966,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260417,66.93,0.11000000000001364,64.5,-0.060000000000002274,62.92,-0.01999999999999602,61.21,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_007=20260424,67.09,0.1599999999999966,64.55,0.04999999999999716,63.2,0.28000000000000114,61.51,0.29999999999999716,2,True,True,True,,

TDCC_WINDOW_ROW_008=20260430,66.94,-0.15000000000000568,64.54,-0.009999999999990905,62.89,-0.3100000000000023,61.21,-0.29999999999999716,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260508,67.26,0.3200000000000074,64.59,0.04999999999999716,63.2,0.3100000000000023,61.25,0.03999999999999915,1,True,True,True,,

TDCC_WINDOW_ROW_010=20260515,67.16,-0.10000000000000853,64.44,-0.15000000000000568,63.34,0.14000000000000057,61.33,0.0799999999999983,2,False,True,False,,

TDCC_WINDOW_ROW_011=20260522,67.85,0.6899999999999977,65.46,1.019999999999996,64.14,0.7999999999999972,62.14,0.8100000000000023,3,True,True,True,,

TDCC_WINDOW_ROW_012=20260529,67.45,-0.3999999999999915,64.93,-0.5299999999999869,64.03,-0.10999999999999943,62.61,0.46999999999999886,4,False,True,False,,
