as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,74.07,,70.17,,67.28,,63.45,,0,False,False,False,,
20260508,74.08,0.010000000000005116,70.17,0.0,67.28,0.0,63.45,0.0,1,False,False,False,,
20260515,74.08,0.0,70.17,0.0,67.28,0.0,63.45,0.0,0,False,False,False,,
20260522,75.3,1.2199999999999989,70.17,0.0,67.28,0.0,63.45,0.0,1,False,False,False,,
20260529,76.0,0.7000000000000028,70.1,-0.07000000000000739,67.21,-0.07000000000000739,63.38,-0.07000000000000028,2,False,False,False,,
20260605,75.07,-0.9300000000000068,71.15,1.0500000000000114,67.17,-0.03999999999999204,63.34,-0.03999999999999915,3,False,False,False,,
20260612,75.17,0.10000000000000853,71.16,0.009999999999990905,67.2,0.030000000000001137,62.16,-1.1800000000000068,4,False,True,False,,
