# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260327,61.1,0.0799999999999983,57.64,0.09000000000000341,54.76,0.0899999999999963,52.07,0.2700000000000031,5,True,True,True,,

TDCC_WINDOW_ROW_002=20260402,61.21,0.10999999999999943,57.78,0.14000000000000057,54.77,0.010000000000005116,52.09,0.020000000000003126,6,True,True,True,,

TDCC_WINDOW_ROW_003=20260410,61.15,-0.060000000000002274,57.8,0.01999999999999602,54.79,0.01999999999999602,52.11,0.01999999999999602,7,False,True,False,,

TDCC_WINDOW_ROW_004=20260417,61.4,0.25,57.92,0.12000000000000455,54.71,-0.0799999999999983,52.2,0.09000000000000341,8,False,True,False,,

TDCC_WINDOW_ROW_005=20260424,61.55,0.14999999999999858,57.98,0.05999999999999517,54.78,0.07000000000000028,52.27,0.07000000000000028,9,True,True,True,,

TDCC_WINDOW_ROW_006=20260430,61.58,0.030000000000001137,57.92,-0.05999999999999517,54.72,-0.060000000000002274,52.21,-0.060000000000002274,10,False,False,False,,

TDCC_WINDOW_ROW_007=20260508,61.44,-0.14000000000000057,58.07,0.14999999999999858,54.71,-0.00999999999999801,52.2,-0.00999999999999801,11,False,False,False,,

TDCC_WINDOW_ROW_008=20260515,61.74,0.30000000000000426,58.08,0.00999999999999801,54.74,0.030000000000001137,52.23,0.02999999999999403,12,True,True,True,,

TDCC_WINDOW_ROW_009=20260522,61.76,0.01999999999999602,58.18,0.10000000000000142,54.98,0.23999999999999488,52.3,0.07000000000000028,13,True,True,True,,

TDCC_WINDOW_ROW_010=20260529,62.18,0.4200000000000017,58.7,0.5200000000000031,55.36,0.38000000000000256,52.68,0.38000000000000256,14,True,True,True,,

TDCC_WINDOW_ROW_011=20260605,62.45,0.2700000000000031,58.61,-0.09000000000000341,55.28,-0.0799999999999983,52.77,0.09000000000000341,15,False,True,False,,

TDCC_WINDOW_ROW_012=20260612,62.8,0.3499999999999943,59.38,0.7700000000000031,56.16,0.8799999999999955,53.26,0.4899999999999949,16,True,True,True,,
