as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,75.19,,74.17,,73.93,,73.04,,0,False,False,False,,
20260508,75.17,-0.01999999999999602,74.23,0.060000000000002274,73.73,-0.20000000000000284,73.04,0.0,1,False,False,False,,
20260515,74.84,-0.3299999999999983,73.83,-0.4000000000000057,73.6,-0.13000000000000966,73.02,-0.020000000000010232,0,False,False,False,,
20260522,75.12,0.28000000000000114,74.16,0.3299999999999983,74.0,0.4000000000000057,73.42,0.4000000000000057,1,True,True,True,,
