# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260320,41.31,0.28000000000000114,35.66,0.29999999999999716,33.22,-0.9399999999999977,29.46,-0.8399999999999999,9,False,False,False,,

TDCC_WINDOW_ROW_002=20260327,41.39,0.0799999999999983,36.53,0.8700000000000045,35.29,2.0700000000000003,32.47,3.009999999999998,10,True,True,True,,

TDCC_WINDOW_ROW_003=20260402,42.04,0.6499999999999986,37.94,1.4099999999999966,35.19,-0.10000000000000142,32.34,-0.12999999999999545,11,False,False,False,,

TDCC_WINDOW_ROW_004=20260410,41.41,-0.6300000000000026,37.39,-0.5499999999999972,35.15,-0.03999999999999915,31.46,-0.8800000000000026,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260417,41.03,-0.37999999999999545,36.67,-0.7199999999999989,34.43,-0.7199999999999989,31.46,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260424,42.0,0.9699999999999989,36.95,0.28000000000000114,34.71,0.28000000000000114,31.62,0.16000000000000014,1,True,True,True,,

TDCC_WINDOW_ROW_007=20260430,41.64,-0.35999999999999943,36.98,0.02999999999999403,34.74,0.030000000000001137,32.46,0.8399999999999999,2,False,True,False,,

TDCC_WINDOW_ROW_008=20260508,41.93,0.28999999999999915,36.77,-0.20999999999999375,34.53,-0.21000000000000085,32.25,-0.21000000000000085,3,False,False,False,,

TDCC_WINDOW_ROW_009=20260515,42.45,0.5200000000000031,37.9,1.1299999999999955,35.66,1.1299999999999955,32.68,0.4299999999999997,4,True,True,True,,

TDCC_WINDOW_ROW_010=20260522,43.63,1.1799999999999997,38.48,0.5799999999999983,35.67,0.010000000000005116,33.39,0.7100000000000009,5,True,True,True,,

TDCC_WINDOW_ROW_011=20260529,43.23,-0.4000000000000057,38.52,0.04000000000000625,35.71,0.03999999999999915,33.43,0.03999999999999915,6,False,True,False,,

TDCC_WINDOW_ROW_012=20260605,42.3,-0.9299999999999997,38.55,0.02999999999999403,35.74,0.030000000000001137,32.69,-0.740000000000002,7,False,True,False,,
