as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260327,73.07,0.3199999999999932,71.47,0.3400000000000034,70.22,0.3400000000000034,69.52,0.35999999999999943,2,True,True,True,,
20260402,73.16,0.09000000000000341,71.6,0.12999999999999545,70.36,0.14000000000000057,69.56,0.04000000000000625,3,True,True,True,,
20260410,73.21,0.04999999999999716,71.65,0.05000000000001137,70.35,-0.010000000000005116,69.68,0.12000000000000455,4,False,True,False,,
20260417,73.28,0.07000000000000739,71.74,0.0899999999999892,70.43,0.0800000000000125,69.71,0.029999999999986926,5,True,True,True,,
20260424,72.8,-0.480000000000004,71.29,-0.44999999999998863,69.89,-0.5400000000000063,69.1,-0.6099999999999994,0,False,False,False,,
20260430,72.52,-0.28000000000000114,71.0,-0.29000000000000625,69.57,-0.3200000000000074,68.75,-0.3499999999999943,0,False,False,False,,
20260508,72.77,0.25,71.23,0.23000000000000398,69.86,0.29000000000000625,69.0,0.25,1,True,True,True,,
20260515,72.97,0.20000000000000284,71.39,0.1599999999999966,70.07,0.20999999999999375,69.21,0.20999999999999375,2,True,True,True,,
20260522,73.01,0.04000000000000625,71.48,0.09000000000000341,70.15,0.0800000000000125,69.25,0.04000000000000625,3,True,True,True,,
20260529,73.22,0.20999999999999375,71.62,0.14000000000000057,70.29,0.14000000000000057,69.39,0.14000000000000057,4,True,True,True,,
20260605,74.46,1.2399999999999949,72.99,1.3699999999999903,71.74,1.4499999999999886,70.84,1.4500000000000028,5,True,True,True,,
20260612,74.66,0.20000000000000284,73.26,0.27000000000001023,71.98,0.2400000000000091,71.04,0.20000000000000284,6,True,True,True,,
