as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,50.15,,47.89,,46.16,,45.54,,0,False,False,False,,
20260508,49.8,-0.3500000000000014,47.89,0.0,46.16,0.0,45.54,0.0,0,False,False,False,,
20260515,50.34,0.5400000000000063,47.48,-0.4100000000000037,46.16,0.0,45.54,0.0,1,False,False,False,,
20260522,50.35,0.00999999999999801,47.48,0.0,46.16,0.0,45.54,0.0,2,False,False,False,,
20260529,50.45,0.10000000000000142,47.94,0.46000000000000085,46.16,0.0,45.54,0.0,3,False,False,False,,
20260605,50.45,0.0,47.88,-0.05999999999999517,46.16,0.0,45.54,0.0,0,False,False,False,,
