# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260320,86.22,0.03999999999999204,83.64,0.04999999999999716,81.8,0.09999999999999432,80.41,0.09999999999999432,1,True,True,True,,

TDCC_WINDOW_ROW_002=20260327,86.23,0.010000000000005116,83.69,0.04999999999999716,81.85,0.04999999999999716,80.37,-0.03999999999999204,2,False,True,False,,

TDCC_WINDOW_ROW_003=20260402,86.26,0.030000000000001137,83.69,0.0,81.85,0.0,80.43,0.060000000000002274,3,False,True,False,,

TDCC_WINDOW_ROW_004=20260410,86.28,0.01999999999999602,83.7,0.010000000000005116,81.85,0.0,80.49,0.05999999999998806,4,False,True,False,,

TDCC_WINDOW_ROW_005=20260417,86.22,-0.060000000000002274,83.68,-0.01999999999999602,81.86,0.010000000000005116,80.41,-0.0799999999999983,5,False,True,False,,

TDCC_WINDOW_ROW_006=20260424,86.23,0.010000000000005116,83.67,-0.010000000000005116,81.9,0.04000000000000625,80.49,0.0799999999999983,6,False,True,False,,

TDCC_WINDOW_ROW_007=20260430,86.04,-0.18999999999999773,83.51,-0.1599999999999966,81.71,-0.19000000000001194,80.29,-0.19999999999998863,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260508,85.8,-0.2400000000000091,83.28,-0.23000000000000398,81.47,-0.23999999999999488,79.94,-0.3500000000000085,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260515,86.1,0.29999999999999716,83.55,0.269999999999996,81.71,0.23999999999999488,80.27,0.3299999999999983,1,True,True,True,,

TDCC_WINDOW_ROW_010=20260522,86.41,0.3100000000000023,83.87,0.3200000000000074,82.03,0.3200000000000074,80.57,0.29999999999999716,2,True,True,True,,

TDCC_WINDOW_ROW_011=20260529,86.15,-0.2599999999999909,83.58,-0.29000000000000625,81.76,-0.269999999999996,80.32,-0.25,0,False,False,False,,

TDCC_WINDOW_ROW_012=20260605,86.5,0.3499999999999943,83.91,0.3299999999999983,82.19,0.4299999999999926,80.79,0.4700000000000131,1,True,True,True,,
