as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,81.45,,79.41,,78.7,,78.12,,0,False,False,False,,
20260508,81.37,-0.0799999999999983,79.25,-0.1599999999999966,78.64,-0.060000000000002274,78.06,-0.060000000000002274,0,False,False,False,,
20260515,81.35,-0.020000000000010232,79.18,-0.06999999999999318,78.47,-0.1700000000000017,78.01,-0.04999999999999716,0,False,False,False,,
20260522,81.38,0.030000000000001137,79.13,-0.05000000000001137,78.52,0.04999999999999716,77.94,-0.07000000000000739,1,False,True,False,,
