as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,58.07,,56.59,,55.17,,53.69,,0,False,False,False,,
20260508,57.09,-0.9799999999999969,55.66,-0.9300000000000068,54.69,-0.480000000000004,53.05,-0.6400000000000006,0,False,False,False,,
20260515,55.03,-2.0600000000000023,54.07,-1.5899999999999963,52.54,-2.1499999999999986,50.53,-2.519999999999996,0,False,False,False,,
20260522,54.69,-0.3400000000000034,53.72,-0.3500000000000014,52.07,-0.46999999999999886,50.46,-0.07000000000000028,0,False,False,False,,
